# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-5.098468e-10	-7.588417e-10	0.00047784584	0	0	0
0	1.7258432e-06	-1.1382626e-09	0.01021285	8.726646e-07	0	0.010000001
0	3.4582313e-06	-1.8971043e-09	0.020109994	1.7453292e-06	0	0.020000001
0	5.2067926e-06	-4.1736294e-09	0.030371264	2.617994e-06	0	0.029999997
0	6.97787e-06	-3.0353668e-09	0.041242592	3.4906584e-06	0	0.040000003
0	8.779609e-06	-4.9324713e-09	0.05305382	4.363324e-06	0	0.050000012
0	1.06200605e-05	-5.311892e-09	0.06629525	5.235988e-06	0	0.059999995
0	1.251081e-05	-6.0707337e-09	0.08179014	6.1086544e-06	0	0.07
0	1.4465729e-05	-5.6913128e-09	0.10117468	6.981317e-06	0	0.080000006
0	1.4782213e-05	1.2452592e-06	0.1578602	7.853983e-06	0	0.09
0	1.6572487e-05	1.4015807e-06	0.18437515	8.726648e-06	0	0.100000024
0	1.8443363e-05	1.5465195e-06	0.21737051	9.599313e-06	0	0.11
0	2.0594964e-05	1.3700887e-06	0.3007425	1.0471976e-05	0	0.11999999
0	2.5830332e-05	2.3476665e-09	0.71946263	1.1344643e-05	0	0.13000003
0	2.760944e-05	4.078774e-09	0.7653163	1.2217309e-05	0	0.14
0	3.000865e-05	3.0353668e-09	0.9774829	1.308997e-05	0	0.15000002
0	3.1342e-05	2.655946e-09	0.9814651	1.3962634e-05	0	0.16000001
0	3.260702e-05	2.0868147e-09	0.9842899	1.48352965e-05	0	0.17
0	3.3809254e-05	2.4662357e-09	0.9863878	1.5707967e-05	0	0.18
0	3.4957924e-05	2.0868147e-09	0.9880031	1.6580629e-05	0	0.19000003
0	3.605544e-05	1.8971043e-09	0.9892811	1.7453296e-05	0	0.20000005
0	3.7106234e-05	1.8971043e-09	0.9903186	1.8325954e-05	0	0.21000001
0	3.811285e-05	1.9919595e-09	0.9911767	1.9198626e-05	0	0.22
0	3.9079387e-05	2.3239528e-09	0.99189866	2.0071286e-05	0	0.22999997
0	4.0007788e-05	1.8971043e-09	0.992515	2.0943951e-05	0	0.23999998
0	4.0900395e-05	1.5176834e-09	0.9930485	2.1816611e-05	0	0.25
0	4.1759682e-05	1.7548214e-09	0.99351585	2.2689286e-05	0	0.26000005
0	4.2587715e-05	1.6125387e-09	0.99393046	2.3561943e-05	0	0.27
0	4.338572e-05	1.4228282e-09	0.9943026	2.4434617e-05	0	0.28
0	4.4155546e-05	1.5413972e-09	0.99464124	2.530727e-05	0	0.28999996
0	4.4899367e-05	1.327973e-09	0.9949544	2.617994e-05	0	0.30000004
0	4.56181e-05	1.1856902e-09	0.99525154	2.7052596e-05	0	0.30999997
0	4.6314064e-05	1.090835e-09	0.99554884	2.7925267e-05	0	0.32000002
