# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	2.9528133e-09	2.8684473e-09	0.0016973908	0	0	0
0	2.28147e-06	1.5185897e-09	0.022413306	8.726646e-07	0	0.009999999
0	4.567538e-06	1.5185897e-09	0.04346146	1.7453292e-06	0	0.019999998
0	6.8687077e-06	9.754829e-10	0.065049276	2.617994e-06	0	0.029999997
0	9.198435e-06	1.6873218e-10	0.0873819	3.4906584e-06	0	0.04
0	1.1567435e-05	1.0123932e-09	0.110665	4.3633227e-06	0	0.050000012
0	1.3996672e-05	6.749287e-10	0.13511276	5.235988e-06	0	0.059999995
0	1.6500975e-05	1.6873218e-10	0.16096397	6.108653e-06	0	0.07
0	1.9109511e-05	3.3746436e-10	0.18851435	6.981317e-06	0	0.07999999
0	2.1872838e-05	3.3746436e-10	0.2181969	7.8539815e-06	0	0.08999998
0	2.5094061e-05	-4.7245012e-09	0.25100648	8.726645e-06	0	0.100000024
0	3.3233406e-05	-1.2992378e-07	0.30268452	9.59931e-06	0	0.11
0	3.4003268e-05	7.1542445e-08	0.35589713	1.0471976e-05	0	0.11999999
0	3.7423386e-05	5.1969515e-08	0.39877874	1.1344641e-05	0	0.13
0	4.155646e-05	3.374644e-08	0.44351286	1.2217306e-05	0	0.14
0	4.5638353e-05	3.6446153e-08	0.49122354	1.3089971e-05	0	0.14999998
0	5.076213e-05	2.2947578e-08	0.5958517	1.3962634e-05	0	0.15999998
0	5.533355e-05	2.4972364e-08	0.65920144	1.4835298e-05	0	0.16999999
0	6.075605e-05	2.2631205e-08	0.7357918	1.5707963e-05	0	0.17999996
0	6.63418e-05	1.9910399e-08	0.81686974	1.6580629e-05	0	0.19000003
0	7.094725e-05	1.9910399e-08	0.8878482	1.745329e-05	0	0.20000005
0	7.343701e-05	-4.0495727e-09	0.9593233	1.8325956e-05	0	0.21000002
0	7.431536e-05	-2.0247863e-09	0.96576416	1.919862e-05	0	0.22000003
0	7.5053846e-05	6.749287e-10	0.9705901	2.0071284e-05	0	0.23
0	7.5688346e-05	1.6873218e-09	0.9743239	2.0943951e-05	0	0.23999998
0	7.624188e-05	2.1935185e-09	0.9772901	2.1816611e-05	0	0.25
0	7.6735225e-05	2.5309828e-09	0.979699	2.2689283e-05	0	0.26
0	7.7174875e-05	2.3622506e-09	0.98169094	2.3561943e-05	0	0.27
0	7.7574434e-05	1.8560541e-09	0.9833636	2.4434612e-05	0	0.28
0	7.793666e-05	3.0371794e-09	0.9847875	2.5307278e-05	0	0.29
0	7.82694e-05	3.0371794e-09	0.98601407	2.6179941e-05	0	0.29999995
0	7.857683e-05	2.3622506e-09	0.98708194	2.70526e-05	0	0.30999997
0	7.886067e-05	2.3622506e-09	0.9880212	2.7925267e-05	0	0.31999996
0	7.912552e-05	2.3622506e-09	0.9888549	2.8797931e-05	0	0.32999998
0	7.9374055e-05	2.0247863e-09	0.98960197	2.9670597e-05	0	0.33999997
0	7.960592e-05	3.0371794e-09	0.99027807	3.0543255e-05	0	0.3499999
0	7.98259e-05	2.1935185e-09	0.99089664	3.1415926e-05	0	0.35999992
0	8.003353e-05	1.5185897e-09	0.99147105	3.2288594e-05	0	0.36999995
0	8.023288e-05	1.8560541e-09	0.99201673	3.316126e-05	0	0.38000005
0	8.0426704e-05	2.1935185e-09	0.99256253	3.403392e-05	0	0.38999996
0	8.089333e-05	2.1935185e-09	0.99528533	3.490658e-05	0	0.4000001
0	8.102657e-05	1.8560541e-09	0.99541694	3.5779252e-05	0	0.41
0	8.1155275e-05	2.0247863e-09	0.995542	3.6651913e-05	0	0.42000005
0	8.127805e-05	1.8560541e-09	0.99566096	3.7524584e-05	0	0.43
0	8.139604e-05	2.0247863e-09	0.9957741	3.839724e-05	0	0.44
0	8.1509286e-05	2.3622506e-09	0.99588203	3.926991e-05	0	0.45000005
0	8.161856e-05	1.6873218e-09	0.995985	4.0142568e-05	0	0.46
0	8.172247e-05	1.6873218e-09	0.9960833	4.101524e-05	0	0.46999997
0	8.1823746e-05	2.0247863e-09	0.9961774	4.1887903e-05	0	0.47999996
0	8.192104e-05	1.6873218e-09	0.9962675	4.2760566e-05	0	0.48999995
0	8.20147e-05	1.3498574e-09	0.9963538	4.3633223e-05	0	0.5
0	8.210495e-05	1.3498574e-09	0.99643666	4.4505898e-05	0	0.51000005
0	8.219234e-05	1.1811253e-09	0.99651605	4.5378565e-05	0	0.52
0	8.2276725e-05	1.3498574e-09	0.9965924	4.625122e-05	0	0.52999985
0	8.2357925e-05	1.8560541e-09	0.99666584	4.7123885e-05	0	0.54
0	8.243708e-05	1.3498574e-09	0.9967364	4.7996553e-05	0	0.5500001
0	8.2513354e-05	1.1811253e-09	0.9968044	4.886923e-05	0	0.56
0	8.2587205e-05	1.1811253e-09	0.99687	4.9741888e-05	0	0.57000005
0	8.265888e-05	9.2802704e-10	0.9969332	5.0614555e-05	0	0.58
0	8.272792e-05	1.0123932e-09	0.99699396	5.1487215e-05	0	0.59000003
0	8.2795785e-05	1.0123932e-09	0.99705297	5.2359883e-05	0	0.5999999
0	8.286094e-05	7.5929485e-10	0.9971098	5.323254e-05	0	0.6100001
0	8.2924336e-05	8.436609e-10	0.9971647	5.41052e-05	0	0.61999995
0	8.298636e-05	1.1811253e-09	0.9972177	5.4977874e-05	0	0.63000005
