# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-1.2449747e-09	-5.691313e-10	0.00036178014	0	0	0
0	8.970102e-07	0	0.00067708123	8.726646e-07	0	0.010000001
0	1.7948563e-06	0	0.0009959172	1.7453292e-06	0	0.020000001
0	2.6938644e-06	3.7942086e-10	0.0013229284	2.617994e-06	0	0.029999997
0	3.5954038e-06	1.8971043e-10	0.0016633985	3.4906584e-06	0	0.040000003
0	4.499967e-06	-1.8971043e-10	0.0020233912	4.363324e-06	0	0.050000012
0	5.408662e-06	-3.7942086e-10	0.0024105778	5.235988e-06	0	0.059999995
0	6.3220527e-06	-1.8971043e-10	0.0028347408	6.1086544e-06	0	0.07
0	7.2407015e-06	-3.7942086e-10	0.0033094157	6.981317e-06	0	0.080000006
0	8.165771e-06	0	0.0038541048	7.853983e-06	0	0.09
0	9.098162e-06	0	0.00449865	8.726648e-06	0	0.100000024
0	1.0038006e-05	0	0.005292827	9.599313e-06	0	0.11
0	1.0987808e-05	-3.7942086e-10	0.0063291737	1.0471976e-05	0	0.11999999
0	1.1947144e-05	-7.588417e-10	0.007813336	1.1344643e-05	0	0.13000003
0	1.29188475e-05	-3.7942086e-10	0.010408523	1.2217309e-05	0	0.14
0	1.4358231e-05	9.485521e-10	0.74810255	1.308997e-05	0	0.15000002
0	1.5234088e-05	8.5369695e-10	0.7754498	1.3962634e-05	0	0.16000001
0	1.6098933e-05	1.1382626e-09	0.79974955	1.48352965e-05	0	0.17
0	1.6972219e-05	1.327973e-09	0.8251178	1.5707967e-05	0	0.18
0	1.7554408e-05	5.572744e-10	0.9959842	1.6580629e-05	0	0.19000003
0	1.8297416e-05	2.1342424e-10	0.997529	1.7453296e-05	0	0.20000005
0	1.9011726e-05	5.809882e-10	0.9975648	1.8325954e-05	0	0.21000001
0	1.9711666e-05	4.3870535e-10	0.9975998	1.9198626e-05	0	0.22
0	2.0397372e-05	5.928451e-10	0.9976339	2.0071286e-05	0	0.22999997
0	2.1069824e-05	5.335606e-10	0.997667	2.0943951e-05	0	0.23999998
0	2.172779e-05	6.639865e-10	0.99769944	2.1816611e-05	0	0.25
0	2.237372e-05	3.5570705e-10	0.9977312	2.2689286e-05	0	0.26000005
0	2.3006127e-05	6.04702e-10	0.99776196	2.3561943e-05	0	0.27
0	2.3627148e-05	4.6241916e-10	0.9977922	2.4434617e-05	0	0.28
0	2.423535e-05	5.572744e-10	0.99782175	2.530727e-05	0	0.28999996
0	2.4832847e-05	5.217037e-10	0.9978505	2.617994e-05	0	0.30000004
0	2.5418944e-05	4.1499157e-10	0.99787873	2.7052596e-05	0	0.30999997
0	2.5993939e-05	5.098468e-10	0.9979062	2.7925267e-05	0	0.32000002
0	2.6558362e-05	5.217037e-10	0.99793315	2.8797927e-05	0	0.33
0	2.7112661e-05	4.1499157e-10	0.99795943	2.9670593e-05	0	0.34
0	2.7656735e-05	3.6756395e-10	0.9979852	3.0543255e-05	0	0.3499999
0	2.8190934e-05	3.4385014e-10	0.99801046	3.1415933e-05	0	0.36
0	2.871556e-05	4.3277693e-10	0.99803513	3.22886e-05	0	0.36999995
0	2.9231433e-05	5.335606e-10	0.99805933	3.3161257e-05	0	0.38000005
0	2.9737976e-05	5.39489e-10	0.99808294	3.4033925e-05	0	0.38999996
0	3.0235567e-05	6.5805805e-10	0.998106	3.4906592e-05	0	0.4000001
0	3.072466e-05	3.9127776e-10	0.99812865	3.5779256e-05	0	0.41
0	3.120552e-05	4.6834764e-10	0.9981509	3.665191e-05	0	0.42000002
0	3.1678228e-05	3.2013633e-10	0.99817264	3.752458e-05	0	0.42999995
0	3.214319e-05	4.0313466e-10	0.9981939	3.839725e-05	0	0.44
0	3.259997e-05	3.972062e-10	0.9982149	3.9269908e-05	0	0.44999996
0	3.305e-05	3.972062e-10	0.9982354	4.014257e-05	0	0.45999995
0	3.3491444e-05	3.9127776e-10	0.99825543	4.1015228e-05	0	0.46999994
0	3.3927245e-05	3.9127776e-10	0.99827516	4.1887903e-05	0	0.47999996
0	3.4354856e-05	3.497786e-10	0.99829453	4.276057e-05	0	0.4899999
0	3.4775527e-05	4.1499157e-10	0.9983134	4.3633223e-05	0	0.5
0	3.5190882e-05	3.972062e-10	0.9983321	4.4505905e-05	0	0.5100001
0	3.559911e-05	4.3277693e-10	0.9983503	4.5378572e-05	0	0.5200001
0	3.6000754e-05	3.616355e-10	0.9983682	4.625122e-05	0	0.52999985
0	3.639581e-05	2.3120958e-10	0.9983858	4.7123885e-05	0	0.54
0	3.6785437e-05	4.0906312e-10	0.9984031	4.7996542e-05	0	0.55000013
0	3.716926e-05	3.379217e-10	0.99841994	4.8869235e-05	0	0.56
0	3.7546735e-05	3.853493e-10	0.9984367	4.9741884e-05	0	0.57000005
0	3.7918817e-05	2.6085184e-10	0.9984529	5.061454e-05	0	0.5799999
0	3.828516e-05	3.260648e-10	0.998469	5.148723e-05	0	0.59
0	3.8646835e-05	2.667803e-10	0.99848473	5.235988e-05	0	0.6000001
0	3.9002054e-05	3.3199324e-10	0.9985003	5.3232543e-05	0	0.60999995
0	3.935322e-05	4.0906312e-10	0.9985154	5.4105192e-05	0	0.61999995
