# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	1.5413631e-10	-2.9509858e-10	0.00019742972	0	0	0
0	7.4241404e-07	0	0.00028184842	8.726641e-07	0	0.009999997
0	1.4850599e-06	-6.323541e-11	0.00036679456	1.7453283e-06	0	0.019999994
0	2.2286413e-06	-8.431388e-11	0.00045286363	2.617993e-06	0	0.029999983
0	2.9732973e-06	-2.107847e-11	0.0005407002	3.4906564e-06	0	0.039999988
0	3.7197492e-06	0	0.000631015	4.3633227e-06	0	0.049999982
0	4.4684857e-06	-2.9509858e-10	0.0007246186	5.235986e-06	0	0.059999965
0	5.219701e-06	8.431388e-11	0.0008224861	6.1086503e-06	0	0.07
0	5.9737545e-06	8.431388e-11	0.0009257988	6.981313e-06	0	0.079999976
0	6.731353e-06	0	0.0010360433	7.853986e-06	0	0.08999997
0	7.4927784e-06	1.3701006e-10	0.0011551541	8.726645e-06	0	0.099999964
0	8.2580655e-06	0	0.0012857381	9.599315e-06	0	0.10999998
0	9.028762e-06	4.215694e-11	0.0014314172	1.0471972e-05	0	0.11999993
0	9.804527e-06	-8.431388e-11	0.0015974916	1.1344644e-05	0	0.13000007
0	1.0586011e-05	-4.215694e-11	0.0017922107	1.22173005e-05	0	0.14
0	1.1373346e-05	4.215694e-11	0.0020294122	1.3089971e-05	0	0.15000005
0	1.2168163e-05	1.05392355e-10	0.0023352937	1.3962626e-05	0	0.15999995
0	1.2970152e-05	1.4754929e-10	0.0027702742	1.4835293e-05	0	0.17000005
0	1.3779892e-05	8.431388e-11	0.0035515977	1.5707972e-05	0	0.17999993
0	1.4889057e-05	-6.323541e-11	0.88391	1.6580629e-05	0	0.19000004
0	1.5382195e-05	-1.05392355e-10	0.99851614	1.745329e-05	0	0.19999991
0	1.6009342e-05	5.2696177e-11	0.99853444	1.8325965e-05	0	0.21000002
0	1.6625852e-05	-5.2696177e-11	0.9985523	1.919863e-05	0	0.21999995
0	1.7231952e-05	-1.2647082e-10	0.9985699	2.0071284e-05	0	0.22999993
0	1.7828032e-05	-8.431388e-11	0.9985872	2.0943944e-05	0	0.23999986
0	1.841371e-05	-1.6862776e-10	0.9986041	2.1816622e-05	0	0.25
0	1.898967e-05	9.485312e-11	0.9986207	2.2689286e-05	0	0.26000014
0	1.9556197e-05	-1.5281891e-10	0.99863684	2.3561943e-05	0	0.27000013
0	2.0113299e-05	-7.3774646e-11	0.9986527	2.4434601e-05	0	0.28
0	2.0661091e-05	-1.1066197e-10	0.99866825	2.5307283e-05	0	0.29
0	2.1200149e-05	1.05392355e-10	0.99868345	2.6179941e-05	0	0.30000013
0	2.1730712e-05	-4.215694e-11	0.99869853	2.7052598e-05	0	0.31000012
0	2.225263e-05	0	0.9987131	2.7925253e-05	0	0.3199999
0	2.2766077e-05	0	0.9987274	2.879793e-05	0	0.32999995
0	2.3272001e-05	-8.431388e-11	0.99874157	2.9670586e-05	0	0.34000012
0	2.3769822e-05	-6.323541e-11	0.99875534	3.0543262e-05	0	0.35000014
0	2.4259583e-05	2.107847e-11	0.998769	3.1415944e-05	0	0.35999987
0	2.4742045e-05	1.8970624e-10	0.9987824	3.2288604e-05	0	0.36999992
0	2.5217445e-05	2.107847e-11	0.99879545	3.3161257e-05	0	0.38000014
0	2.5685385e-05	4.215694e-11	0.99880826	3.403391e-05	0	0.3900001
0	2.6146394e-05	-8.431388e-11	0.9988208	3.490658e-05	0	0.39999986
0	2.6600466e-05	-2.107847e-11	0.99883324	3.5779238e-05	0	0.4099999
0	2.7048009e-05	-4.215694e-11	0.99884534	3.665193e-05	0	0.42
0	2.7488722e-05	-1.4754929e-10	0.99885744	3.7524587e-05	0	0.43000013
0	2.7923292e-05	-9.485312e-11	0.99886906	3.839726e-05	0	0.4399999
0	2.8351484e-05	2.107847e-11	0.9988806	3.926991e-05	0	0.45
0	2.877347e-05	-4.215694e-11	0.99889195	4.0142568e-05	0	0.45999983
0	2.9189385e-05	-7.3774646e-11	0.9989031	4.1015224e-05	0	0.4699999
0	2.9600096e-05	-1.0539235e-11	0.9989141	4.1887888e-05	0	0.47999972
0	3.0004085e-05	-1.2647082e-10	0.99892485	4.2760545e-05	0	0.48999986
0	3.0403153e-05	-1.3174044e-10	0.9989354	4.3633245e-05	0	0.5
0	3.079592e-05	-5.2696176e-12	0.99894583	4.4505916e-05	0	0.51000017
0	3.118429e-05	-2.1078471e-10	0.998956	4.5378576e-05	0	0.5200003
0	3.156687e-05	-8.431388e-11	0.9989662	4.625122e-05	0	0.5300001
0	3.1944015e-05	-4.215694e-11	0.9989759	4.7123878e-05	0	0.54000026
0	3.231628e-05	-6.323541e-11	0.9989857	4.7996535e-05	0	0.5499999
0	3.2683747e-05	-5.2696177e-11	0.9989953	4.8869202e-05	0	0.56
0	3.3046024e-05	4.215694e-11	0.9990047	4.9741913e-05	0	0.5699998
0	3.340367e-05	0	0.99901396	5.0614566e-05	0	0.58
0	3.375667e-05	-2.107847e-11	0.9990232	5.148723e-05	0	0.5900001
0	3.410507e-05	-3.1617705e-11	0.99903214	5.2359883e-05	0	0.60000026
0	3.4448727e-05	-1.2647082e-10	0.99904096	5.3232543e-05	0	0.6100002
0	3.4788136e-05	-6.323541e-11	0.99904966	5.410519e-05	0	0.62000024
0	3.512345e-05	-1.6862776e-10	0.9990583	5.4977856e-05	0	0.62999976
0	3.545405e-05	-1.1066197e-10	0.9990667	5.5850505e-05	0	0.6399998
0	3.5780784e-05	-1.2647082e-10	0.9990752	5.6723202e-05	0	0.6499998
0	3.610333e-05	-1.3701006e-10	0.99908316	5.759586e-05	0	0.6599999
0	3.642201e-05	-2.107847e-11	0.9990914	5.846852e-05	0	0.67
0	3.6736426e-05	-1.2647082e-10	0.9990993	5.934117e-05	0	0.6800002
0	3.7047113e-05	-2.107847e-11	0.9991071	6.021387e-05	0	0.6900002
0	3.7354068e-05	-8.431388e-11	0.9991148	6.1086525e-05	0	0.7000003
0	3.7657013e-05	-1.2647082e-10	0.99912244	6.19592e-05	0	0.7099996
0	3.7956706e-05	0	0.99912995	6.283189e-05	0	0.71999973
0	3.825255e-05	-6.323541e-11	0.99913734	6.370454e-05	0	0.72999966
0	3.8545157e-05	-2.6348089e-11	0.9991447	6.457721e-05	0	0.73999983
0	3.8833747e-05	-4.215694e-11	0.9991518	6.544985e-05	0	0.75
0	3.9119444e-05	-2.107847e-11	0.9991589	6.6322515e-05	0	0.76000017
0	3.940155e-05	1.0539235e-11	0.99916583	6.7195164e-05	0	0.7700003
0	3.9680293e-05	4.215694e-11	0.9991727	6.806783e-05	0	0.7800002
0	3.995592e-05	-6.323541e-11	0.9991794	6.8940484e-05	0	0.79000044
0	4.022861e-05	-8.431388e-11	0.99918616	6.981316e-05	0	0.7999997
0	3.9957387e-05	-5.7965795e-11	0.9991794	6.8940484e-05	0	0.79000056
0	3.9681574e-05	2.6348089e-11	0.9991727	6.806782e-05	0	0.7800002
0	3.9402887e-05	-2.107847e-11	0.99916583	6.7195164e-05	0	0.7700003
0	3.9120634e-05	-8.431388e-11	0.9991589	6.6322515e-05	0	0.76000017
0	3.883498e-05	5.2696177e-11	0.9991518	6.544985e-05	0	0.75
0	3.8546168e-05	-6.323541e-11	0.9991447	6.457721e-05	0	0.73999983
0	3.8253544e-05	-4.742656e-11	0.99913734	6.370454e-05	0	0.72999966
0	3.7957725e-05	-1.2647082e-10	0.9991299	6.283189e-05	0	0.71999973
0	3.7658036e-05	-2.6348089e-11	0.99912244	6.19592e-05	0	0.7099996
0	3.7355152e-05	-7.3774646e-11	0.9991148	6.1086525e-05	0	0.7000003
0	3.704798e-05	-1.0539235e-11	0.9991072	6.0213875e-05	0	0.6900002
0	3.6737438e-05	-4.215694e-11	0.9990993	5.934117e-05	0	0.6800002
0	3.6422723e-05	5.2696176e-12	0.9990914	5.846852e-05	0	0.67
0	3.6104277e-05	2.107847e-11	0.9990833	5.759586e-05	0	0.6599999
0	3.5781777e-05	-4.215694e-11	0.9990752	5.6723202e-05	0	0.6499998
0	3.5455094e-05	-1.8970624e-10	0.9990667	5.58505e-05	0	0.6399998
0	3.5124413e-05	-9.485312e-11	0.9990583	5.4977856e-05	0	0.62999976
0	3.478902e-05	-7.3774646e-11	0.99904966	5.410519e-05	0	0.62000024
0	3.444982e-05	-2.0024547e-10	0.99904096	5.323254e-05	0	0.6100002
0	3.4105946e-05	-1.05392355e-10	0.99903214	5.2359883e-05	0	0.60000026
0	3.3757497e-05	-1.0539235e-11	0.9990232	5.148723e-05	0	0.59000015
0	3.3404474e-05	-1.05392355e-10	0.99901396	5.0614566e-05	0	0.58
0	3.3046814e-05	-5.2696177e-11	0.9990047	4.9741913e-05	0	0.5699998
0	3.2684526e-05	-2.6348089e-11	0.9989953	4.886921e-05	0	0.56
0	3.2317126e-05	-5.2696177e-11	0.9989857	4.7996535e-05	0	0.5499999
0	3.1944925e-05	-1.05392355e-10	0.9989759	4.7123878e-05	0	0.54000026
0	3.1567644e-05	-8.431388e-11	0.9989661	4.625123e-05	0	0.5300001
0	3.1185056e-05	-4.742656e-11	0.998956	4.5378572e-05	0	0.5200003
0	3.0797037e-05	-6.323541e-11	0.99894583	4.4505916e-05	0	0.51000017
0	3.0404186e-05	-1.05392355e-10	0.9989354	4.3633245e-05	0	0.5
0	3.0005687e-05	-1.05392355e-10	0.99892485	4.2760545e-05	0	0.48999986
0	2.9600886e-05	-6.323541e-11	0.99891406	4.1887888e-05	0	0.47999972
0	2.9190885e-05	-4.215694e-11	0.99890316	4.1015224e-05	0	0.4699999
0	2.8774666e-05	-8.431388e-11	0.998892	4.0142568e-05	0	0.45999983
0	2.8353057e-05	-1.2647082e-10	0.9988806	3.926991e-05	0	0.45
0	2.792442e-05	-8.431388e-11	0.99886906	3.839726e-05	0	0.4399999
0	2.7490214e-05	-1.212012e-10	0.99885744	3.7524587e-05	0	0.4300001
0	2.7049227e-05	-6.323541e-11	0.9988454	3.665193e-05	0	0.42000005
0	2.6602116e-05	-2.107847e-11	0.9988332	3.5779238e-05	0	0.40999988
0	2.6147529e-05	-9.485312e-11	0.9988209	3.490658e-05	0	0.39999986
0	2.5686928e-05	-1.05392355e-10	0.99880826	3.403391e-05	0	0.3900001
0	2.5218864e-05	-1.05392355e-10	0.99879545	3.3161257e-05	0	0.38000008
0	2.4743653e-05	-6.323541e-11	0.9987824	3.22886e-05	0	0.3699999
0	2.4260964e-05	-6.323541e-11	0.9987689	3.1415944e-05	0	0.35999987
0	2.3771108e-05	-1.6862776e-10	0.99875546	3.0543266e-05	0	0.35000014
0	2.3273346e-05	-1.05392355e-10	0.99874157	2.9670586e-05	0	0.3400001
0	2.2767472e-05	-8.431388e-11	0.9987274	2.879793e-05	0	0.32999992
0	2.22542e-05	-2.107847e-11	0.9987131	2.792525e-05	0	0.3199999
