# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	2.0151558e-05	2.0315692e-05	-0.0010773666	0	0	0
0	5.9971386e-05	5.8640846e-05	0.01580049	8.726646e-07	0	0.009999999
0	9.952925e-05	9.6679156e-05	0.032777198	1.7453292e-06	0	0.019999998
0	0.00013984114	0.00013545246	0.050050087	2.617994e-06	0	0.029999997
0	0.00018226232	0.00017632513	0.06783532	3.4906584e-06	0	0.039999995
0	0.0002286023	0.00022112708	0.08638137	4.3633227e-06	0	0.050000012
0	0.00028189635	0.00027292565	0.105987065	5.235988e-06	0	0.059999995
0	0.00034844235	0.00033809425	0.12703015	6.108653e-06	0	0.07
0	0.00044486552	0.00043344547	0.15002143	6.981317e-06	0	0.07999999
0	0.0006473222	0.00063625904	0.17585036	7.8539815e-06	0	0.08999998
0	0.020499146	0.025419222	0.2711973	8.726645e-06	0	0.100000024
0	-0.0026903062	0.0019755287	0.44825006	9.59931e-06	0	0.110000014
0	-0.0030179357	0.0033770485	0.5018424	1.0471976e-05	0	0.11999999
0	2.4169367e-05	0.008038323	0.58453745	1.1344641e-05	0	0.13
0	0.003567335	0.0035022262	0.7005613	1.2217308e-05	0	0.14
0	0.00031621635	0.00027413675	0.88670856	1.3089971e-05	0	0.14999998
0	0.00028483462	0.00024079194	0.90963703	1.3962634e-05	0	0.15999998
0	0.0002704636	0.00022390306	0.9260804	1.4835298e-05	0	0.16999999
0	0.0002528437	0.00020296701	0.9383983	1.5707963e-05	0	0.17999996
0	0.00030806262	4.713365e-06	0.9478256	1.6580629e-05	0	0.19000003
0	0.00027812013	2.2961076e-06	0.955213	1.745329e-05	0	0.20000005
0	0.00025053963	1.0407401e-06	0.9610962	1.8325956e-05	0	0.21000002
0	0.00022563808	4.5962648e-07	0.9658567	1.919862e-05	0	0.22000003
0	0.00020350813	2.0686566e-07	0.96976477	2.0071284e-05	0	0.23
0	0.00018402835	9.820213e-08	0.9730151	2.0943951e-05	0	0.23999998
0	0.00016689325	6.513062e-08	0.97575074	2.1816611e-05	0	0.25
0	0.00015201617	4.1001922e-08	0.9780787	2.2689283e-05	0	0.26
0	0.00013909608	2.5984757e-08	0.9800802	2.3561943e-05	0	0.27
0	0.00012785726	1.619829e-08	0.9818175	2.4434612e-05	0	0.28
0	0.00011804492	1.1979985e-08	0.98334	2.5307278e-05	0	0.29
0	0.00010946693	7.76168e-09	0.98468715	2.6179941e-05	0	0.29999995
0	0.00010193368	6.074359e-09	0.98589075	2.7052605e-05	0	0.30999997
0	9.526747e-05	4.7245012e-09	0.9869784	2.7925267e-05	0	0.31999996
0	8.930231e-05	3.7121082e-09	0.9879749	2.8797931e-05	0	0.32999998
0	8.382969e-05	2.699715e-09	0.988907	2.9670597e-05	0	0.33999997
0	7.852442e-05	2.1935185e-09	0.9898146	3.0543255e-05	0	0.3499999
0	6.061775e-05	1.5185897e-09	0.99299127	3.1415926e-05	0	0.35999992
0	6.1162915e-05	1.5185897e-09	0.99359655	3.2288594e-05	0	0.36999995
0	6.1654515e-05	1.6873218e-09	0.9959087	3.316126e-05	0	0.38
0	6.211555e-05	1.5185897e-09	0.9960034	3.403392e-05	0	0.38999996
0	6.256135e-05	1.5185897e-09	0.996094	3.490658e-05	0	0.4000001
0	6.299105e-05	1.0123932e-09	0.9961811	3.5779252e-05	0	0.41
0	6.340646e-05	1.3498574e-09	0.9962649	3.6651913e-05	0	0.42000005
0	6.3807165e-05	1.3498574e-09	0.9963454	3.7524584e-05	0	0.43
0	6.4194865e-05	1.3498574e-09	0.9964228	3.839724e-05	0	0.44
0	6.456931e-05	1.5185897e-09	0.9964974	3.926991e-05	0	0.45000005
0	6.493286e-05	1.3498574e-09	0.99656916	4.0142568e-05	0	0.46
0	6.528354e-05	8.436609e-10	0.99663836	4.101524e-05	0	0.46999997
0	6.562454e-05	8.436609e-10	0.9967054	4.1887903e-05	0	0.47999996
0	6.595496e-05	1.0123932e-09	0.99676967	4.2760566e-05	0	0.48999995
0	6.627466e-05	1.0123932e-09	0.99683213	4.3633223e-05	0	0.5
0	6.658516e-05	1.0123932e-09	0.9968923	4.4505894e-05	0	0.51000005
0	6.688697e-05	9.2802704e-10	0.99695057	4.5378565e-05	0	0.52
0	6.717949e-05	1.0967592e-09	0.9970069	4.625122e-05	0	0.52999985
0	6.746427e-05	8.436609e-10	0.99706143	4.7123885e-05	0	0.54
0	6.7740744e-05	8.436609e-10	0.9971143	4.7996553e-05	0	0.5500001
0	6.800977e-05	1.0967592e-09	0.9971653	4.886923e-05	0	0.56
0	6.827085e-05	1.3498574e-09	0.9972151	4.9741888e-05	0	0.57000005
0	6.8525675e-05	9.2802704e-10	0.99726313	5.0614555e-05	0	0.58
0	6.877344e-05	8.436609e-10	0.99730986	5.1487215e-05	0	0.59000003
0	6.901483e-05	8.436609e-10	0.99735504	5.2359883e-05	0	0.5999999
0	6.924996e-05	6.749287e-10	0.9973991	5.323254e-05	0	0.6100001
