# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-1.6421192e-05	0.00035521455	-0.00080193556	0	0	0
0	-0.00027168714	0.0017248808	0.08783657	4.363324e-06	0	0.050000012
0	0.0010432657	-0.007823901	0.2872817	8.726648e-06	0	0.100000024
0	9.176518e-05	-0.00015009125	0.78909856	1.308997e-05	0	0.15000002
0	4.9071885e-05	-2.7877948e-06	0.9530824	1.7453296e-05	0	0.20000005
0	5.4082873e-05	-1.1956499e-06	0.9752921	2.1816611e-05	0	0.25
0	5.7917372e-05	-5.226522e-07	0.9848597	2.617994e-05	0	0.30000004
0	6.0980532e-05	-1.8582136e-07	0.9903721	3.0543255e-05	0	0.3499999
0	6.3758045e-05	1.8822832e-09	0.9970711	3.4906592e-05	0	0.4000001
0	6.570471e-05	9.544806e-10	0.99737465	3.9269908e-05	0	0.44999996
0	6.735198e-05	8.774107e-10	0.9976263	4.3633223e-05	0	0.5
0	6.876495e-05	1.0019082e-09	0.99783826	4.7996542e-05	0	0.55000013
0	6.999039e-05	1.0196936e-09	0.998019	5.235988e-05	0	0.6000001
0	7.106285e-05	6.6991496e-10	0.99817497	5.6723202e-05	0	0.6499999
0	7.200993e-05	7.114141e-10	0.9983107	6.108651e-05	0	0.6999998
0	7.2851995e-05	4.9798987e-10	0.9984298	6.544986e-05	0	0.75
0	7.3605974e-05	4.772403e-10	0.99853504	6.9813184e-05	0	0.8000002
0	7.428504e-05	4.5945495e-10	0.9986288	7.4176474e-05	0	0.8500001
0	7.489948e-05	4.9502563e-10	0.9987126	7.8539815e-05	0	0.8999999
0	7.545874e-05	3.616355e-10	0.998788	8.2903156e-05	0	0.95
0	7.596898e-05	3.616355e-10	0.9988562	8.7266446e-05	0	1
0	7.545912e-05	3.379217e-10	0.998788	8.2903156e-05	0	0.95
0	7.4899755e-05	2.5195915e-10	0.9987126	7.8539815e-05	0	0.8999999
0	7.428528e-05	4.772403e-10	0.9986289	7.4176474e-05	0	0.8500001
0	7.36063e-05	4.0313466e-10	0.99853504	6.9813184e-05	0	0.8000002
0	7.285229e-05	5.691313e-10	0.9984299	6.544986e-05	0	0.75
0	7.201005e-05	7.291995e-10	0.9983107	6.108651e-05	0	0.6999998
0	7.106316e-05	4.772403e-10	0.99817497	5.6723202e-05	0	0.6499999
0	6.999056e-05	6.4620115e-10	0.9980191	5.235988e-05	0	0.6000001
0	6.8765374e-05	8.0626933e-10	0.99783826	4.7996542e-05	0	0.55000013
0	6.735228e-05	9.663375e-10	0.9976263	4.3633223e-05	0	0.5
0	6.5704604e-05	1.1856902e-09	0.99737465	3.9269908e-05	0	0.44999996
0	6.375825e-05	1.5591826e-09	0.9970711	3.4906592e-05	0	0.4000001
0	6.1422856e-05	1.7192507e-09	0.996698	3.0543255e-05	0	0.3499999
0	5.856844e-05	1.868944e-09	0.9962278	2.617994e-05	0	0.30000004
0	5.4996857e-05	1.9756563e-09	0.9956149	2.1816611e-05	0	0.25
0	5.039904e-05	2.931619e-09	0.9947738	1.7453296e-05	0	0.20000005
0	4.424946e-05	3.8357078e-09	0.9935056	1.308997e-05	0	0.15000002
0	3.559499e-05	4.458195e-09	0.99103504	8.726648e-06	0	0.100000024
0	0.0009830563	-0.00097379775	0.09313754	4.363324e-06	0	0.050000012
0	0.00063453405	-0.00063452474	0.00094014645	-2.7854503e-20	0	-3.1918912e-16
0	0.00019173473	-0.00020053601	-0.091892704	-4.363324e-06	0	-0.050000012
0	-0.004151538	0.004131154	-0.25951678	-8.726648e-06	0	-0.100000024
0	-4.1363088e-05	1.4069874e-06	-0.8340549	-1.308997e-05	0	-0.15000002
0	-5.0001527e-05	6.326843e-08	-0.9851506	-1.7453296e-05	0	-0.20000005
0	-5.4748252e-05	2.618004e-08	-0.9909334	-2.1816611e-05	0	-0.25
0	-5.8404716e-05	1.2805454e-08	-0.9936011	-2.617994e-05	0	-0.30000004
0	-6.131735e-05	-3.7942086e-10	-0.99526364	-3.0543255e-05	0	-0.3499999
0	-6.3780375e-05	1.0330326e-08	-0.9970711	-3.4906592e-05	0	-0.4000001
0	-6.5704604e-05	-1.1797617e-09	-0.99737465	-3.9269908e-05	0	-0.44999996
0	-6.735212e-05	-8.863034e-10	-0.9976263	-4.3633223e-05	0	-0.5
0	-6.876489e-05	-7.4402057e-10	-0.99783826	-4.7996542e-05	0	-0.55000013
0	-6.999036e-05	-9.426236e-10	-0.9980191	-5.235988e-05	0	-0.6000001
0	-7.106284e-05	-5.12811e-10	-0.99817497	-5.6723202e-05	0	-0.6499999
0	-7.201006e-05	-7.291995e-10	-0.9983107	-6.108651e-05	0	-0.6999998
0	-7.2852075e-05	-6.5805805e-10	-0.9984298	-6.544986e-05	0	-0.75
0	-7.36059e-05	-3.616355e-10	-0.99853504	-6.9813184e-05	0	-0.8000002
0	-7.4285104e-05	-5.572744e-10	-0.9986288	-7.4176474e-05	0	-0.8500001
0	-7.4899515e-05	-5.098468e-10	-0.9987126	-7.8539815e-05	0	-0.8999999
0	-7.545877e-05	-4.2388423e-10	-0.998788	-8.2903156e-05	0	-0.95
0	-7.596907e-05	-4.535265e-10	-0.9988562	-8.7266446e-05	0	-1
0	-7.54589e-05	-3.616355e-10	-0.998788	-8.2903156e-05	0	-0.95
0	-7.4899566e-05	-3.586713e-10	-0.9987126	-7.8539815e-05	0	-0.8999999
0	-7.4285315e-05	-6.3434424e-10	-0.9986289	-7.4176474e-05	0	-0.8500001
0	-7.3606236e-05	-4.2092002e-10	-0.99853504	-6.9813184e-05	0	-0.8000002
0	-7.285221e-05	-7.1437833e-10	-0.9984298	-6.544986e-05	0	-0.75
0	-7.2010094e-05	-6.4027267e-10	-0.9983107	-6.108651e-05	0	-0.6999998
