# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-1.5930986e-10	-1.2137893e-10	0.00042709798	0	0	0
0	5.614906e-06	-1.2137893e-10	0.0030385244	4.363324e-06	0	0.049999993
0	1.1427387e-05	-6.068947e-10	0.008971485	8.726648e-06	0	0.09999999
0	1.7816956e-05	0	0.81860805	1.3089971e-05	0	0.15000005
0	2.243944e-05	5.7655e-10	0.99622387	1.7453296e-05	0	0.19999997
0	2.6371756e-05	4.703434e-10	0.99795055	2.1816617e-05	0	0.25
0	2.9837867e-05	4.0965392e-10	0.99810743	2.6179941e-05	0	0.3000001
0	3.29282e-05	3.4896444e-10	0.9982446	3.0543255e-05	0	0.35000002
0	3.570442e-05	1.9724078e-10	0.9983652	3.4906592e-05	0	0.39999995
0	3.820946e-05	4.0206774e-10	0.9984724	3.926991e-05	0	0.44999987
0	4.0481802e-05	3.7172299e-10	0.9985679	4.3633234e-05	0	0.5
0	4.2553318e-05	1.9724078e-10	0.9986536	4.799654e-05	0	0.55000013
0	4.4449094e-05	2.8448188e-10	0.9987308	5.2359883e-05	0	0.6000002
0	4.619041e-05	1.6689604e-10	0.99880075	5.672322e-05	0	0.6499998
0	4.779521e-05	2.0482696e-10	0.99886435	6.10865e-05	0	0.7
0	4.927935e-05	1.3844785e-10	0.9989224	6.544985e-05	0	0.75
0	5.0656203e-05	2.9965425e-10	0.99897546	6.9813184e-05	0	0.7999999
0	5.1936666e-05	2.7310262e-10	0.9990244	7.417649e-05	0	0.85000026
0	5.3130367e-05	2.1620623e-10	0.9990693	7.853982e-05	0	0.89999974
0	5.424635e-05	2.1241314e-10	0.99911094	8.290315e-05	0	0.9500003
0	5.529128e-05	1.9724078e-10	0.99914944	8.726647e-05	0	1
0	5.4247183e-05	1.403444e-10	0.999111	8.290315e-05	0	0.9500003
0	5.3131298e-05	1.820684e-10	0.99906945	7.853982e-05	0	0.89999986
0	5.1937706e-05	1.1758584e-10	0.99902445	7.417649e-05	0	0.85000026
0	5.065744e-05	1.896546e-10	0.9989756	6.9813184e-05	0	0.7999999
0	4.9280814e-05	1.7448222e-10	0.9989224	6.544985e-05	0	0.75
0	4.779633e-05	2.0103387e-10	0.99886435	6.108651e-05	0	0.70000005
0	4.619171e-05	2.5793023e-10	0.99880075	5.672322e-05	0	0.6499998
0	4.4450506e-05	2.7310262e-10	0.9987308	5.2359883e-05	0	0.6000002
0	4.2554213e-05	2.351717e-10	0.9986536	4.799654e-05	0	0.55000013
0	4.0482955e-05	3.4896444e-10	0.9985679	4.3633234e-05	0	0.5
0	3.8210503e-05	2.88275e-10	0.9984724	3.926991e-05	0	0.44999987
0	3.5705383e-05	2.6551641e-10	0.9983653	3.4906592e-05	0	0.39999995
0	3.2929907e-05	2.598268e-10	0.9982446	3.0543255e-05	0	0.35000002
0	2.9838156e-05	3.4137826e-10	0.99810743	2.6179941e-05	0	0.3000001
0	2.637204e-05	6.1448086e-10	0.99795055	2.1816617e-05	0	0.25
0	2.2459773e-05	6.1448086e-10	0.9977692	1.7453296e-05	0	0.19999997
0	1.8007879e-05	5.3103283e-10	0.9975578	1.3089971e-05	0	0.15000005
0	1.2896955e-05	4.3241247e-10	0.99730796	8.726648e-06	0	0.09999999
0	6.966327e-06	9.710315e-10	0.99700844	4.363324e-06	0	0.049999993
0	8.667215e-10	9.482729e-10	0.99664265	-2.7854496e-20	0	-3.1918912e-16
0	-8.300595e-06	1.1682723e-09	0.9961851	-4.363324e-06	0	-0.049999993
0	-1.8369297e-05	1.319996e-09	0.9955935	-8.726648e-06	0	-0.09999999
0	-3.085483e-05	1.8662012e-09	0.9947875	-1.3089971e-05	0	-0.15000005
0	-4.682073e-05	3.4137826e-09	0.9935676	-1.7453296e-05	0	-0.19999997
0	-6.917348e-05	5.249639e-09	0.99080527	-2.1816617e-05	0	-0.25
0	-2.9835619e-05	-6.068947e-11	-0.99810743	-2.6179941e-05	0	-0.3000001
0	-3.292819e-05	-3.5655062e-10	-0.9982446	-3.054325e-05	0	-0.35
0	-3.570433e-05	-2.4275787e-10	-0.9983652	-3.4906592e-05	0	-0.39999995
0	-3.8209513e-05	-4.0206774e-10	-0.9984724	-3.926991e-05	0	-0.44999987
0	-4.0482282e-05	-4.55171e-10	-0.9985679	-4.3633234e-05	0	-0.5
0	-4.255345e-05	-2.6172334e-10	-0.9986536	-4.799654e-05	0	-0.55000013
0	-4.444925e-05	-3.1861971e-10	-0.9987308	-5.2359883e-05	0	-0.6000002
0	-4.6190322e-05	-2.88275e-10	-0.99880075	-5.672322e-05	0	-0.6499998
0	-4.779525e-05	-2.2379242e-10	-0.99886435	-6.108651e-05	0	-0.70000005
0	-4.927934e-05	-1.9724078e-10	-0.9989224	-6.544985e-05	0	-0.75
0	-5.0656246e-05	-1.7827531e-10	-0.99897546	-6.9813184e-05	0	-0.7999999
0	-5.1936662e-05	-2.2379242e-10	-0.9990244	-7.417649e-05	0	-0.85000026
0	-5.3130436e-05	-1.7448222e-10	-0.9990693	-7.853982e-05	0	-0.89999974
0	-5.4246357e-05	-2.351717e-10	-0.99911094	-8.290315e-05	0	-0.9500001
0	-5.529128e-05	-1.7068913e-10	-0.99914944	-8.726647e-05	0	-1
0	-5.424716e-05	-1.2137893e-10	-0.999111	-8.290315e-05	0	-0.9500001
0	-5.3131374e-05	-1.896546e-10	-0.99906945	-7.853982e-05	0	-0.89999986
0	-5.193768e-05	-1.3655131e-10	-0.9990244	-7.417649e-05	0	-0.85000026
0	-5.0657418e-05	-1.4793058e-10	-0.99897546	-6.9813184e-05	0	-0.7999999
0	-4.9280785e-05	-1.820684e-10	-0.9989224	-6.544985e-05	0	-0.75
0	-4.7796322e-05	-2.6551641e-10	-0.99886435	-6.108651e-05	0	-0.70000005
0	-4.619165e-05	-1.2137893e-10	-0.99880075	-5.672322e-05	0	-0.6499998
0	-4.4450455e-05	-2.4275787e-10	-0.9987308	-5.2359883e-05	0	-0.6000002
0	-4.2554213e-05	-2.7310262e-10	-0.9986536	-4.7996542e-05	0	-0.5500001
0	-4.0482955e-05	-4.2482629e-10	-0.9985679	-4.3633234e-05	0	-0.5
0	-3.8210437e-05	-3.1103353e-10	-0.9984724	-3.926991e-05	0	-0.44999987
0	-3.5705103e-05	-3.3379208e-10	-0.9983652	-3.4906592e-05	0	-0.39999995
0	-3.2929467e-05	-2.1241314e-10	-0.9982446	-3.0543255e-05	0	-0.35000002
0	-2.983807e-05	-3.641368e-10	-0.99810743	-2.6179941e-05	0	-0.3000001
0	-2.6371914e-05	-4.55171e-10	-0.99795055	-2.1816617e-05	0	-0.25
0	-2.2459768e-05	-5.2723975e-10	-0.9977693	-1.7453296e-05	0	-0.19999997
0	-1.8007882e-05	-5.006881e-10	-0.9975578	-1.3089971e-05	0	-0.15000005
0	-1.2897013e-05	-6.6758415e-10	-0.99730796	-8.726648e-06	0	-0.09999999
0	-6.966307e-06	-9.1792823e-10	-0.99700844	-4.363324e-06	0	-0.049999993
0	-5.898258e-10	-9.710315e-10	-0.99664265	2.7854496e-20	0	3.1918912e-16
0	8.300855e-06	-1.4868919e-09	-0.99618506	4.363324e-06	0	0.049999993
0	1.8369414e-05	-1.5779262e-09	-0.9955935	8.726648e-06	0	0.09999999
0	3.0855103e-05	-2.0330972e-09	-0.9947875	1.3089971e-05	0	0.15000005
0	4.6820605e-05	-3.0041287e-09	-0.9935676	1.7453296e-05	0	0.19999997
0	6.917507e-05	-5.522742e-09	-0.99080527	2.1816617e-05	0	0.25
0	2.9837269e-05	3.9448156e-10	0.99810743	2.6179941e-05	0	0.3000001
0	3.292899e-05	4.0965392e-10	0.9982446	3.0543255e-05	0	0.35000002
0	3.5704023e-05	3.1103353e-10	0.9983652	3.4906592e-05	0	0.39999995
0	3.8209404e-05	1.2137893e-10	0.9984724	3.926991e-05	0	0.44999987
0	4.0482268e-05	3.7172299e-10	0.9985679	4.3633234e-05	0	0.5
0	4.2553398e-05	2.7310262e-10	0.9986536	4.799654e-05	0	0.55000013
