# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	2.2528113e-10	-5.691313e-10	0.00048340342	0	0	0
0	5.579443e-06	-9.485521e-10	0.0044252127	4.363324e-06	0	0.050000012
0	1.1350838e-05	-9.485521e-10	0.013541161	8.726648e-06	0	0.100000024
0	1.7629589e-05	1.6125387e-09	0.77153975	1.308997e-05	0	0.15000002
0	2.2266924e-05	8.0626933e-10	0.9948265	1.7453296e-05	0	0.20000005
0	2.6192103e-05	8.3591156e-10	0.9974333	2.1816611e-05	0	0.25
0	2.9644614e-05	6.4027267e-10	0.9976297	2.617994e-05	0	0.30000004
0	3.272736e-05	3.0827946e-10	0.9978013	3.0543255e-05	0	0.3499999
0	3.549536e-05	6.165589e-10	0.99795246	3.4906592e-05	0	0.4000001
0	3.7995775e-05	5.098468e-10	0.9980865	3.9269908e-05	0	0.44999996
0	4.0265808e-05	2.9642255e-10	0.9982062	4.3633223e-05	0	0.5
0	4.2335534e-05	3.9127776e-10	0.9983134	4.7996542e-05	0	0.55000013
0	4.4230725e-05	3.3199324e-10	0.99841005	5.235988e-05	0	0.6000001
0	4.5971992e-05	3.7942086e-10	0.9984978	5.6723202e-05	0	0.6499999
0	4.7577847e-05	2.8456565e-10	0.9985773	6.108651e-05	0	0.6999998
0	4.9063317e-05	2.786372e-10	0.9986501	6.544986e-05	0	0.75
0	5.044179e-05	3.02351e-10	0.9987167	6.9813184e-05	0	0.8000002
0	5.1724193e-05	3.260648e-10	0.99877787	7.4176474e-05	0	0.8500001
0	5.2920113e-05	3.2013633e-10	0.99883425	7.8539815e-05	0	0.8999999
0	5.4038515e-05	2.8456565e-10	0.9988864	8.2903156e-05	0	0.95
0	5.508592e-05	1.6599662e-10	0.99893457	8.7266446e-05	0	1
0	5.4039378e-05	1.00783666e-10	0.9988864	8.2903156e-05	0	0.95
0	5.2920994e-05	2.8456565e-10	0.99883425	7.8539815e-05	0	0.8999999
0	5.1725296e-05	2.7270874e-10	0.99877787	7.4176474e-05	0	0.8500001
0	5.044303e-05	2.1935267e-10	0.9987167	6.9813184e-05	0	0.8000002
0	4.9064667e-05	2.7270874e-10	0.9986501	6.544986e-05	0	0.75
0	4.7578953e-05	1.8971043e-10	0.9985773	6.108651e-05	0	0.6999998
0	4.5972876e-05	3.0827946e-10	0.9984978	5.6723202e-05	0	0.6499999
0	4.4231532e-05	3.2013633e-10	0.99841005	5.235988e-05	0	0.6000001
0	4.233625e-05	4.5056225e-10	0.9983134	4.7996542e-05	0	0.55000013
0	4.0266706e-05	3.853493e-10	0.9982062	4.3633223e-05	0	0.5
0	3.7997008e-05	3.5570705e-10	0.9980865	3.9269908e-05	0	0.44999996
0	3.5496065e-05	5.335606e-10	0.99795246	3.4906592e-05	0	0.4000001
0	3.272757e-05	4.6241916e-10	0.9978013	3.0543255e-05	0	0.3499999
0	2.9645067e-05	7.351279e-10	0.9976297	2.617994e-05	0	0.30000004
0	2.6192376e-05	4.8613297e-10	0.9974333	2.1816611e-05	0	0.25
0	2.2298094e-05	7.944124e-10	0.99720657	1.7453296e-05	0	0.20000005
0	1.787039e-05	1.0019082e-09	0.996942	1.308997e-05	0	0.15000002
0	1.2792275e-05	9.307668e-10	0.99662966	8.726648e-06	0	0.100000024
0	6.905602e-06	1.1204772e-09	0.9962554	4.363324e-06	0	0.050000012
0	-4.6241916e-10	1.2153324e-09	0.99579847	-2.7854503e-20	0	-3.1918912e-16
0	-8.217141e-06	1.5176834e-09	0.9952275	-4.363324e-06	0	-0.050000012
0	-1.8171242e-05	1.9801025e-09	0.9944903	-8.726648e-06	0	-0.100000024
0	-3.0496514e-05	2.2053837e-09	0.9934879	-1.308997e-05	0	-0.15000002
0	-4.6248224e-05	3.574856e-09	0.99197835	-1.7453296e-05	0	-0.20000005
0	-6.838201e-05	5.8810232e-09	0.9886669	-2.1816611e-05	0	-0.25
0	-4.3255826e-05	4.36334e-09	-0.0067354837	-2.617994e-05	0	-0.30000004
0	-5.918599e-05	7.0192856e-09	-0.01069109	-3.0543255e-05	0	-0.3499999
0	-3.5495526e-05	-6.639865e-10	-0.99795246	-3.4906592e-05	0	-0.4000001
0	-3.7995982e-05	-5.217037e-10	-0.9980865	-3.9269908e-05	0	-0.44999996
0	-4.0265666e-05	-5.217037e-10	-0.9982062	-4.3633223e-05	0	-0.5
0	-4.233544e-05	-5.572744e-10	-0.9983134	-4.7996542e-05	0	-0.55000013
0	-4.423067e-05	-4.1499157e-10	-0.99841005	-5.235988e-05	0	-0.6000001
0	-4.5971858e-05	-2.4899494e-10	-0.9984978	-5.6723202e-05	0	-0.6499999
0	-4.7577814e-05	-1.6599662e-10	-0.9985773	-6.108651e-05	0	-0.6999998
0	-4.906324e-05	-3.4385014e-10	-0.9986501	-6.544986e-05	0	-0.75
0	-5.044182e-05	-3.379217e-10	-0.9987167	-6.9813184e-05	0	-0.8000002
0	-5.172425e-05	-3.0827946e-10	-0.99877787	-7.4176474e-05	0	-0.8500001
0	-5.292016e-05	-2.9642255e-10	-0.99883425	-7.8539815e-05	0	-0.8999999
0	-5.4038635e-05	-3.02351e-10	-0.9988864	-8.2903156e-05	0	-0.95
0	-5.508599e-05	-1.8378198e-10	-0.99893457	-8.7266446e-05	0	-1
0	-5.403936e-05	-2.0156733e-10	-0.9988864	-8.2903156e-05	0	-0.95
0	-5.2920997e-05	-1.9563888e-10	-0.99883425	-7.8539815e-05	0	-0.8999999
0	-5.172523e-05	-2.2528113e-10	-0.99877787	-7.4176474e-05	0	-0.8500001
0	-5.0442948e-05	-2.786372e-10	-0.9987167	-6.9813184e-05	0	-0.8000002
0	-4.906462e-05	-2.9642255e-10	-0.9986501	-6.544986e-05	0	-0.75
0	-4.757895e-05	-2.9642255e-10	-0.9985774	-6.108651e-05	0	-0.6999998
0	-4.5973044e-05	-3.5570705e-10	-0.9984978	-5.6723202e-05	0	-0.6499999
0	-4.4231525e-05	-2.9642255e-10	-0.99841005	-5.235988e-05	0	-0.6000001
0	-4.2336265e-05	-4.7427606e-10	-0.9983134	-4.7996542e-05	0	-0.55000013
