# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-0.0034543811	-0.005454837	0.003797924	0	0	0
0	-0.009948599	-0.015304454	0.121016935	4.3633227e-06	0	0.050000012
0	-0.01832183	-0.020603124	0.24642347	8.726645e-06	0	0.100000024
0	-0.022408938	-0.023175009	0.3790719	1.3089971e-05	0	0.14999998
0	-0.022635534	-0.023142418	0.5169565	1.745329e-05	0	0.20000005
0	-0.019831492	-0.0201913	0.6563425	2.1816611e-05	0	0.25
0	-0.008753748	-0.00905065	0.7923684	2.6179941e-05	0	0.29999995
0	-0.004034	-0.004290685	0.9091752	3.0543255e-05	0	0.3499999
0	7.424786e-05	-9.4823605e-05	0.96868175	3.490658e-05	0	0.4000001
0	0.0001554053	9.5870084e-05	0.9828081	3.9269915e-05	0	0.45000005
0	0.00014507817	7.930413e-08	0.99137217	4.3633223e-05	0	0.5
0	0.00013766189	3.2059115e-09	0.99529	4.7996553e-05	0	0.5500001
0	0.00013124164	2.5309828e-09	0.99597245	5.2359883e-05	0	0.5999999
0	0.0001262663	1.94042e-09	0.9964896	5.6723202e-05	0	0.6500001
0	0.0001223007	1.6029558e-09	0.9968963	6.108651e-05	0	0.6999998
0	0.00011906525	1.3498574e-09	0.9972249	6.544985e-05	0	0.75
0	0.000116377225	1.0967592e-09	0.99749607	6.981316e-05	0	0.8000002
0	0.00011410807	9.2802704e-10	0.99772334	7.4176496e-05	0	0.8499999
0	0.000112166366	7.5929485e-10	0.9979167	7.853983e-05	0	0.9000001
0	0.000110486486	5.061966e-10	0.9980828	8.290314e-05	0	0.9499998
0	0.00010901891	5.061966e-10	0.9982272	8.7266446e-05	0	1
0	0.00011048645	4.2183046e-10	0.9980829	8.290314e-05	0	0.9499998
0	0.00011216588	1.0967592e-09	0.99791676	7.853983e-05	0	0.9000001
0	0.00011410774	1.0967592e-09	0.9977234	7.4176496e-05	0	0.8499999
0	0.000116377836	1.5185897e-09	0.99749607	6.981316e-05	0	0.8000002
0	0.00011906555	1.5185897e-09	0.9972249	6.544985e-05	0	0.75
0	0.0001223008	1.8560541e-09	0.9968963	6.108651e-05	0	0.6999998
0	0.00012626637	1.8560541e-09	0.9964896	5.6723202e-05	0	0.6500001
0	0.00013123988	1.8560541e-09	0.99597263	5.2359883e-05	0	0.5999999
0	0.00013766164	3.0371794e-09	0.99529	4.7996553e-05	0	0.5500001
0	0.00014625417	4.387037e-09	0.9943338	4.3633223e-05	0	0.5
0	0.00015827984	4.7245012e-09	0.9928254	3.9269915e-05	0	0.45000005
0	0.00017564287	3.5433758e-09	0.98916113	3.490658e-05	0	0.4000001
0	0.012419131	-1.1554105e-05	0.93285686	3.0543255e-05	0	0.3499999
0	0.028232226	-2.9775156e-05	0.8148608	2.6179941e-05	0	0.29999995
0	0.037003163	-5.630475e-05	0.6809035	2.1816611e-05	0	0.25
0	0.03785659	-0.008058274	0.53717816	1.745329e-05	0	0.20000005
0	6.0566417e-05	-2.701571e-06	0.39599004	1.3089971e-05	0	0.14999998
0	3.4032775e-05	-9.8354e-07	0.264651	8.726645e-06	0	0.100000024
0	1.4236356e-05	-1.5438995e-07	0.1362098	4.3633227e-06	0	0.050000012
0	3.560249e-08	-3.2059115e-09	0.00886067	-2.7854506e-20	0	-3.1918912e-16
0	-1.3283863e-05	-2.5309828e-09	-0.119696595	-4.3633227e-06	0	-0.050000012
0	-2.8852697e-05	-1.3498575e-08	-0.25229338	-8.726645e-06	0	-0.100000024
0	-4.8527378e-05	-1.9572933e-08	-0.39098316	-1.3089971e-05	0	-0.14999998
0	-7.270096e-05	-2.5647292e-08	-0.5326461	-1.745329e-05	0	-0.20000005
0	-0.00010167388	-2.5647292e-08	-0.67274445	-2.1816611e-05	0	-0.25
0	-0.00013759582	-1.7210683e-08	-0.80976254	-2.6179941e-05	0	-0.29999995
0	-0.00018031312	-1.6873218e-10	-0.9335021	-3.0543255e-05	0	-0.3499999
0	-0.00016998856	-2.699715e-09	-0.9773951	-3.490658e-05	0	-0.4000001
0	-0.00015570015	-4.218305e-09	-0.9869925	-3.926991e-05	0	-0.45000005
0	-0.00014508184	-3.88084e-09	-0.9913717	-4.3633223e-05	0	-0.5
0	-0.00013766259	-3.2059115e-09	-0.99529	-4.7996553e-05	0	-0.5500001
0	-0.00013124125	-2.5309828e-09	-0.99597245	-5.2359883e-05	0	-0.5999999
0	-0.00012626674	-2.1935185e-09	-0.9964896	-5.6723202e-05	0	-0.6500001
0	-0.00012230081	-1.2654914e-09	-0.9968963	-6.108651e-05	0	-0.6999998
0	-0.00011906458	-1.4342236e-09	-0.9972249	-6.544985e-05	0	-0.75
0	-0.00011637703	-1.1811253e-09	-0.99749607	-6.981316e-05	0	-0.8000002
0	-0.000114107985	-1.0123932e-09	-0.99772334	-7.4176496e-05	0	-0.8499999
0	-0.00011216623	-1.0967592e-09	-0.99791676	-7.853982e-05	0	-0.9000001
0	-0.00011048683	-5.061966e-10	-0.9980828	-8.290314e-05	0	-0.9499998
0	-0.00010901884	-4.2183046e-10	-0.9982272	-8.7266446e-05	0	-1
0	-0.00011048657	-5.9056265e-10	-0.9980829	-8.290314e-05	0	-0.9499998
0	-0.00011216585	-1.0123932e-09	-0.99791676	-7.853982e-05	0	-0.9000001
0	-0.00011410781	-1.0967592e-09	-0.9977234	-7.4176496e-05	0	-0.8499999
0	-0.0001163775	-1.2654914e-09	-0.99749607	-6.981316e-05	0	-0.8000002
0	-0.00011906544	-1.3498574e-09	-0.9972249	-6.544985e-05	0	-0.75
0	-0.00012230076	-1.94042e-09	-0.9968963	-6.108651e-05	0	-0.6999998
0	-0.00012626666	-2.0247863e-09	-0.9964896	-5.6723202e-05	0	-0.6500001
0	-0.00013124137	-2.0247863e-09	-0.99597263	-5.2359883e-05	0	-0.5999999
0	-0.0001376619	-3.0371794e-09	-0.99529	-4.7996553e-05	0	-0.5500001
0	-0.00014625421	-4.0495727e-09	-0.9943338	-4.3633223e-05	0	-0.5
0	-0.0001582805	-4.218305e-09	-0.9928255	-3.9269915e-05	0	-0.45000005
0	-0.00017566085	-6.411823e-09	-0.9891614	-3.490658e-05	0	-0.4000001
0	-0.012419129	1.16592255e-05	-0.9328571	-3.0543255e-05	0	-0.3499999
0	-0.028232303	3.0154804e-05	-0.8148609	-2.6179941e-05	0	-0.29999995
0	-0.03700355	5.8608955e-05	-0.6809034	-2.1816611e-05	0	-0.25
0	-0.037856594	0.008058274	-0.53717816	-1.745329e-05	0	-0.20000005
0	-6.0368075e-05	2.6703556e-06	-0.3959901	-1.3089971e-05	0	-0.14999998
0	-3.3941913e-05	9.707163e-07	-0.264651	-8.726645e-06	0	-0.100000024
0	-1.4225305e-05	1.525339e-07	-0.1362098	-4.3633227e-06	0	-0.050000012
0	-3.7458545e-08	3.0371794e-09	-0.008860694	2.7854506e-20	0	3.1918912e-16
0	1.3284875e-05	3.7121082e-09	0.119696595	4.3633227e-06	0	0.050000012
0	2.8851178e-05	1.13050564e-08	0.25229338	8.726645e-06	0	0.100000024
0	4.8521048e-05	1.923547e-08	0.39098316	1.3089971e-05	0	0.14999998
0	7.259846e-05	2.7672078e-08	0.5326461	1.745329e-05	0	0.20000005
0	0.00010157399	2.4972364e-08	0.67274445	2.1816611e-05	0	0.25
0	0.00013743267	1.8223076e-08	0.8097641	2.6179941e-05	0	0.29999995
0	0.00018023489	8.436609e-10	0.93349993	3.0543255e-05	0	0.3499999
0	0.00016998305	5.0619655e-09	0.9773953	3.490658e-05	0	0.4000001
0	0.00015570063	4.8932334e-09	0.9869925	3.9269915e-05	0	0.45000005
0	0.0001450809	3.3746437e-09	0.99137163	4.3633223e-05	0	0.5
0	0.00013766224	3.0371794e-09	0.99529	4.7996553e-05	0	0.5500001
0	0.00013124144	2.1935185e-09	0.99597245	5.2359883e-05	0	0.5999999
0	0.00012626589	2.1091524e-09	0.9964896	5.6723202e-05	0	0.6500001
0	0.0001223004	1.5185897e-09	0.9968963	6.108651e-05	0	0.6999998
0	0.00011906574	1.3498574e-09	0.9972249	6.544985e-05	0	0.75
0	0.00011637695	1.0123932e-09	0.99749607	6.981316e-05	0	0.8000002
0	0.00011410774	1.0123932e-09	0.9977234	7.4176496e-05	0	0.8499999
0	0.00011216647	1.0967592e-09	0.9979167	7.853983e-05	0	0.9000001
