# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-1.0557503e-10	7.722059e-09	9.5894466e-05	0	0	0
0	8.930486e-06	0	0.046075627	8.726646e-06	0	0.10000001
0	1.8908699e-05	7.722059e-09	0.10347856	1.7453292e-05	0	0.20000002
0	2.927352e-05	0	0.2422228	2.617994e-05	0	0.29999998
0	4.5245582e-05	-3.8610297e-09	0.93095475	3.4906585e-05	0	0.40000004
0	5.1085855e-05	-1.9305149e-09	0.9682548	4.363323e-05	0	0.5
0	5.5852208e-05	4.826287e-10	0.9903823	5.235988e-05	0	0.59999996
0	5.8889964e-05	-7.2394307e-10	0.991751	6.1086525e-05	0	0.7
0	6.139728e-05	7.2394307e-10	0.9928216	6.981317e-05	0	0.8000001
0	6.139767e-05	-2.4131436e-10	0.9928216	6.981317e-05	0	0.8000001
0	5.888963e-05	-1.5685433e-09	0.9917509	6.1086525e-05	0	0.7
0	5.5852026e-05	0	0.9903824	5.2359883e-05	0	0.59999996
0	5.209491e-05	2.4131436e-10	0.9885821	4.363323e-05	0	0.5
0	4.73323e-05	-1.2065717e-09	0.9861223	3.4906585e-05	0	0.40000004
0	4.109523e-05	-1.9305149e-09	0.9825503	2.6179941e-05	0	0.29999998
0	3.266286e-05	-9.652574e-10	0.97539663	1.7453292e-05	0	0.20000002
0	8.914288e-06	0	0.046080634	8.726646e-06	0	0.10000001
0	6.4853234e-10	-7.722059e-09	9.557979e-05	1.2110654e-20	0	1.3877788e-16
0	-8.913066e-06	0	-0.04623705	-8.726646e-06	0	-0.10000001
0	-1.8801828e-05	0	-0.10540262	-1.7453292e-05	0	-0.20000002
0	-3.4273093e-05	-1.0038677e-07	-0.72340894	-2.6179941e-05	0	-0.29999998
0	-4.5273227e-05	-3.8610297e-09	-0.9316642	-3.4906585e-05	0	-0.40000004
0	-5.112332e-05	0	-0.9689173	-4.363323e-05	0	-0.5
0	-5.585251e-05	9.652574e-10	-0.99038225	-5.2359883e-05	0	-0.59999996
0	-5.8889902e-05	3.6197154e-10	-0.991751	-6.1086525e-05	0	-0.7
0	-6.139752e-05	-4.826287e-10	-0.9928215	-6.981317e-05	0	-0.8000001
0	-6.139767e-05	-4.826287e-10	-0.9928216	-6.981317e-05	0	-0.8000001
0	-5.8890262e-05	9.652574e-10	-0.9917509	-6.1086525e-05	0	-0.7
0	-5.5852808e-05	8.446002e-10	-0.9903823	-5.2359883e-05	0	-0.59999996
0	-5.209482e-05	-4.826287e-10	-0.9885821	-4.363323e-05	0	-0.5
0	-4.733185e-05	-4.826287e-10	-0.9861223	-3.4906585e-05	0	-0.40000004
0	-4.1093783e-05	0	-0.9825503	-2.6179941e-05	0	-0.29999998
0	-3.266823e-05	2.8957723e-09	-0.97539663	-1.7453292e-05	0	-0.20000002
0	-8.26016e-06	1.0810883e-07	-0.046237554	-8.726646e-06	0	-0.10000001
0	-1.0708324e-09	0	9.558751e-05	-1.2110654e-20	0	-1.3877788e-16
0	8.921482e-06	0	0.04607587	8.726646e-06	0	0.10000001
0	1.8909137e-05	0	0.1034785	1.745329e-05	0	0.20000002
0	2.9270948e-05	7.722059e-09	0.24222225	2.6179941e-05	0	0.29999998
0	4.5247227e-05	0	0.93095493	3.4906585e-05	0	0.40000004
0	5.1085495e-05	-2.8957723e-09	0.9682549	4.363323e-05	0	0.5
0	5.5852146e-05	1.2065718e-10	0.9903823	5.2359883e-05	0	0.59999996
0	5.888975e-05	-2.4131436e-10	0.991751	6.1086525e-05	0	0.7
0	6.139879e-05	1.4478861e-09	0.9928215	6.981317e-05	0	0.8000001
