# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	7.929299e-08	-1.5377744e-07	-0.00045091822	0	0	0
0	1.4799375e-05	-1.0665611e-06	0.11875055	8.726646e-06	0	0.099999964
0	3.57781e-05	-1.4778175e-06	0.26532587	1.7453292e-05	0	0.19999993
0	0.0021064517	-0.009494151	0.71760803	2.6179943e-05	0	0.30000013
0	4.0686104e-05	0.00025018278	0.9754171	3.4906585e-05	0	0.39999986
0	9.42206e-05	-4.336526e-06	0.99480534	4.363324e-05	0	0.5
0	9.305936e-05	2.218405e-10	0.99776036	5.2359883e-05	0	0.60000026
0	9.219973e-05	3.417543e-10	0.9982164	6.108652e-05	0	0.7000002
0	9.156372e-05	2.3982757e-10	0.9985329	6.981318e-05	0	0.7999997
0	9.156367e-05	1.7987067e-10	0.998533	6.981318e-05	0	0.7999997
0	9.21998e-05	1.7987067e-10	0.9982164	6.108652e-05	0	0.7000002
0	9.305936e-05	1.3640193e-10	0.99776036	5.2359886e-05	0	0.60000026
0	9.428222e-05	2.8479524e-10	0.9970393	4.3633245e-05	0	0.5
0	9.566676e-05	-7.674482e-10	0.9862648	3.4906585e-05	0	0.39999986
0	8.537391e-05	-2.0337378e-08	0.73310983	2.6179941e-05	0	0.30000013
0	-0.003389447	-0.002366815	0.27128318	1.7453292e-05	0	0.19999993
0	-0.00089232833	-0.00021057254	0.115745865	8.726647e-06	0	0.099999964
0	0.0003778006	-0.00019634856	0.0018239573	1.21106496e-20	0	1.3877788e-16
0	0.0016884429	-0.00017107246	-0.11186573	-8.726646e-06	0	-0.099999964
0	0.0028486745	-0.0014829534	-0.26612306	-1.7453292e-05	0	-0.19999993
0	-0.0045715813	0.0034756036	-0.6837939	-2.6179941e-05	0	-0.30000013
0	-0.00017352375	7.5603624e-05	-0.94521976	-3.4906585e-05	0	-0.39999986
0	-9.400396e-05	-3.8202134e-07	-0.9881004	-4.3633245e-05	0	-0.5
0	-9.305938e-05	-1.4989222e-10	-0.99776036	-5.2359883e-05	0	-0.60000026
0	-9.219979e-05	-2.6680816e-10	-0.9982164	-6.108652e-05	0	-0.7000002
0	-9.156365e-05	-1.4989222e-10	-0.998533	-6.981317e-05	0	-0.7999997
0	-9.156369e-05	-2.0085558e-10	-0.9985329	-6.981317e-05	0	-0.7999997
0	-9.219975e-05	-2.8779307e-10	-0.9982164	-6.108652e-05	0	-0.7000002
0	-9.3059556e-05	-2.6381033e-10	-0.99776036	-5.2359883e-05	0	-0.60000026
0	-9.428226e-05	-3.6573705e-10	-0.9970393	-4.3633245e-05	0	-0.5
0	-9.56689e-05	6.2355165e-10	-0.9862652	-3.490659e-05	0	-0.39999986
0	-8.5434185e-05	2.6812723e-08	-0.73310983	-2.6179943e-05	0	-0.30000013
0	-0.00040333116	0.0029048023	-0.26816162	-1.7453292e-05	0	-0.19999993
0	-0.0001243566	0.00091285934	-0.113409705	-8.726647e-06	0	-0.099999964
0	2.8119541e-06	-3.9265913e-05	0.00018679768	-1.21106496e-20	0	-1.3877788e-16
0	0.00011749359	-0.0009562351	0.11363061	8.726647e-06	0	0.099999964
0	-0.0002094609	-0.0032677692	0.2698615	1.7453292e-05	0	0.19999993
0	-0.005105652	0.003415206	0.6918206	2.6179943e-05	0	0.30000013
0	9.8691926e-05	-4.6696346e-06	0.94868946	3.4906585e-05	0	0.39999986
0	9.305738e-05	-2.5757481e-08	0.9896256	4.363324e-05	0	0.5
0	9.3059476e-05	2.1284696e-10	0.99776036	5.2359883e-05	0	0.60000026
0	9.219982e-05	3.0578015e-10	0.9982164	6.108652e-05	0	0.7000002
0	9.156363e-05	4.7965514e-11	0.9985329	6.981317e-05	0	0.7999997
