# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	1.4389653e-10	0	0.00013639766	0	0	0
0	8.118786e-06	-6.9549994e-10	0.022453068	8.726646e-06	0	0.099999964
0	1.7211441e-05	-8.1541374e-10	0.052131362	1.7453294e-05	0	0.19999993
0	-2.4784356e-05	3.5208206e-05	0.2034132	2.6179941e-05	0	0.30000013
0	4.1644616e-05	1.9573768e-06	0.9414657	3.4906585e-05	0	0.39999986
0	4.6101777e-05	1.0002249e-06	0.9774958	4.363324e-05	0	0.5
0	4.965213e-05	1.3190517e-10	0.9978876	5.2359886e-05	0	0.60000026
0	5.2908727e-05	-5.3961204e-11	0.99815536	6.108652e-05	0	0.7000002
0	5.564729e-05	-2.3982757e-11	0.9983703	6.981317e-05	0	0.7999997
0	5.564727e-05	-5.995689e-12	0.9983703	6.981317e-05	0	0.7999997
0	5.2908745e-05	-3.5974133e-11	0.9981555	6.108652e-05	0	0.7000002
0	4.965208e-05	8.393965e-11	0.9978876	5.2359886e-05	0	0.60000026
0	4.5714205e-05	1.4389653e-10	0.997546	4.363324e-05	0	0.5
0	4.085716e-05	2.5181895e-10	0.997097	3.490659e-05	0	0.39999986
0	3.4714652e-05	1.2590948e-10	0.9964809	2.6179941e-05	0	0.30000013
0	2.6700896e-05	1.678793e-10	0.9955119	1.7453292e-05	0	0.19999993
0	4.276461e-05	0.0002667884	0.059253547	8.726646e-06	0	0.099999964
0	1.908942e-05	0.0003210165	0.011046101	1.21106496e-20	0	1.3877788e-16
0	8.4472944e-05	0.00037661294	-0.036318373	-8.726647e-06	0	-0.099999964
0	-7.131839e-06	0.00020809972	-0.102665134	-1.7453292e-05	0	-0.19999993
0	-0.00028266563	0.00022485806	-0.2124514	-2.6179943e-05	0	-0.30000013
0	-3.6785394e-05	1.7527258e-06	-0.97736096	-3.490659e-05	0	-0.39999986
0	-4.406399e-05	6.781724e-07	-0.9904532	-4.363324e-05	0	-0.5
0	-4.9652273e-05	-5.3961204e-11	-0.9978876	-5.2359886e-05	0	-0.60000026
0	-5.2908657e-05	4.7965514e-11	-0.99815536	-6.108652e-05	0	-0.7000002
0	-5.564725e-05	-8.393965e-11	-0.9983703	-6.981318e-05	0	-0.7999997
0	-5.5647226e-05	-8.393965e-11	-0.9983703	-6.981318e-05	0	-0.7999997
0	-5.2908796e-05	-7.794396e-11	-0.99815536	-6.108652e-05	0	-0.7000002
0	-4.9652135e-05	-3.0578015e-10	-0.9978876	-5.2359883e-05	0	-0.60000026
0	-4.5714183e-05	7.194827e-11	-0.997546	-4.363324e-05	0	-0.5
0	-4.085717e-05	-4.7965514e-11	-0.99709713	-3.4906585e-05	0	-0.39999986
0	-3.4714718e-05	2.3982757e-11	-0.9964809	-2.6179943e-05	0	-0.30000013
0	-2.6701142e-05	-2.840458e-10	-0.99551183	-1.7453294e-05	0	-0.19999993
0	-8.647517e-06	9.593103e-11	-0.003103843	-8.726646e-06	0	-0.099999964
0	-5.995689e-12	0	0.00016715372	-1.21106496e-20	0	-1.3877788e-16
0	8.654286e-06	-1.9186205e-10	0.0018179801	8.726646e-06	0	0.099999964
0	1.8594985e-05	-1.9186205e-10	0.0040946547	1.7453294e-05	0	0.19999993
0	3.2308835e-05	-6.715172e-10	0.009048195	2.6179941e-05	0	0.30000013
0	4.0766365e-05	2.8779307e-10	0.9935797	3.4906585e-05	0	0.39999986
0	4.5668276e-05	1.1991379e-10	0.99627244	4.363324e-05	0	0.5
0	4.9652088e-05	5.9956894e-11	0.9978876	5.2359883e-05	0	0.60000026
0	5.290873e-05	-6.5952584e-11	0.99815536	6.108652e-05	0	0.7000002
0	5.5647262e-05	-3.5974133e-11	0.9983703	6.981317e-05	0	0.7999997
