# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.00309885	3.028164e-17	-2.46288e-16	3.0800884e-16	5.504001e-18	0	-3.69432e-17
1.0000000000000124e-11	-1.858652e-10	-2.4782026e-10	0.0012183873	0.009353094	2.2676577e-17	-2.4148806e-16	3.026075e-16	-1.8201768e-18	0	-3.6622664e-17
2.0009999999999403e-11	-1.5488766e-10	-5.26618e-10	0.0038686597	0.012332266	2.0896458e-17	-2.3548037e-16	2.954265e-16	-2.8567497e-18	0	-3.6192947e-17
3.000999999999824e-11	-4.0270792e-10	-4.8015175e-10	0.007526797	0.015268295	1.9490587e-17	-2.2769524e-16	2.8595586e-16	-3.2303268e-18	0	-3.553964e-17
4.000000000000001e-11	-5.26618e-10	-8.828597e-10	0.0116765015	0.01845548	1.8021873e-17	-2.1871872e-16	2.7483294e-16	-3.3548647e-18	0	-3.473748e-17
5.0000000000001785e-11	-6.1955063e-10	-1.3475226e-09	0.015717508	0.02201035	1.6321372e-17	-2.0969079e-16	2.634062e-16	-3.4349914e-18	0	-3.3959056e-17
6.00000000000024e-11	-6.1955063e-10	-1.6718187e-09	0.019035565	0.025788374	1.4346093e-17	-2.01809e-16	2.532161e-16	-3.6864073e-18	0	-3.3374627e-17
7.000999999999771e-11	-1.4249665e-09	-2.3078262e-09	0.021296827	0.029561644	1.21185426e-17	-1.9548664e-16	2.449329e-16	-4.241e-18	0	-3.30867e-17
8.000999999999302e-11	-1.1151912e-09	-3.3804233e-09	0.022504995	0.03307605	9.691984e-18	-1.9030292e-16	2.3815078e-16	-5.0744743e-18	0	-3.3081408e-17
9.000999999998834e-11	-6.1955063e-10	-5.5759557e-09	0.022891058	0.036147226	7.1022025e-18	-1.8550088e-16	2.3194893e-16	-6.0827194e-18	0	-3.3263113e-17
1.0000999999998365e-10	1.2391013e-10	-7.666939e-09	0.022801252	0.038614623	4.3670955e-18	-1.8039875e-16	2.254499e-16	-7.168432e-18	0	-3.3515605e-17
1.1000999999997896e-10	1.7347418e-09	-9.866344e-09	0.022617599	0.040397402	1.4907883e-18	-1.7449907e-16	2.1799997e-16	-8.2699284e-18	0	-3.374018e-17
1.2000999999997891e-10	3.1287308e-09	-1.3196429e-08	0.022687282	0.04138063	-1.5173857e-18	-1.6751536e-16	2.0921857e-16	-9.357552e-18	0	-3.3863093e-17
1.3000999999998715e-10	3.9961017e-09	-1.6170272e-08	0.02324153	0.041505333	-4.6226074e-18	-1.5936875e-16	1.9899195e-16	-1.0419946e-17	0	-3.3825857e-17
1.400099999999954e-10	5.1422706e-09	-1.7982458e-08	0.024293806	0.0409375	-7.759515e-18	-1.5009166e-16	1.8735278e-16	-1.1395069e-17	0	-3.362556e-17
1.5000000000000362e-10	4.367832e-09	-1.887887e-08	0.025753172	0.040198345	-1.0825944e-17	-1.3980644e-16	1.7445238e-16	-1.2101475e-17	0	-3.33704e-17
1.6000000000001186e-10	2.729895e-09	-1.869494e-08	0.027659718	0.03934702	-1.3716795e-17	-1.2895834e-16	1.6084039e-16	-1.2467944e-17	0	-3.3130853e-17
1.700000000000201e-10	7.434608e-10	-1.6170272e-08	0.029770566	0.037807718	-1.6416978e-17	-1.1822634e-16	1.4736003e-16	-1.2721236e-17	0	-3.282943e-17
1.8000000000002833e-10	-2.2303823e-09	-1.3010563e-08	0.031234488	0.03610639	-1.903718e-17	-1.0746601e-16	1.3382945e-16	-1.2793688e-17	0	-3.260692e-17
1.9000000000003657e-10	-5.9476863e-09	-9.990254e-09	0.031856325	0.035974313	-2.1574533e-17	-9.632921e-17	1.1980405e-16	-1.226104e-17	0	-3.2788324e-17
2.000000000000448e-10	-9.331981e-09	-7.182915e-09	0.032092277	0.036183417	-2.3964881e-17	-8.589945e-17	1.0667664e-16	-1.1606327e-17	0	-3.313575e-17
2.1000000000005304e-10	-1.2112215e-08	-4.584675e-09	0.031759243	0.035893127	-2.6347618e-17	-7.627531e-17	9.459765e-17	-1.1274523e-17	0	-3.339544e-17
2.2000000000006128e-10	-1.3506204e-08	-1.1379403e-09	0.031135332	0.036218878	-2.8758946e-17	-6.6220354e-17	8.196307e-17	-1.0689965e-17	0	-3.38117e-17
2.3000000000006952e-10	-1.3575904e-08	2.5091802e-09	0.031062918	0.035679042	-3.106439e-17	-5.6604896e-17	6.985815e-17	-1.0251049e-17	0	-3.4066596e-17
2.4000000000005925e-10	-1.4172221e-08	7.4965625e-09	0.031313434	0.034211114	-3.3351763e-17	-4.7638814e-17	5.856872e-17	-1.0510897e-17	0	-3.3770783e-17
2.5000000000004163e-10	-1.47530494e-08	1.40638e-08	0.030184543	0.033316333	-3.5742656e-17	-3.8039452e-17	4.64962e-17	-1.0568877e-17	0	-3.3630527e-17
2.60000000000024e-10	-1.431162e-08	2.1188633e-08	0.024607057	0.033400446	-3.8013257e-17	-3.0102515e-17	3.6634337e-17	-1.01848e-17	0	-3.436028e-17
2.700000000000064e-10	-1.1833418e-08	2.9459633e-08	0.014701565	0.03353031	-3.9862214e-17	-2.6535703e-17	3.236841e-17	-1.0250558e-17	0	-3.5444368e-17
2.800099999999888e-10	-1.0160631e-08	3.5190478e-08	0.0045780083	0.032899246	-4.1311597e-17	-2.6037558e-17	3.1935174e-17	-1.1038301e-17	0	-3.617091e-17
2.9000999999997117e-10	-7.1867876e-09	3.8628983e-08	-0.0030049684	0.031663936	-4.2449993e-17	-2.6675733e-17	3.2843984e-17	-1.2120197e-17	0	-3.6498048e-17
3.0000999999995355e-10	-3.903169e-09	3.9465377e-08	-0.0077069127	0.030282497	-4.3309284e-17	-2.7692128e-17	3.416261e-17	-1.3165487e-17	0	-3.661428e-17
