# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.00309885	2.5076634e-19	-2.4628798e-16	2.77978e-16	5.504001e-18	0	-3.69432e-17
1.0000000000000124e-11	-1.2391013e-10	-3.717304e-10	0.0011259812	0.009102673	-7.3477254e-18	-2.4142747e-16	2.7304488e-16	-2.3210936e-18	0	-3.6644065e-17
2.0009999999999403e-11	0	-1.1616574e-09	0.0034317009	0.01158039	-8.973858e-18	-2.3563607e-16	2.6682266e-16	-3.834402e-18	0	-3.632604e-17
3.000999999999824e-11	4.9564053e-10	-1.5488766e-09	0.0065619973	0.013947706	-1.0201726e-17	-2.282959e-16	2.587903e-16	-4.8463002e-18	0	-3.5849856e-17
4.000000000000001e-11	6.1955063e-10	-2.9273768e-09	0.010253769	0.016548645	-1.150132e-17	-2.1975507e-16	2.492482e-16	-5.716896e-18	0	-3.5277576e-17
5.0000000000001785e-11	0	-3.9961017e-09	0.014086597	0.019420728	-1.303345e-17	-2.1108563e-16	2.393064e-16	-6.566185e-18	0	-3.4688067e-17
6.00000000000024e-11	-1.858652e-10	-4.2052e-09	0.017445782	0.022398815	-1.4831155e-17	-2.036714e-16	2.3056205e-16	-7.528155e-18	0	-3.4193648e-17
7.000999999999771e-11	-1.053236e-09	-4.5527293e-09	0.01990283	0.025230013	-1.6828055e-17	-1.9801268e-16	2.2377388e-16	-8.692898e-18	0	-3.3896326e-17
8.000999999999302e-11	-2.0445172e-09	-4.2206887e-09	0.02133381	0.02775442	-1.890762e-17	-1.9357395e-16	2.1848761e-16	-1.0011808e-17	0	-3.3809452e-17
9.000999999998834e-11	-4.212944e-09	-4.0115906e-09	0.02182711	0.029964022	-2.0981696e-17	-1.8954939e-16	2.1381146e-16	-1.1370582e-17	0	-3.3873165e-17
1.0000999999998365e-10	-5.6069336e-09	-4.305877e-09	0.02158243	0.03188403	-2.2999143e-17	-1.8537364e-16	2.090697e-16	-1.2679501e-17	0	-3.4015692e-17
1.1000999999997896e-10	-6.7840795e-09	-4.290388e-09	0.020850686	0.03356555	-2.4938005e-17	-1.8073846e-16	2.0387693e-16	-1.3894131e-17	0	-3.4182326e-17
1.2000999999997891e-10	-7.775361e-09	-4.574994e-09	0.019880034	0.035061873	-2.6794211e-17	-1.7549512e-16	1.9803993e-16	-1.4997994e-17	0	-3.434103e-17
1.3000999999998715e-10	-9.200327e-09	-4.9989994e-09	0.018887542	0.036330517	-2.857291e-17	-1.6958635e-16	1.9147834e-16	-1.5992583e-17	0	-3.4472315e-17
1.400099999999954e-10	-9.7889e-09	-6.3349055e-09	0.018034136	0.03731915	-3.028754e-17	-1.6300245e-16	1.8416935e-16	-1.6897138e-17	0	-3.4557297e-17
