# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.0060737464	-2.543029e-17	-1.2571201e-16	1.1337854e-16	5.760001e-18	0	-1.88568e-17
1.0000000000000124e-11	1.1531e-09	-9.10342e-11	0.0012911487	0.013263641	-3.2571537e-17	-1.2155667e-16	1.09999954e-16	-2.3501525e-18	0	-1.8664667e-17
2.0009999999999403e-11	4.3032626e-09	-1.0013762e-09	0.0034779252	0.015219134	-3.3594908e-17	-1.1797505e-16	1.0693723e-16	-3.9412414e-18	0	-1.8615832e-17
3.000999999999824e-11	1.0169279e-08	-3.7475747e-09	0.005974388	0.017196784	-3.4149903e-17	-1.144368e-16	1.038711e-16	-5.0208887e-18	0	-1.8563316e-17
4.000000000000001e-11	1.8161323e-08	-7.222047e-09	0.008725779	0.019249542	-3.459519e-17	-1.1070577e-16	1.0058544e-16	-5.9392283e-18	0	-1.853563e-17
5.0000000000001785e-11	2.9009566e-08	-1.3002719e-08	0.01161435	0.021492189	-3.50139e-17	-1.0690803e-16	9.717062e-17	-6.7698488e-18	0	-1.850664e-17
6.00000000000024e-11	4.2725386e-08	-1.9390285e-08	0.014354973	0.024103697	-3.5463648e-17	-1.03413935e-16	9.392795e-17	-7.521331e-18	0	-1.8456332e-17
7.000999999999771e-11	5.5295693e-08	-2.6066127e-08	0.016504126	0.027015405	-3.6006093e-17	-1.0069747e-16	9.1272194e-17	-8.203015e-18	0	-1.8377806e-17
8.000999999999302e-11	6.197912e-08	-3.031439e-08	0.017535249	0.030036664	-3.667629e-17	-9.905637e-17	8.953891e-17	-8.86541e-18	0	-1.8293422e-17
9.000999999998834e-11	6.1759124e-08	-3.1892316e-08	0.01717045	0.032703537	-3.745121e-17	-9.823928e-17	8.861122e-17	-9.5857685e-18	0	-1.8237385e-17
1.0000999999998365e-10	5.725293e-08	-3.1103355e-08	0.015528351	0.034908656	-3.8265914e-17	-9.767441e-17	8.80149e-17	-1.0379823e-17	0	-1.8226576e-17
1.1000999999997896e-10	5.2435702e-08	-2.9070256e-08	0.0129951015	0.03669892	-3.905832e-17	-9.697017e-17	8.736912e-17	-1.1206226e-17	0	-1.8251055e-17
1.2000999999997891e-10	4.8551577e-08	-2.6126816e-08	0.010031626	0.038154483	-3.9789912e-17	-9.604181e-17	8.655975e-17	-1.2013599e-17	0	-1.8294246e-17
1.3000999999998715e-10	4.627572e-08	-2.2546137e-08	0.0070559992	0.039340157	-4.04434e-17	-9.4876425e-17	8.5552174e-17	-1.2773909e-17	0	-1.8345245e-17
1.400099999999954e-10	4.427297e-08	-1.9208217e-08	0.004379949	0.040330697	-4.101599e-17	-9.353063e-17	8.438619e-17	-1.3473556e-17	0	-1.839799e-17
