# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.0060737464	3.4681337e-17	-1.2571201e-16	1.7301015e-16	6.240001e-18	0	-1.8856798e-17
1.0000000000000124e-11	2.4275787e-10	3.4896444e-10	0.0007731757	0.010761174	2.9420684e-17	-1.2310782e-16	1.6976258e-16	1.4489506e-18	0	-1.8683034e-17
2.0009999999999403e-11	6.979289e-10	7.927562e-10	0.0027052872	0.013875433	2.8445414e-17	-1.2108366e-16	1.6703217e-16	1.0026072e-18	0	-1.850571e-17
3.000999999999824e-11	5.613776e-10	2.1317177e-09	0.005835532	0.016898911	2.779107e-17	-1.1892605e-16	1.6412256e-16	9.390493e-19	0	-1.8344479e-17
4.000000000000001e-11	-1.4489611e-09	4.2861936e-09	0.009957547	0.020306643	2.7345431e-17	-1.1631744e-16	1.6058818e-16	1.1862011e-18	0	-1.8111517e-17
5.0000000000001785e-11	-6.2510153e-09	6.948944e-09	0.014481043	0.024213325	2.6989813e-17	-1.1324648e-16	1.5642112e-16	1.5911741e-18	0	-1.7775996e-17
6.00000000000024e-11	-1.2433755e-08	1.0453761e-08	0.019343803	0.028561981	2.6690776e-17	-1.0979148e-16	1.5173887e-16	2.1416448e-18	0	-1.7398268e-17
7.000999999999771e-11	-1.9185459e-08	1.3116511e-08	0.024713414	0.033297993	2.6420556e-17	-1.05936836e-16	1.4652132e-16	2.8545687e-18	0	-1.70185e-17
8.000999999999302e-11	-2.4336478e-08	1.44820245e-08	0.030649964	0.0384307	2.6154996e-17	-1.01633e-16	1.4070033e-16	3.7381272e-18	0	-1.6650453e-17
9.000999999998834e-11	-2.736526e-08	1.490685e-08	0.037259683	0.044007022	2.5873814e-17	-9.681439e-17	1.3418729e-16	4.8082156e-18	0	-1.6307297e-17
1.0000999999998365e-10	-2.7188882e-08	1.4823403e-08	0.044898942	0.04976237	2.5561327e-17	-9.145949e-17	1.2694724e-16	6.066664e-18	0	-1.5993089e-17
1.1000999999997896e-10	-2.7977846e-08	1.4975127e-08	0.054299608	0.05530231	2.52035e-17	-8.5643574e-17	1.1907039e-16	7.4709845e-18	0	-1.5694301e-17
1.2000999999997891e-10	-3.0064047e-08	1.5195125e-08	0.06655496	0.060243182	2.4784915e-17	-7.957325e-17	1.1082668e-16	8.905494e-18	0	-1.5374e-17
1.3000999999998715e-10	-3.7096438e-08	1.5157195e-08	0.08274759	0.064346805	2.4275933e-17	-7.3513665e-17	1.02560814e-16	1.02001726e-17	0	-1.4971383e-17
1.400099999999954e-10	-4.947709e-08	1.3169615e-08	0.10287786	0.067656666	2.3609536e-17	-6.758794e-17	9.4417935e-17	1.12176585e-17	0	-1.4438127e-17
1.5000000000000362e-10	-6.2859115e-08	1.1227551e-08	0.124432355	0.07063689	2.2677044e-17	-6.168315e-17	8.62454e-17	1.1928686e-17	0	-1.38138914e-17
1.6000000000001186e-10	-6.712255e-08	1.34123725e-08	0.1426475	0.07393674	2.1386429e-17	-5.5770105e-17	7.805262e-17	1.2344948e-17	0	-1.3241028e-17
1.700000000000201e-10	-5.5591553e-08	1.6628915e-08	0.15318207	0.07747379	1.9763768e-17	-5.0293038e-17	7.05049e-17	1.242904e-17	0	-1.2877127e-17
1.8000000000002833e-10	-2.8888188e-08	1.3897888e-08	0.15450469	0.08086216	1.7938728e-17	-4.5636084e-17	6.4163196e-17	1.2230376e-17	0	-1.2818756e-17
1.9000000000003657e-10	1.942063e-09	-4.8551574e-10	0.1472106	0.08305399	1.6036569e-17	-4.1714037e-17	5.886919e-17	1.19615395e-17	0	-1.3080121e-17
2.000000000000448e-10	2.1028901e-08	-3.0587493e-08	0.13311176	0.08340681	1.411051e-17	-3.861015e-17	5.458221e-17	1.1766903e-17	0	-1.3628454e-17
2.1000000000005304e-10	1.4626162e-08	-7.5983216e-08	0.11587465	0.0821021	1.2143999e-17	-3.660142e-17	5.156748e-17	1.1539132e-17	0	-1.4361197e-17
2.2000000000006128e-10	-2.3426136e-08	-1.3406304e-07	0.1003411	0.080224544	1.0137801e-17	-3.5012908e-17	4.890977e-17	1.1175657e-17	0	-1.4934723e-17
2.3000000000006952e-10	-8.023148e-08	-1.959056e-07	0.08894385	0.0787612	8.188971e-18	-3.270823e-17	4.525473e-17	1.0720987e-17	0	-1.5078517e-17
2.4000000000005925e-10	-1.3994992e-07	-2.5550267e-07	0.08114905	0.07637451	6.344154e-18	-2.9777963e-17	4.0940203e-17	1.0059545e-17	0	-1.487763e-17
2.5000000000004163e-10	-1.8777321e-07	-3.1279353e-07	0.07677666	0.07222098	4.4703847e-18	-2.6702116e-17	3.6515905e-17	9.138731e-18	0	-1.4482134e-17
2.60000000000024e-10	-2.1538692e-07	-3.7533403e-07	0.07584966	0.06661607	2.4054201e-18	-2.328579e-17	3.166131e-17	8.079456e-18	0	-1.4049557e-17
2.700000000000064e-10	-2.1264073e-07	-4.6867441e-07	0.07719464	0.06001825	1.1741645e-19	-1.9436844e-17	2.6362287e-17	6.9957435e-18	0	-1.3803772e-17
2.800099999999888e-10	-1.7217603e-07	-5.9520437e-07	0.079582475	0.053505648	-2.1988828e-18	-1.6296459e-17	2.2174275e-17	5.791562e-18	0	-1.3868262e-17
2.9000999999997117e-10	-9.831694e-08	-7.091792e-07	0.08286272	0.047640882	-4.2963037e-18	-1.5311834e-17	2.0857544e-17	4.3214736e-18	0	-1.4163484e-17
3.0000999999995355e-10	-9.649626e-09	-7.731762e-07	0.0858228	0.043376517	-6.201732e-18	-1.5681392e-17	2.1280771e-17	2.7927162e-18	0	-1.4593828e-17
3.1000999999993594e-10	5.1950185e-08	-7.78919e-07	0.084700376	0.04114253	-7.677327e-18	-1.4734674e-17	2.0045587e-17	2.0476835e-18	0	-1.5035922e-17
3.2000999999991833e-10	5.7563962e-08	-7.2326674e-07	0.079361305	0.0404487	-8.86093e-18	-1.2416627e-17	1.7040217e-17	1.8742875e-18	0	-1.5358808e-17
3.300099999999007e-10	2.0330972e-08	-6.1405603e-07	0.07209923	0.040274873	-9.802784e-18	-1.0087157e-17	1.3974905e-17	1.8853167e-18	0	-1.5575847e-17
3.400099999998831e-10	-2.6703367e-08	-4.726496e-07	0.06474531	0.04018232	-1.05694e-17	-8.466558e-18	1.17981085e-17	1.8781785e-18	0	-1.5779129e-17
3.500099999998655e-10	-6.117499e-08	-3.2298937e-07	0.058108367	0.040029887	-1.1215744e-17	-7.5667314e-18	1.057249e-17	1.8242786e-18	0	-1.604578e-17
3.600099999998479e-10	-6.651566e-08	-1.8134013e-07	0.052356925	0.039748147	-1.1768558e-17	-7.166881e-18	1.00312995e-17	1.7267052e-18	0	-1.635968e-17
3.7000999999983027e-10	-4.544124e-08	-6.147843e-08	0.04730675	0.039342456	-1.2237166e-17	-7.096165e-18	9.94217e-18	1.5565978e-18	0	-1.6639769e-17
3.8000999999981266e-10	-7.229633e-09	2.518613e-08	0.04263846	0.03871923	-1.2628153e-17	-7.2169035e-18	1.0114379e-17	1.3014902e-18	0	-1.6827118e-17
3.9000999999979505e-10	3.4957136e-08	7.179564e-08	0.03806696	0.037929963	-1.2948031e-17	-7.393017e-18	1.0360766e-17	1.0029166e-18	0	-1.6918697e-17
4.0000999999977743e-10	6.80329e-08	8.095975e-08	0.033402182	0.037119303	-1.3201096e-17	-7.508479e-18	1.0522886e-17	7.313913e-19	0	-1.6946894e-17
4.100099999997598e-10	8.7726626e-08	6.108395e-08	0.028599028	0.036450513	-1.3392177e-17	-7.492751e-18	1.0506249e-17	5.4016155e-19	0	-1.6945839e-17
4.200099999997422e-10	9.39473e-08	2.5671646e-08	0.023787659	0.03586695	-1.35320685e-17	-7.3458204e-18	1.0314021e-17	4.357373e-19	0	-1.6936007e-17
4.300099999997246e-10	9.1337654e-08	-1.6628915e-08	0.019194966	0.03524268	-1.3636964e-17	-7.114999e-18	1.00150454e-17	3.9247034e-19	0	-1.692948e-17
4.40009999999707e-10	8.1809404e-08	-6.062878e-08	0.015013929	0.03460648	-1.3721616e-17	-6.856046e-18	9.68704e-18	3.8165757e-19	0	-1.6934268e-17
4.5000999999968937e-10	6.906462e-08	-9.79528e-08	0.011349326	0.034009986	-1.3794886e-17	-6.6161603e-18	9.3914174e-18	3.821965e-19	0	-1.6952339e-17
4.6000999999967176e-10	5.486328e-08	-1.2787271e-07	0.008239532	0.033488873	-1.38603905e-17	-6.426318e-18	9.165361e-18	3.807437e-19	0	-1.6980177e-17
4.700099999996541e-10	3.914471e-08	-1.4662575e-07	0.005679717	0.03308682	-1.3919142e-17	-6.3016935e-18	9.024807e-18	3.706359e-19	0	-1.7012892e-17
4.800099999996365e-10	2.5914403e-08	-1.5512228e-07	0.003622545	0.032814443	-1.397163e-17	-6.245482e-18	8.970464e-18	3.502895e-19	0	-1.70469e-17
4.900099999996189e-10	1.34123725e-08	-1.5487953e-07	0.001978514	0.03266096	-1.4018572e-17	-6.2502772e-18	8.990187e-18	3.212757e-19	0	-1.7079756e-17
5.000099999996013e-10	2.5489577e-09	-1.4802161e-07	0.0006285606	0.032600567	-1.4060868e-17	-6.3004718e-18	9.062472e-18	2.864443e-19	0	-1.7109311e-17
5.100099999995837e-10	-6.5544628e-09	-1.3691545e-07	-0.00055650424	0.032598186	-1.409936e-17	-6.376792e-18	9.1623546e-18	2.4875068e-19	0	-1.7133673e-17
5.200099999995661e-10	-1.3230304e-08	-1.2550582e-07	-0.0016966668	0.03262388	-1.4134753e-17	-6.460537e-18	9.266484e-18	2.1099696e-19	0	-1.7151698e-17
5.300099999995485e-10	-1.7842703e-08	-1.1421758e-07	-0.002888278	0.032658204	-1.4167629e-17	-6.5363034e-18	9.356132e-18	1.7596313e-19	0	-1.716342e-17
5.400099999995309e-10	-2.0816488e-08	-1.0584243e-07	-0.0041958885	0.03268802	-1.4198463e-17	-6.5933433e-18	9.418471e-18	1.4642701e-19	0	-1.7170018e-17
5.500099999995133e-10	-2.051304e-08	-9.831694e-08	-0.005650641	0.03270483	-1.4227679e-17	-6.625813e-18	9.446616e-18	1.24896e-19	0	-1.7173376e-17
5.600099999994956e-10	-1.9966835e-08	-9.25211e-08	-0.0072523886	0.032702476	-1.4255655e-17	-6.6324582e-18	9.439214e-18	1.130855e-19	0	-1.7175497e-17
5.70009999999478e-10	-1.4079957e-08	-8.8606626e-08	-0.008974309	0.032678746	-1.4282739e-17	-6.615982e-18	9.399849e-18	1.113957e-19	0	-1.7178002e-17
5.800099999994604e-10	-8.0717e-09	-8.435836e-08	-0.010769602	0.03263462	-1.430923e-17	-6.5820407e-18	9.335996e-18	1.1870966e-19	0	-1.7181896e-17
5.900099999994428e-10	-2.4275787e-10	-7.9836994e-08	-0.0125800045	0.032572664	-1.4335392e-17	-6.5378974e-18	9.25746e-18	1.3263146e-19	0	-1.7187586e-17
6.000099999994252e-10	7.343426e-09	-7.631701e-08	-0.014345374	0.032492723	-1.4361435e-17	-6.4908887e-18	9.174364e-18	1.500912e-19	0	-1.7195002e-17
6.100099999994076e-10	1.4262025e-08	-7.0399786e-08	-0.016012128	0.032397225	-1.4387526e-17	-6.4471474e-18	9.095404e-18	1.6801868e-19	0	-1.7203802e-17
6.2000999999939e-10	2.1908898e-08	-6.5908765e-08	-0.017539335	0.032288857	-1.4413788e-17	-6.410849e-18	9.026722e-18	1.8389038e-19	0	-1.721355e-17
6.300099999993724e-10	2.6521297e-08	-5.889913e-08	-0.01890061	0.03217025	-1.4440292e-17	-6.3841254e-18	8.9716795e-18	1.9601827e-19	0	-1.7223864e-17
6.400099999993547e-10	3.0708872e-08	-5.1312945e-08	-0.020083183	0.032043774	-1.4467053e-17	-6.3673307e-18	8.93118e-18	2.036004e-19	0	-1.7234502e-17
6.500099999993371e-10	3.4259205e-08	-4.3514348e-08	-0.021085054	0.031912666	-1.4494054e-17	-6.3594824e-18	8.904231e-18	2.0660525e-19	0	-1.7245407e-17
6.600099999993195e-10	3.8598504e-08	-3.7991608e-08	-0.021911543	0.03177937	-1.4521235e-17	-6.3586916e-18	8.8885445e-18	2.055712e-19	0	-1.7256658e-17
6.700099999993019e-10	4.102608e-08	-3.454748e-08	-0.022572448	0.031645168	-1.4548524e-17	-6.3625554e-18	8.881068e-18	2.0138614e-19	0	-1.7268423e-17
6.800099999992843e-10	4.1815046e-08	-2.9434393e-08	-0.023080077	0.031510796	-1.4575832e-17	-6.3685057e-18	8.878452e-18	1.9507713e-19	0	-1.7280857e-17
6.900099999992667e-10	4.139022e-08	-2.6764056e-08	-0.023448149	0.03137695	-1.4603053e-17	-6.3741467e-18	8.877491e-18	1.8763536e-19	0	-1.7294032e-17
7.000099999992491e-10	3.8719882e-08	-2.7484743e-08	-0.023691148	0.031244522	-1.4630095e-17	-6.3775365e-18	8.87551e-18	1.7987554e-19	0	-1.7307945e-17
7.100099999992315e-10	3.7263334e-08	-2.742026e-08	-0.023824384	0.031111099	-1.465686e-17	-6.3773698e-18	8.8706055e-18	1.7236397e-19	0	-1.7322459e-17
7.200099999992138e-10	3.5988855e-08	-3.1083438e-08	-0.023863798	0.030976217	-1.4683263e-17	-6.373043e-18	8.8617646e-18	1.6539317e-19	0	-1.7337378e-17
7.300099999991962e-10	3.5715754e-08	-3.3568863e-08	-0.023825474	0.030840268	-1.4709238e-17	-6.3646085e-18	8.848812e-18	1.5901586e-19	0	-1.7352458e-17
7.400099999991786e-10	3.6049546e-08	-3.7005403e-08	-0.023725167	0.030702708	-1.4734727e-17	-6.352593e-18	8.832199e-18	1.5311488e-19	0	-1.7367448e-17
7.50009999999161e-10	3.307576e-08	-3.8810917e-08	-0.023577789	0.030563094	-1.4759695e-17	-6.3377987e-18	8.812747e-18	1.474873e-19	0	-1.738213e-17
7.600099999991434e-10	3.4441275e-08	-4.2467455e-08	-0.023396796	0.030422524	-1.478411e-17	-6.3210764e-18	8.791367e-18	1.419259e-19	0	-1.7396326e-17
7.700099999991258e-10	3.319714e-08	-4.6381928e-08	-0.023193702	0.030281793	-1.4807964e-17	-6.303167e-18	8.768846e-18	1.3627876e-19	0	-1.7409922e-17
7.800099999991082e-10	3.2954382e-08	-5.0857775e-08	-0.02297799	0.030140884	-1.4831256e-17	-6.2846085e-18	8.745718e-18	1.3048088e-19	0	-1.7422846e-17
7.900099999990906e-10	3.319714e-08	-5.2071563e-08	-0.022757228	0.030000465	-1.4853998e-17	-6.2657087e-18	8.7222324e-18	1.2455536e-19	0	-1.7435078e-17
8.00009999999073e-10	3.6292302e-08	-5.480259e-08	-0.022537116	0.029861808	-1.4876211e-17	-6.246566e-18	8.698386e-18	1.1859922e-19	0	-1.7446629e-17
8.100099999990553e-10	3.538196e-08	-5.6866032e-08	-0.022321811	0.029725378	-1.489792e-17	-6.2271244e-18	8.673981e-18	1.1275586e-19	0	-1.7457533e-17
8.200099999990377e-10	3.3804035e-08	-5.5773622e-08	-0.02211424	0.02959019	-1.491916e-17	-6.207229e-18	8.648723e-18	1.07184384e-19	0	-1.7467838e-17
8.300099999990201e-10	3.204404e-08	-5.7533615e-08	-0.02191642	0.02945626	-1.4939972e-17	-6.186682e-18	8.622277e-18	1.02036095e-19	0	-1.7477603e-17
8.400099999990025e-10	3.0284045e-08	-5.7776376e-08	-0.021729728	0.029324966	-1.4960402e-17	-6.1652935e-18	8.594346e-18	9.743099e-20	0	-1.7486884e-17
8.500099999989849e-10	2.8220603e-08	-5.923292e-08	-0.021555068	0.029195316	-1.498049e-17	-6.142929e-18	8.564731e-18	9.344696e-20	0	-1.749574e-17
8.600099999989673e-10	2.8948877e-08	-5.947568e-08	-0.021393003	0.029066944	-1.500029e-17	-6.119514e-18	8.533331e-18	9.0114006e-20	0	-1.750422e-17
8.700099999989497e-10	3.0344733e-08	-5.983981e-08	-0.021243757	0.028939607	-1.5019836e-17	-6.09505e-18	8.500172e-18	8.741678e-20	0	-1.7512375e-17
8.800099999989321e-10	3.3045417e-08	-6.002188e-08	-0.021107337	0.028813723	-1.5039171e-17	-6.0696052e-18	8.4653705e-18	8.530312e-20	0	-1.7520238e-17
8.900099999989144e-10	3.6170924e-08	-6.129636e-08	-0.020983411	0.028689038	-1.505833e-17	-6.0432976e-18	8.429127e-18	8.369464e-20	0	-1.7527855e-17
