# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.0060737464	3.4201354e-17	-1.25712e-16	1.7301015e-16	5.760001e-18	0	-1.88568e-17
1.0000000000000124e-11	6.410325e-10	1.0810312e-10	0.0018232879	0.014976431	2.7022953e-17	-1.217049e-16	1.6802926e-16	-7.160151e-19	0	-1.85854e-17
2.0009999999999403e-11	1.7296499e-09	6.068947e-10	0.006069484	0.019890333	2.54116e-17	-1.1706394e-16	1.6186833e-16	-1.1899977e-18	0	-1.8202803e-17
3.000999999999824e-11	2.397234e-09	4.8551574e-10	0.011915588	0.024970373	2.4184814e-17	-1.1121135e-16	1.5399023e-16	-9.474532e-19	0	-1.7646621e-17
4.000000000000001e-11	2.3668894e-09	3.0344734e-11	0.018084327	0.030609326	2.3038835e-17	-1.0466919e-16	1.4506061e-16	-3.9298945e-19	0	-1.6959595e-17
5.0000000000001785e-11	2.9434393e-09	-9.10342e-11	0.023517264	0.03687147	2.1804196e-17	-9.812766e-17	1.3599942e-16	2.5220233e-19	0	-1.6319777e-17
6.00000000000024e-11	5.583431e-09	-1.775167e-09	0.027545923	0.04354278	2.0384766e-17	-9.214312e-17	1.2758624e-16	7.974864e-19	0	-1.5855843e-17
7.000999999999771e-11	1.1849619e-08	-5.462052e-09	0.02997421	0.050097704	1.8688533e-17	-8.6881433e-17	1.2010929e-16	1.0846936e-18	0	-1.5624012e-17
8.000999999999302e-11	2.2254069e-08	-1.1045484e-08	0.031175327	0.055941973	1.6611426e-17	-8.202296e-17	1.1318666e-16	1.0597538e-18	0	-1.5612023e-17
9.000999999998834e-11	3.544265e-08	-1.8510288e-08	0.032074444	0.06008085	1.4026947e-17	-7.702533e-17	1.0609655e-16	6.995252e-19	0	-1.57438e-17
1.0000999999998365e-10	5.082743e-08	-2.8341981e-08	0.033804923	0.06119361	1.0819336e-17	-7.1535373e-17	9.833679e-17	-2.019673e-19	0	-1.5780118e-17
1.1000999999997896e-10	6.332946e-08	-3.6406096e-08	0.03609354	0.058950715	6.998011e-18	-6.512264e-17	8.933003e-17	-1.7530683e-18	0	-1.5456297e-17
1.2000999999997891e-10	7.038461e-08	-4.0419188e-08	0.037141558	0.05567583	2.9189798e-18	-5.740585e-17	7.8602805e-17	-3.2000233e-18	0	-1.5077952e-17
1.3000999999998715e-10	6.760807e-08	-3.4592997e-08	0.03813008	0.05412252	-7.099264e-19	-4.8825123e-17	6.6753105e-17	-3.6056344e-18	0	-1.5032276e-17
1.400099999999954e-10	5.595569e-08	-2.3790271e-08	0.041228082	0.051582158	-3.5761702e-18	-4.1499555e-17	5.662491e-17	-3.8347915e-18	0	-1.4866735e-17
1.5000000000000362e-10	3.9690914e-08	-1.0924104e-08	0.044159245	0.04851204	-5.877428e-18	-3.48411e-17	4.7403266e-17	-3.7478673e-18	0	-1.469173e-17
1.6000000000001186e-10	1.9177872e-08	6.979289e-10	0.047706667	0.047565047	-7.880645e-18	-2.7564603e-17	3.731574e-17	-2.968895e-18	0	-1.466289e-17
1.700000000000201e-10	-4.6124e-09	1.1804102e-08	0.05006369	0.04622741	-1.0018826e-17	-2.0519709e-17	2.7602413e-17	-2.5003883e-18	0	-1.460114e-17
1.8000000000002833e-10	-3.083025e-08	2.5307509e-08	0.04555906	0.04658895	-1.24500914e-17	-1.4711778e-17	1.9655532e-17	-2.2396482e-18	0	-1.51542e-17
