# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.00309885	6.2524524e-17	-2.46288e-16	3.3957974e-16	6.1760014e-18	0	-3.69432e-17
1.0000000000000124e-11	-6.1955066e-11	-1.7037644e-10	0.00058886124	0.006501325	5.7153846e-17	-2.4348293e-16	3.3607967e-16	1.307615e-18	0	-3.675052e-17
2.0009999999999403e-11	-1.2391013e-10	-7.744383e-12	0.0019986567	0.008646899	5.6113637e-17	-2.4104022e-16	3.328047e-16	8.804202e-19	0	-3.653124e-17
3.000999999999824e-11	-2.787978e-10	3.5624162e-10	0.0042264825	0.010760942	5.5399144e-17	-2.3827108e-16	3.2908726e-16	8.900484e-19	0	-3.6307088e-17
4.000000000000001e-11	-4.9564053e-10	1.053236e-09	0.0071594357	0.013127455	5.4894266e-17	-2.3487194e-16	3.244995e-16	1.2605064e-18	0	-3.5993798e-17
5.0000000000001785e-11	-1.3475226e-09	2.2923374e-09	0.010469697	0.01585647	5.447972e-17	-2.308461e-16	3.190536e-16	1.8368286e-18	0	-3.55646e-17
6.00000000000024e-11	-2.447225e-09	3.6863264e-09	0.014077259	0.018940333	5.412131e-17	-2.2628342e-16	3.12883e-16	2.6040692e-18	0	-3.5082364e-17
7.000999999999771e-11	-3.0667757e-09	4.971894e-09	0.018016867	0.022409344	5.3790152e-17	-2.2116603e-16	3.059661e-16	3.580347e-18	0	-3.4590255e-17
8.000999999999302e-11	-4.027079e-09	5.885731e-09	0.022290051	0.026236108	5.3461556e-17	-2.1544411e-16	2.982352e-16	4.7724136e-18	0	-3.4101944e-17
9.000999999998834e-11	-3.701815e-09	6.2574617e-09	0.02696387	0.030393764	5.3110594e-17	-2.0904461e-16	2.8958762e-16	6.186432e-18	0	-3.3618863e-17
1.0000999999998365e-10	-4.0580566e-09	6.5827255e-09	0.03225543	0.034841873	5.271093e-17	-2.0188742e-16	2.7990582e-16	7.830238e-18	0	-3.3137722e-17
1.1000999999997896e-10	-4.104523e-09	5.560467e-09	0.03859008	0.039475035	5.2235906e-17	-1.9390874e-16	2.6909244e-16	9.70169e-18	0	-3.2649487e-17
1.2000999999997891e-10	-5.560467e-09	4.8015174e-09	0.04659162	0.044127725	5.1659173e-17	-1.8513578e-16	2.5717532e-16	1.1759055e-17	0	-3.2139428e-17
1.3000999999998715e-10	-8.894424e-09	2.7879778e-09	0.05693877	0.048684742	5.09442e-17	-1.757102e-16	2.44342e-16	1.3902365e-17	0	-3.1589988e-17
1.400099999999954e-10	-1.4447147e-08	-1.858652e-10	0.06994233	0.053207543	5.0013573e-17	-1.6574277e-16	2.3073913e-16	1.5994548e-17	0	-3.0977338e-17
1.5000000000000362e-10	-2.1498408e-08	-4.6156523e-09	0.08472416	0.057928734	4.871422e-17	-1.5513231e-16	2.1621801e-16	1.791633e-17	0	-3.0287807e-17
1.6000000000001186e-10	-2.636188e-08	-7.4346076e-09	0.098627836	0.06309605	4.685541e-17	-1.4384611e-16	2.0070741e-16	1.9616977e-17	0	-2.9622863e-17
1.700000000000201e-10	-2.4441274e-08	-8.487844e-09	0.10805701	0.06847855	4.4419265e-17	-1.3275858e-16	1.853606e-16	2.1070274e-17	0	-2.925302e-17
1.8000000000002833e-10	-1.8059902e-08	-1.0470406e-08	0.11104519	0.073241904	4.1658973e-17	-1.2309476e-16	1.7184037e-16	2.2243365e-17	0	-2.933e-17
1.9000000000003657e-10	-1.1833418e-08	-1.4249665e-08	0.10862019	0.07649134	3.8843184e-17	-1.1506707e-16	1.604526e-16	2.31493e-17	0	-2.9691648e-17
2.000000000000448e-10	-9.990254e-09	-1.883434e-08	0.103841074	0.07809173	3.6015044e-17	-1.0788456e-16	1.501119e-16	2.3830855e-17	0	-3.0043147e-17
2.1000000000005304e-10	-1.5992152e-08	-2.286142e-08	0.099798225	0.07867765	3.3045114e-17	-1.0051553e-16	1.3940418e-16	2.4273797e-17	0	-3.011734e-17
2.2000000000006128e-10	-2.6702633e-08	-2.1901116e-08	0.09805088	0.07827526	2.982572e-17	-9.26578e-17	1.2797539e-16	2.4295745e-17	0	-2.9787604e-17
2.3000000000006952e-10	-3.989132e-08	-1.5240946e-08	0.09881287	0.075777896	2.6364284e-17	-8.537471e-17	1.1741486e-16	2.3453153e-17	0	-2.912901e-17
2.4000000000005925e-10	-4.7519535e-08	-3.2216634e-09	0.101959266	0.07094132	2.2750916e-17	-8.0055155e-17	1.0975061e-16	2.1311572e-17	0	-2.825611e-17
2.5000000000004163e-10	-4.6497277e-08	1.0036721e-08	0.10726949	0.06465795	1.9161114e-17	-7.620449e-17	1.0444612e-16	1.8137614e-17	0	-2.7218133e-17
2.60000000000024e-10	-2.9676476e-08	1.4993125e-08	0.11444809	0.058443457	1.5712233e-17	-7.159047e-17	9.8497716e-17	1.495507e-17	0	-2.6150084e-17
2.700000000000064e-10	6.7221246e-09	-4.77054e-09	0.122106075	0.053593118	1.2346745e-17	-6.522644e-17	9.01964e-17	1.2674549e-17	0	-2.5297766e-17
2.800099999999888e-10	5.7587233e-08	-5.447399e-08	0.12715696	0.05019548	8.9732396e-18	-5.727352e-17	7.949307e-17	1.1533433e-17	0	-2.4779739e-17
2.9000999999997117e-10	1.0306225e-07	-1.2558291e-07	0.12676	0.04813147	5.6161188e-18	-4.845834e-17	6.742927e-17	1.1124669e-17	0	-2.4479477e-17
3.0000999999995355e-10	1.2096726e-07	-2.0105193e-07	0.12010811	0.047162853	2.3949344e-18	-3.998679e-17	5.5831316e-17	1.0902171e-17	0	-2.4351764e-17
3.1000999999993594e-10	9.9995475e-08	-2.7690817e-07	0.108885325	0.04675682	-5.5239783e-19	-3.4168254e-17	4.7798387e-17	1.045063e-17	0	-2.4633162e-17
3.2000999999991833e-10	4.3647344e-08	-3.5810027e-07	0.09533891	0.046843555	-3.1682602e-18	-3.2070034e-17	4.468614e-17	9.739234e-18	0	-2.5523597e-17
3.300099999999007e-10	-2.6578723e-08	-4.366593e-07	0.08097533	0.04764476	-5.490731e-18	-3.1458135e-17	4.3603916e-17	9.0327345e-18	0	-2.6669246e-17
3.400099999998831e-10	-8.871965e-08	-5.0278084e-07	0.06746245	0.04844406	-7.649181e-18	-3.004667e-17	4.1683838e-17	8.406646e-18	0	-2.7692993e-17
3.500099999998655e-10	-1.4169123e-07	-5.585249e-07	0.05606717	0.0486688	-9.718493e-18	-2.849475e-17	3.973624e-17	7.745596e-18	0	-2.870558e-17
3.600099999998479e-10	-2.018496e-07	-6.0427874e-07	0.046924792	0.048086848	-1.1692201e-17	-2.7999627e-17	3.917531e-17	6.8609627e-18	0	-2.9728848e-17
3.7000999999983027e-10	-2.813999e-07	-6.415602e-07	0.039560866	0.046784602	-1.3561702e-17	-2.8312358e-17	3.964017e-17	5.7265916e-18	0	-3.0616102e-17
3.8000999999981266e-10	-3.8083778e-07	-6.585049e-07	0.033432983	0.04519243	-1.5308514e-17	-2.8516178e-17	3.992916e-17	4.5947923e-18	0	-3.131629e-17
3.9000999999979505e-10	-4.852321e-07	-6.41808e-07	0.028013991	0.04369182	-1.6915655e-17	-2.7837238e-17	3.8996656e-17	3.8007667e-18	0	-3.187584e-17
4.0000999999977743e-10	-5.68066e-07	-5.902498e-07	0.022876702	0.042397834	-1.8392371e-17	-2.6013092e-17	3.6471545e-17	3.485238e-18	0	-3.2336062e-17
4.100099999997598e-10	-5.98362e-07	-5.1948933e-07	0.018064808	0.04111544	-1.9902526e-17	-2.3620801e-17	3.314639e-17	3.295109e-18	0	-3.2723225e-17
4.200099999997422e-10	-5.734561e-07	-4.4556145e-07	0.013453001	0.039707094	-2.1240309e-17	-2.1300068e-17	2.9871858e-17	3.2474054e-18	0	-3.3059504e-17
4.300099999997246e-10	-5.164574e-07	-3.688553e-07	0.009223854	0.03828223	-2.2420714e-17	-1.9462443e-17	2.7266331e-17	3.1627726e-18	0	-3.3387375e-17
4.40009999999707e-10	-4.5834358e-07	-2.8880353e-07	0.0057050735	0.03688895	-2.347043e-17	-1.8235797e-17	2.5524004e-17	2.9624105e-18	0	-3.3721047e-17
4.5000999999968937e-10	-4.209227e-07	-2.1504603e-07	0.003005398	0.03560457	-2.4385736e-17	-1.7455174e-17	2.4414413e-17	2.68028e-18	0	-3.4025254e-17
4.6000999999967176e-10	-4.0939906e-07	-1.5891474e-07	0.0010849645	0.034396183	-2.5179778e-17	-1.6921975e-17	2.3662075e-17	2.3504986e-18	0	-3.4270377e-17
4.700099999996541e-10	-4.1931187e-07	-1.3143767e-07	-0.00015139312	0.033172254	-2.5876339e-17	-1.6474561e-17	2.3053636e-17	2.0008999e-18	0	-3.4456314e-17
4.800099999996365e-10	-4.4545692e-07	-1.4289935e-07	-0.00077259244	0.03205806	-2.6497603e-17	-1.599775e-17	2.243454e-17	1.6658066e-18	0	-3.4600197e-17
4.900099999996189e-10	-4.7395625e-07	-1.9422913e-07	-0.00082231744	0.03108698	-2.7058674e-17	-1.5463225e-17	2.1745008e-17	1.3810921e-18	0	-3.472155e-17
5.000099999996013e-10	-5.0195996e-07	-2.7610275e-07	-0.00035456542	0.03022081	-2.7567974e-17	-1.4910238e-17	2.1012054e-17	1.163232e-18	0	-3.4833022e-17
5.100099999995837e-10	-5.2996364e-07	-3.7755416e-07	0.00054085004	0.029471684	-2.8031066e-17	-1.4374316e-17	2.0277029e-17	1.0071661e-18	0	-3.4940943e-17
5.200099999995661e-10	-5.5809124e-07	-4.86719e-07	0.0017326924	0.028852776	-2.8453842e-17	-1.3855225e-17	1.9550667e-17	8.984523e-19	0	-3.5047735e-17
5.300099999995485e-10	-5.895644e-07	-5.980522e-07	0.0030611441	0.028302033	-2.8842653e-17	-1.3343078e-17	1.8833376e-17	8.19959e-19	0	-3.515291e-17
5.400099999995309e-10	-6.2574617e-07	-7.1000505e-07	0.0043604327	0.027775994	-2.9203327e-17	-1.28401e-17	1.8136105e-17	7.543453e-19	0	-3.5253677e-17
5.500099999995133e-10	-6.667604e-07	-8.224535e-07	0.0054857368	0.027276343	-2.95402e-17	-1.2355031e-17	1.7472888e-17	6.881583e-19	0	-3.5346215e-17
5.600099999994956e-10	-7.152093e-07	-9.337248e-07	0.0063359407	0.026781462	-2.985609e-17	-1.1895281e-17	1.6852048e-17	6.143636e-19	0	-3.5427223e-17
5.70009999999478e-10	-7.6911016e-07	-1.039668e-06	0.0068631913	0.026302002	-3.015331e-17	-1.1463721e-17	1.6273458e-17	5.320106e-19	0	-3.5495058e-17
5.800099999994604e-10	-8.2486974e-07	-1.1367515e-06	0.0070684664	0.025843617	-3.0434807e-17	-1.105641e-17	1.5727314e-17	4.444638e-19	0	-3.5550175e-17
5.900099999994428e-10	-8.754251e-07	-1.2222496e-06	0.0069887512	0.025402678	-3.0704504e-17	-1.0661017e-17	1.5193644e-17	3.5710312e-19	0	-3.559423e-17
6.000099999994252e-10	-9.1197853e-07	-1.2984542e-06	0.0066791866	0.024970975	-3.0967164e-17	-1.0257824e-17	1.4644182e-17	2.7571923e-19	0	-3.562924e-17
6.100099999994076e-10	-9.270956e-07	-1.3654897e-06	0.006193745	0.02454371	-3.1228027e-17	-9.826562e-18	1.4051016e-17	2.0588697e-19	0	-3.5658367e-17
