# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.03796091	3.2636523e-18	-2.0096002e-17	2.0038053e-17	6.3360004e-18	0	-3.0144e-18
1.0000000000000124e-11	-9.491186e-10	1.1597042e-09	0.0005961011	0.04289043	-1.8675404e-18	-1.7764695e-17	1.789557e-17	8.88697e-19	0	-2.8871112e-18
2.0009999999999403e-11	3.7964742e-09	2.2778845e-09	0.0018772612	0.040137473	-2.5647002e-18	-1.669043e-17	1.6819049e-17	1.8658483e-19	0	-2.8799035e-18
3.000999999999824e-11	8.352243e-09	-7.5929485e-10	0.004269989	0.037322424	-2.8747368e-18	-1.600075e-17	1.6138218e-17	-1.1952096e-19	0	-2.8926837e-18
4.000000000000001e-11	1.4426602e-08	-2.2778845e-09	0.00666549	0.034519114	-3.0660905e-18	-1.5259586e-17	1.5396644e-17	-3.0406433e-19	0	-2.8990826e-18
5.0000000000001785e-11	2.1260256e-08	-3.0371794e-09	0.009639731	0.036998577	-3.1949957e-18	-1.431007e-17	1.4484316e-17	-4.694919e-19	0	-2.8997499e-18
6.00000000000024e-11	3.1890384e-08	-9.111538e-09	0.013261294	0.041466307	-3.2989464e-18	-1.3416127e-17	1.3633739e-17	-6.261608e-19	0	-2.890398e-18
7.000999999999771e-11	4.40391e-08	-1.3667307e-08	0.017071282	0.04517638	-3.3890847e-18	-1.27745075e-17	1.3016785e-17	-7.41419e-19	0	-2.889943e-18
8.000999999999302e-11	5.3909933e-08	-1.5185897e-08	0.020302333	0.047312267	-3.4682184e-18	-1.2323099e-17	1.25672814e-17	-8.1350623e-19	0	-2.8988942e-18
9.000999999998834e-11	6.3021474e-08	-2.4297435e-08	0.022177797	0.048553746	-3.5354675e-18	-1.1936254e-17	1.2173617e-17	-8.522597e-19	0	-2.92057e-18
1.0000999999998365e-10	6.9855126e-08	-2.8853204e-08	0.022301106	0.049730882	-3.585985e-18	-1.1582477e-17	1.1816769e-17	-8.704987e-19	0	-2.9497767e-18
1.1000999999997896e-10	7.36516e-08	-3.6446153e-08	0.02071799	0.05119751	-3.6198143e-18	-1.1246026e-17	1.1485094e-17	-8.847953e-19	0	-2.9740882e-18
1.2000999999997891e-10	8.2003844e-08	-4.40391e-08	0.017767891	0.052865542	-3.6430304e-18	-1.090955e-17	1.1158135e-17	-9.046187e-19	0	-2.9869957e-18
1.3000999999998715e-10	8.80782e-08	-4.859487e-08	0.013989397	0.054356854	-3.661026e-18	-1.0597629e-17	1.0855382e-17	-9.265215e-19	0	-2.9922589e-18
1.400099999999954e-10	9.643045e-08	-6.2262174e-08	0.009942277	0.05538713	-3.6752532e-18	-1.0353649e-17	1.0616948e-17	-9.433003e-19	0	-2.9952508e-18
1.5000000000000362e-10	1.0440304e-07	-6.9855126e-08	0.006060435	0.055806644	-3.6857485e-18	-1.0213816e-17	1.0478249e-17	-9.528044e-19	0	-2.9973764e-18
1.6000000000001186e-10	1.169314e-07	-7.744807e-08	0.0026159773	0.05557673	-3.6935645e-18	-1.02088e-17	1.0470576e-17	-9.577471e-19	0	-2.9975925e-18
1.700000000000201e-10	1.3002924e-07	-8.2003844e-08	-0.00019782668	0.054807562	-3.700574e-18	-1.0360296e-17	1.0616175e-17	-9.611251e-19	0	-2.995328e-18
1.8000000000002833e-10	1.3999498e-07	-8.80782e-08	-0.0022264044	0.05367527	-3.7083346e-18	-1.0662936e-17	1.0909796e-17	-9.637532e-19	0	-2.9914404e-18
1.9000000000003657e-10	1.48454e-07	-8.655961e-08	-0.0033540665	0.052333303	-3.7174146e-18	-1.1077113e-17	1.1311845e-17	-9.647248e-19	0	-2.9874192e-18
2.000000000000448e-10	1.5631983e-07	-8.959679e-08	-0.0035478508	0.0509062	-3.727523e-18	-1.1540521e-17	1.1760358e-17	-9.630454e-19	0	-2.9843142e-18
2.1000000000005304e-10	1.5736386e-07	-8.655961e-08	-0.0028904364	0.049510173	-3.7380693e-18	-1.1988249e-17	1.2191309e-17	-9.588004e-19	0	-2.9823284e-18
2.2000000000006128e-10	1.5722149e-07	-8.504102e-08	-0.0015683881	0.048249308	-3.7486006e-18	-1.2369489e-17	1.2555122e-17	-9.531045e-19	0	-2.981129e-18
2.3000000000006952e-10	1.5489614e-07	-7.2892306e-08	0.00016577	0.047194112	-3.7589267e-18	-1.2655792e-17	1.2824474e-17	-9.472867e-19	0	-2.9803233e-18
2.4000000000005925e-10	1.4704219e-07	-7.137371e-08	0.0020382055	0.046372727	-3.7690485e-18	-1.28410724e-17	1.2993952e-17	-9.422471e-19	0	-2.9796822e-18
2.5000000000004163e-10	1.3458501e-07	-6.074359e-08	0.0037935593	0.045783136	-3.779031e-18	-1.2936077e-17	1.3074507e-17	-9.383744e-19	0	-2.979088e-18
2.60000000000024e-10	1.1863982e-07	-6.074359e-08	0.005227254	0.0454066	-3.788974e-18	-1.2960676e-17	1.3085913e-17	-9.357737e-19	0	-2.9784373e-18
2.700000000000064e-10	1.02125156e-07	-5.618782e-08	0.0062069697	0.045218132	-3.7990143e-18	-1.29367805e-17	1.3049858e-17	-9.344551e-19	0	-2.9776353e-18
2.800099999999888e-10	8.504102e-08	-5.163205e-08	0.0066801514	0.045193385	-3.8093173e-18	-1.28832065e-17	1.2984916e-17	-9.343753e-19	0	-2.9766518e-18
2.9000999999997117e-10	6.871618e-08	-4.40391e-08	0.0066663004	0.045306005	-3.8199854e-18	-1.281322e-17	1.2904194e-17	-9.354043e-19	0	-2.9755554e-18
3.0000999999995355e-10	5.2011696e-08	-3.9483332e-08	0.0062423996	0.045525692	-3.8310767e-18	-1.273373e-17	1.2814432e-17	-9.373078e-19	0	-2.974471e-18
3.1000999999993594e-10	3.5686856e-08	-3.9483332e-08	0.0055176453	0.045820244	-3.8425517e-18	-1.2646748e-17	1.2717498e-17	-9.397824e-19	0	-2.9735197e-18
3.2000999999991833e-10	1.5945192e-08	-3.0371794e-08	0.004612033	0.0461534	-3.854317e-18	-1.2551459e-17	1.2612425e-17	-9.425128e-19	0	-2.97277e-18
3.300099999999007e-10	7.5929485e-10	-3.0371794e-08	0.003635853	0.046487883	-3.866251e-18	-1.2446232e-17	1.2497438e-17	-9.452197e-19	0	-2.9722384e-18
3.400099999998831e-10	-1.2148718e-08	-2.1260256e-08	0.0026758264	0.04678825	-3.878241e-18	-1.2329759e-17	1.2371116e-17	-9.47685e-19	0	-2.971913e-18
3.500099999998655e-10	-2.5816025e-08	-9.111538e-09	0.0017870141	0.047024168	-3.8901957e-18	-1.2201265e-17	1.2232609e-17	-9.49761e-19	0	-2.9717783e-18
3.600099999998479e-10	-3.3029327e-08	-4.555769e-09	0.0009909648	0.04717396	-3.902044e-18	-1.2060083e-17	1.2081248e-17	-9.513764e-19	0	-2.9718327e-18
3.7000999999983027e-10	-3.9103686e-08	0	0.00027930358	0.0472265	-3.9137364e-18	-1.1905252e-17	1.1916148e-17	-9.525361e-19	0	-2.9720957e-18
3.8000999999981266e-10	-3.9483332e-08	4.555769e-09	-0.00037866185	0.04718298	-3.925227e-18	-1.173555e-17	1.1736243e-17	-9.533125e-19	0	-2.9726077e-18
3.9000999999979505e-10	-4.138157e-08	1.2148718e-08	-0.0010269068	0.047054876	-3.936463e-18	-1.1550106e-17	1.1540887e-17	-9.538241e-19	0	-2.973419e-18
4.0000999999977743e-10	-3.881895e-08	1.9741666e-08	-0.0017130815	0.046863675	-3.9473667e-18	-1.1349285e-17	1.1330692e-17	-9.542054e-19	0	-2.9745684e-18
4.100099999997598e-10	-3.7205446e-08	2.4297435e-08	-0.0024802154	0.046632938	-3.9578595e-18	-1.11354574e-17	1.1108245e-17	-9.545802e-19	0	-2.9760666e-18
4.200099999997422e-10	-3.578177e-08	2.4297435e-08	-0.0033601294	0.04638839	-3.967841e-18	-1.0913186e-17	1.0878269e-17	-9.550421e-19	0	-2.9778837e-18
4.300099999997246e-10	-2.8948115e-08	2.5816025e-08	-0.0043696053	0.04614931	-3.9772283e-18	-1.06887294e-17	1.0647107e-17	-9.556499e-19	0	-2.979957e-18
4.40009999999707e-10	-2.761935e-08	2.4297435e-08	-0.0055091283	0.045931026	-3.9859385e-18	-1.0469026e-17	1.042172e-17	-9.564278e-19	0	-2.982205e-18
4.5000999999968937e-10	-2.515164e-08	2.7334615e-08	-0.006763665	0.045740712	-3.9939175e-18	-1.0260501e-17	1.02085015e-17	-9.573729e-19	0	-2.9845458e-18
