# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.0015184366	-2.1796315e-16	-5.02704e-16	3.5406647e-16	6.08e-18	0	-7.54056e-17
1.0000000000000124e-11	1.5603559e-10	6.829521e-11	0.000206487	0.003217361	-2.2354062e-16	-4.995744e-16	3.5207359e-16	-7.725769e-19	0	-7.5267195e-17
2.0009999999999403e-11	6.0706856e-10	8.3471924e-11	0.00031420958	0.0031896573	-2.2413723e-16	-4.986139e-16	3.5144188e-16	-1.631962e-18	0	-7.533326e-17
3.000999999999824e-11	7.398648e-10	0	0.00026512213	0.002996205	-2.243612e-16	-4.9907303e-16	3.5176992e-16	-1.6978562e-18	0	-7.536022e-17
4.000000000000001e-11	4.7996357e-10	-2.2954778e-10	0.00016959722	0.0027343174	-2.2447432e-16	-4.998155e-16	3.5227918e-16	-1.5662206e-18	0	-7.537179e-17
5.0000000000001785e-11	-8.442047e-11	-4.1735962e-10	0.00010489777	0.0025038845	-2.2453814e-16	-5.0046285e-16	3.5271868e-16	-1.4130805e-18	0	-7.53809e-17
6.00000000000024e-11	-5.4351607e-10	-4.780665e-10	0.00010425643	0.0023431908	-2.245758e-16	-5.0087467e-16	3.5300058e-16	-1.3120509e-18	0	-7.538964e-17
7.000999999999771e-11	-5.8430344e-10	-3.4527023e-10	0.00015804109	0.0022598358	-2.2459812e-16	-5.01051e-16	3.5312536e-16	-1.2770002e-18	0	-7.539547e-17
8.000999999999302e-11	-3.917489e-10	-1.00545725e-10	0.00023181728	0.0022107514	-2.2461162e-16	-5.0108066e-16	3.5315138e-16	-1.2840448e-18	0	-7.5398314e-17
9.000999999998834e-11	-2.6084976e-11	1.4987005e-10	0.0002929877	0.0021579443	-2.2462e-16	-5.01063e-16	3.531443e-16	-1.301358e-18	0	-7.539993e-17
1.0000999999998365e-10	1.9824582e-10	1.9540018e-10	0.00032564934	0.0021024295	-2.246249e-16	-5.0106287e-16	3.5314746e-16	-1.3084396e-18	0	-7.540106e-17
1.1000999999997896e-10	2.8551192e-10	8.7266104e-11	0.00033120209	0.0020492417	-2.24628e-16	-5.011018e-16	3.531758e-16	-1.3003639e-18	0	-7.540163e-17
1.2000999999997891e-10	1.5745841e-10	-3.7941785e-12	0.00032354656	0.0019960294	-2.2463237e-16	-5.011709e-16	3.5322473e-16	-1.2852378e-18	0	-7.540095e-17
