# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.009490227	4.222755e-18	-8.0431986e-17	9.044754e-17	6.272e-18	0	-1.2064801e-17
1.0000000000000124e-11	1.3991144e-09	-3.7942086e-10	0.00071371434	0.014286262	-1.0075108e-18	-7.7899635e-17	8.785796e-17	9.487337e-19	0	-1.19145706e-17
2.0009999999999403e-11	3.3673602e-09	0	0.002207287	0.01636839	-1.8301756e-18	-7.629846e-17	8.6087525e-17	2.1752139e-19	0	-1.183676e-17
3.000999999999824e-11	6.165589e-09	-1.1382626e-09	0.004540632	0.01808795	-2.2627414e-18	-7.476971e-17	8.441577e-17	-1.0573052e-19	0	-1.1803067e-17
4.000000000000001e-11	9.91237e-09	-1.8971043e-09	0.0074444255	0.019754874	-2.577045e-18	-7.292641e-17	8.239701e-17	-3.6069932e-19	0	-1.1686936e-17
5.0000000000001785e-11	1.4228282e-08	0	0.011004431	0.021512756	-2.8496533e-18	-7.059493e-17	7.9836257e-17	-5.7709925e-19	0	-1.15138835e-17
6.00000000000024e-11	1.8876188e-08	-1.5176834e-09	0.015358361	0.023339776	-3.110499e-18	-6.774354e-17	7.669254e-17	-7.5064997e-19	0	-1.1308851e-17
7.000999999999771e-11	2.3429237e-08	-2.2765252e-09	0.02049283	0.0251097	-3.380993e-18	-6.4376165e-17	7.296092e-17	-8.89601e-19	0	-1.10761535e-17
8.000999999999302e-11	2.7792577e-08	-3.0353668e-09	0.026180306	0.02716453	-3.6768703e-18	-6.0511643e-17	6.8656083e-17	-9.834474e-19	0	-1.0837864e-17
9.000999999998834e-11	3.111251e-08	-3.0353668e-09	0.0321308	0.029662946	-4.0052528e-18	-5.6222785e-17	6.3853784e-17	-1.022174e-18	0	-1.0614079e-17
1.0000999999998365e-10	3.225077e-08	-4.5530504e-09	0.038032826	0.03233544	-4.368347e-18	-5.1721086e-17	5.877851e-17	-1.0112717e-18	0	-1.0414496e-17
1.1000999999997896e-10	3.2155917e-08	-5.6913128e-09	0.043581847	0.03498092	-4.7652324e-18	-4.736928e-17	5.383074e-17	-9.771615e-19	0	-1.0249535e-17
1.2000999999997891e-10	3.0069103e-08	-4.5530504e-09	0.04860325	0.03747827	-5.1917007e-18	-4.352673e-17	4.9414337e-17	-9.560474e-19	0	-1.0123264e-17
1.3000999999998715e-10	2.7081164e-08	-5.311892e-09	0.053192753	0.03971618	-5.643534e-18	-4.031654e-17	4.5672086e-17	-9.783539e-19	0	-1.0020725e-17
1.400099999999954e-10	2.1911553e-08	-3.7942085e-09	0.05770147	0.041410767	-6.1208516e-18	-3.7556356e-17	4.2410632e-17	-1.061247e-18	0	-9.91388e-18
1.5000000000000362e-10	1.6599662e-08	-1.1382626e-09	0.06246992	0.042343687	-6.630372e-18	-3.4885604e-17	3.9243314e-17	-1.2055589e-18	0	-9.782524e-18
1.6000000000001186e-10	9.2009556e-09	5.691313e-10	0.06748083	0.04269919	-7.186751e-18	-3.1955383e-17	3.579476e-17	-1.3869317e-18	0	-9.63919e-18
1.700000000000201e-10	-8.0626933e-10	2.655946e-09	0.0720206	0.042937025	-7.801366e-18	-2.865289e-17	3.1950424e-17	-1.5484065e-18	0	-9.550492e-18
1.8000000000002833e-10	-1.0244363e-08	5.6913128e-09	0.07457584	0.04334058	-8.468351e-18	-2.5292187e-17	2.8074712e-17	-1.6205123e-18	0	-9.6303634e-18
1.9000000000003657e-10	-2.0299016e-08	7.7781275e-09	0.073191136	0.044061236	-9.147512e-18	-2.2612241e-17	2.5010382e-17	-1.5700382e-18	0	-9.975614e-18
2.000000000000448e-10	-2.9215405e-08	9.770087e-09	0.06647923	0.044784646	-9.769075e-18	-2.1285935e-17	2.3521374e-17	-1.4492674e-18	0	-1.05552465e-17
2.1000000000005304e-10	-3.1776498e-08	1.1951757e-08	0.054654565	0.045337588	-1.0275691e-17	-2.1314016e-17	2.3605703e-17	-1.3849417e-18	0	-1.1182436e-17
2.2000000000006128e-10	-2.9025696e-08	1.1003205e-08	0.039529335	0.04556218	-1.06621455e-17	-2.2100367e-17	2.4574725e-17	-1.4802407e-18	0	-1.16562636e-17
2.3000000000006952e-10	-2.1437279e-08	8.536969e-09	0.023484074	0.04528653	-1.0961419e-17	-2.3033819e-17	2.5710338e-17	-1.7332317e-18	0	-1.1904706e-17
2.4000000000005925e-10	-1.0434073e-08	3.0353668e-09	0.008475837	0.04471559	-1.12071475e-17	-2.3808041e-17	2.6641719e-17	-2.067389e-18	0	-1.1973438e-17
2.5000000000004163e-10	3.983919e-09	-5.691313e-10	-0.0042420304	0.044144735	-1.1418767e-17	-2.437127e-17	2.7301515e-17	-2.4041963e-18	0	-1.19448164e-17
2.60000000000024e-10	1.8781332e-08	-6.4501546e-09	-0.013944142	0.043614168	-1.1604864e-17	-2.4775831e-17	2.7755986e-17	-2.696438e-18	0	-1.18885855e-17
2.700000000000064e-10	3.3199324e-08	-9.295811e-09	-0.020302888	0.04302575	-1.1768211e-17	-2.5048854e-17	2.805177e-17	-2.9240839e-18	0	-1.1847042e-17
2.800099999999888e-10	4.742761e-08	-1.327973e-08	-0.023412518	0.0422932	-1.1908975e-17	-2.513506e-17	2.8141366e-17	-3.0810803e-18	0	-1.18342e-17
2.9000999999997117e-10	5.9569075e-08	-1.6694518e-08	-0.023759443	0.041415215	-1.2027007e-17	-2.4941482e-17	2.7926914e-17	-3.1691097e-18	0	-1.1843328e-17
3.0000999999995355e-10	7.09517e-08	-1.9160753e-08	-0.022075092	0.040443562	-1.2124624e-17	-2.4408047e-17	2.7339744e-17	-3.195909e-18	0	-1.186041e-17
3.1000999999993594e-10	7.844526e-08	-2.3144672e-08	-0.019122483	0.03947838	-1.2205316e-17	-2.3534298e-17	2.6375066e-17	-3.1703885e-18	0	-1.1875696e-17
3.2000999999991833e-10	8.565426e-08	-2.5800619e-08	-0.015542226	0.038611334	-1.2272138e-17	-2.2389572e-17	2.5107666e-17	-3.103727e-18	0	-1.1886506e-17
3.300099999999007e-10	8.9946454e-08	-2.7697723e-08	-0.011790946	0.037805583	-1.23276985e-17	-2.1104934e-17	2.3683645e-17	-3.0116744e-18	0	-1.1894735e-17
3.400099999998831e-10	9.428608e-08	-2.9594826e-08	-0.008189023	0.037047893	-1.2374398e-17	-1.9827389e-17	2.2267393e-17	-2.910417e-18	0	-1.1903984e-17
3.500099999998655e-10	9.3906664e-08	-2.9594826e-08	-0.004980594	0.036378846	-1.24138675e-17	-1.867514e-17	2.0990595e-17	-2.8123134e-18	0	-1.1917011e-17
3.600099999998479e-10	9.295811e-08	-3.0353668e-08	-0.002341428	0.035849392	-1.24467505e-17	-1.7722553e-17	1.9935936e-17	-2.726234e-18	0	-1.1933901e-17
3.7000999999983027e-10	9.0302166e-08	-3.0353668e-08	-0.00036025228	0.035462953	-1.2473459e-17	-1.7003482e-17	1.9141007e-17	-2.6588085e-18	0	-1.1952178e-17
3.8000999999981266e-10	8.859477e-08	-3.1871352e-08	0.0009680664	0.03520659	-1.24948055e-17	-1.6519508e-17	1.8607387e-17	-2.6141436e-18	0	-1.1968542e-17
3.9000999999979505e-10	8.72668e-08	-3.073309e-08	0.0017276866	0.035070952	-1.2512017e-17	-1.6249856e-17	1.8311597e-17	-2.5930623e-18	0	-1.1980695e-17
4.0000999999977743e-10	8.36623e-08	-3.073309e-08	0.0020536617	0.03503934	-1.2526399e-17	-1.6161857e-17	1.8216759e-17	-2.5931496e-18	0	-1.19881524e-17
4.100099999997598e-10	8.1006355e-08	-2.9594826e-08	0.0021050724	0.035085496	-1.2539019e-17	-1.6218568e-17	1.8281137e-17	-2.6096237e-18	0	-1.19919624e-17
