# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.0060737464	-2.6230288e-17	-1.2571201e-16	1.1337854e-16	4.960001e-18	0	-1.88568e-17
1.0000000000000124e-11	1.3806855e-09	-4.2482629e-10	0.0021402924	0.017083649	-3.5775644e-17	-1.1930742e-16	1.0817705e-16	-6.0681825e-18	0	-1.85771e-17
2.0009999999999403e-11	7.0172197e-09	-2.6096472e-09	0.0063976306	0.021989504	-3.7665914e-17	-1.1247691e-16	1.02203975e-16	-9.031874e-18	0	-1.8361098e-17
3.000999999999824e-11	1.538478e-08	-6.190326e-09	0.011771931	0.028253768	-3.9614272e-17	-1.0665758e-16	9.6691915e-17	-1.1552606e-17	0	-1.8096009e-17
4.000000000000001e-11	2.0406834e-08	-8.041354e-09	0.015580765	0.034174178	-4.2249504e-17	-1.0383232e-16	9.3726776e-17	-1.425046e-17	0	-1.7893503e-17
5.0000000000001785e-11	2.2009415e-08	-8.997214e-09	0.01599668	0.03840629	-4.509561e-17	-1.02087256e-16	9.210628e-17	-1.7223752e-17	0	-1.789089e-17
6.00000000000024e-11	2.4010271e-08	-9.406867e-09	0.013843998	0.041460413	-4.7609274e-17	-9.961074e-17	9.0008705e-17	-2.001525e-17	0	-1.7991994e-17
7.000999999999771e-11	2.6809573e-08	-8.466181e-09	0.010524696	0.043949146	-4.9661992e-17	-9.639487e-17	8.726576e-17	-2.2424813e-17	0	-1.810807e-17
8.000999999999302e-11	3.198335e-08	-1.0271693e-08	0.0070654834	0.04640718	-5.1317197e-17	-9.2750346e-17	8.4111186e-17	-2.4471794e-17	0	-1.8206235e-17
9.000999999998834e-11	3.9084018e-08	-1.3131684e-08	0.004057513	0.049124736	-5.2708323e-17	-8.8859745e-17	8.0676566e-17	-2.6254256e-17	0	-1.827089e-17
1.0000999999998365e-10	4.9556746e-08	-1.627995e-08	0.0018271414	0.052430082	-5.400802e-17	-8.502905e-17	7.716443e-17	-2.785767e-17	0	-1.8285726e-17
1.1000999999997896e-10	5.7313617e-08	-1.8328219e-08	0.00064736384	0.05641447	-5.542973e-17	-8.196549e-17	7.414097e-17	-2.9356415e-17	0	-1.82488e-17
1.2000999999997891e-10	5.168467e-08	-1.5597193e-08	0.0006375601	0.060299348	-5.708433e-17	-8.0241555e-17	7.2274496e-17	-3.0900993e-17	0	-1.821628e-17
1.3000999999998715e-10	4.064298e-08	-9.315833e-09	0.0015815833	0.06336405	-5.880555e-17	-7.9542164e-17	7.150964e-17	-3.2524907e-17	0	-1.8248114e-17
1.400099999999954e-10	3.1647662e-08	-5.3406732e-09	0.0029518753	0.06564424	-6.0369e-17	-7.9426855e-17	7.141737e-17	-3.403704e-17	0	-1.8322467e-17
1.5000000000000362e-10	2.4628545e-08	-2.6703366e-09	0.00410106	0.067399	-6.168675e-17	-7.9630706e-17	7.166174e-17	-3.531762e-17	0	-1.8400161e-17
1.6000000000001186e-10	1.83946e-08	-7.889631e-10	0.004659966	0.06876873	-6.277367e-17	-7.9745426e-17	7.1831094e-17	-3.639349e-17	0	-1.846585e-17
1.700000000000201e-10	1.4155819e-08	-8.4965257e-10	0.0046219574	0.069829345	-6.36691e-17	-7.946483e-17	7.1637924e-17	-3.732135e-17	0	-1.8520835e-17
1.8000000000002833e-10	1.1269276e-08	-1.5779262e-09	0.0041741566	0.07064103	-6.440937e-17	-7.879028e-17	7.108315e-17	-3.8132368e-17	0	-1.8569869e-17
1.9000000000003657e-10	1.057514e-08	-3.4061964e-09	0.0034783771	0.07130335	-6.501966e-17	-7.7967146e-17	7.039091e-17	-3.882776e-17	0	-1.8615665e-17
2.000000000000448e-10	1.1512034e-08	-4.5213655e-09	0.0026109964	0.071930915	-6.5514915e-17	-7.735128e-17	6.988429e-17	-3.9389408e-17	0	-1.865852e-17
2.1000000000005304e-10	1.3852372e-08	-6.827565e-09	0.001663827	0.07260013	-6.5903696e-17	-7.715988e-17	6.976017e-17	-3.9806247e-17	0	-1.8697744e-17
2.2000000000006128e-10	1.6416502e-08	-9.346178e-09	0.0007874179	0.07330545	-6.619493e-17	-7.729605e-17	6.993184e-17	-4.0098768e-17	0	-1.8731955e-17
2.3000000000006952e-10	1.8988217e-08	-1.2380652e-08	0.00013214476	0.07404462	-6.640394e-17	-7.750111e-17	7.016559e-17	-4.0309325e-17	0	-1.8759091e-17
2.4000000000005925e-10	2.1605452e-08	-1.480823e-08	-0.0001885799	0.074840374	-6.6552166e-17	-7.757279e-17	7.027711e-17	-4.0478745e-17	0	-1.8777751e-17
2.5000000000004163e-10	2.7386124e-08	-1.7357188e-08	-0.00012413994	0.07573081	-6.666256e-17	-7.742296e-17	7.018425e-17	-4.0635866e-17	0	-1.8787975e-17
2.60000000000024e-10	3.4137827e-08	-2.0391662e-08	0.0002732218	0.07677378	-6.675652e-17	-7.704761e-17	6.9878326e-17	-4.07967e-17	0	-1.8790524e-17
2.700000000000064e-10	4.4515726e-08	-2.300131e-08	0.00084573653	0.078039095	-6.6853935e-17	-7.64921e-17	6.9390845e-17	-4.0966934e-17	0	-1.8785748e-17
2.800099999999888e-10	5.8474303e-08	-2.8159914e-08	0.0013864916	0.07957979	-6.6974505e-17	-7.5836044e-17	6.878135e-17	-4.1146654e-17	0	-1.8773155e-17
