# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.002372557	-1.6867695e-16	-3.21808e-16	1.9730624e-16	4.096001e-18	0	-4.82712e-17
1.0000000000000124e-11	-3.5561862e-10	-4.2674234e-10	0.0009706982	0.009146172	-1.7947846e-16	-3.1281835e-16	1.9239689e-16	-1.10011125e-17	0	-4.80559e-17
2.0009999999999403e-11	-1.2091034e-09	6.164056e-10	0.002304736	0.011105231	-1.8072368e-16	-3.0687781e-16	1.8894734e-16	-1.464837e-17	0	-4.8144846e-17
3.000999999999824e-11	-2.9516345e-09	3.7043606e-09	0.003934986	0.013027498	-1.8130922e-16	-3.0313123e-16	1.8665189e-16	-1.6651321e-17	0	-4.8178552e-17
4.000000000000001e-11	-6.703411e-09	8.389636e-09	0.0062599992	0.015493512	-1.8197878e-16	-3.0041448e-16	1.8479448e-16	-1.8248216e-17	0	-4.8110585e-17
5.0000000000001785e-11	-1.025367e-08	1.3051204e-08	0.008622973	0.018632116	-1.8336948e-16	-2.9855008e-16	1.8327821e-16	-2.016374e-17	0	-4.79339e-17
6.00000000000024e-11	-7.0886648e-09	1.2185865e-08	0.008450087	0.021641128	-1.8587025e-16	-2.974225e-16	1.8233169e-16	-2.2997302e-17	0	-4.7782177e-17
7.000999999999771e-11	-2.4656224e-09	6.264815e-09	0.0053326534	0.023710677	-1.8885464e-16	-2.9583772e-16	1.8138468e-16	-2.6596262e-17	0	-4.7805325e-17
8.000999999999302e-11	-4.0303444e-10	8.8904656e-10	0.0016841568	0.025014203	-1.9139977e-16	-2.9376204e-16	1.8022654e-16	-2.994813e-17	0	-4.791612e-17
9.000999999998834e-11	6.875293e-10	-1.801801e-09	-0.000762625	0.025862496	-1.9319603e-16	-2.9182366e-16	1.7913463e-16	-3.2482688e-17	0	-4.8024323e-17
1.0000999999998365e-10	1.5054522e-09	-2.5130382e-09	-0.0016005209	0.026448086	-1.943584e-16	-2.9027022e-16	1.7824755e-16	-3.422859e-17	0	-4.810715e-17
1.1000999999997896e-10	1.63955e-09	-2.044807e-09	-0.0012593546	0.026873881	-1.9509608e-16	-2.8907752e-16	1.7755776e-16	-3.541208e-17	0	-4.8164246e-17
1.2000999999997891e-10	1.6402909e-09	-1.0994542e-09	-0.00045500085	0.027202578	-1.9557514e-16	-2.8815299e-16	1.7701707e-16	-3.6240318e-17	0	-4.819892e-17
1.3000999999998715e-10	9.394259e-10	-1.06685584e-10	0.00022385	0.027463913	-1.9590212e-16	-2.8741697e-16	1.7658297e-16	-3.6850367e-17	0	-4.8217748e-17
1.400099999999954e-10	4.119249e-10	9.005301e-10	0.0005043423	0.02767791	-1.9614054e-16	-2.8681692e-16	1.7622704e-16	-3.732264e-17	0	-4.8228008e-17
1.5000000000000362e-10	-1.2150303e-10	1.5032295e-09	0.0004052755	0.027862009	-1.9632673e-16	-2.8631746e-16	1.7592979e-16	-3.7704805e-17	0	-4.8234235e-17
