# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.009490227	-3.0235688e-17	-8.0432005e-17	5.637312e-17	5.8880015e-18	0	-1.2064801e-17
1.0000000000000124e-11	2.157956e-09	0	0.0012329409	0.016614458	-3.7112577e-17	-7.670448e-17	5.4017356e-17	-2.4681452e-18	0	-1.1957304e-17
2.0009999999999403e-11	6.0707337e-09	0	0.0025285205	0.017466236	-3.7705817e-17	-7.5099145e-17	5.296221e-17	-3.5601345e-18	0	-1.200875e-17
3.000999999999824e-11	8.679252e-09	-2.655946e-09	0.0031435334	0.017701847	-3.790001e-17	-7.46855e-17	5.269488e-17	-3.867043e-18	0	-1.2042347e-17
4.000000000000001e-11	8.105674e-09	-2.655946e-09	0.0030754716	0.017195188	-3.799438e-17	-7.483516e-17	5.278751e-17	-3.8985485e-18	0	-1.2048176e-17
5.0000000000001785e-11	3.9127777e-09	-1.1382626e-09	0.002482902	0.016474558	-3.8065717e-17	-7.535512e-17	5.3119934e-17	-3.787751e-18	0	-1.20427885e-17
6.00000000000024e-11	-4.0313466e-10	3.7942086e-10	0.0018380512	0.016063925	-3.8126078e-17	-7.5795876e-17	5.3400534e-17	-3.6868664e-18	0	-1.2043872e-17
7.000999999999771e-11	-2.617411e-09	2.655946e-09	0.0015137984	0.016062004	-3.8174878e-17	-7.587501e-17	5.34438e-17	-3.696357e-18	0	-1.204731e-17
8.000999999999302e-11	-9.485521e-10	3.0353668e-09	0.0015383486	0.016581831	-3.8217356e-17	-7.563596e-17	5.327686e-17	-3.809738e-18	0	-1.2048519e-17
9.000999999998834e-11	3.4740721e-09	2.2765252e-09	0.0017341244	0.017062772	-3.8257887e-17	-7.525876e-17	5.301842e-17	-3.9695256e-18	0	-1.2048024e-17
1.0000999999998365e-10	8.038979e-09	1.0434074e-09	0.0019134497	0.017505141	-3.829631e-17	-7.491414e-17	5.278213e-17	-4.115901e-18	0	-1.2048392e-17
1.1000999999997896e-10	1.0173221e-08	-2.8456565e-10	0.0019757806	0.017900368	-3.8331775e-17	-7.466964e-17	5.2611483e-17	-4.2243084e-18	0	-1.2049319e-17
1.2000999999997891e-10	1.0244363e-08	-5.691313e-10	0.0019228377	0.018220393	-3.8364988e-17	-7.451511e-17	5.250039e-17	-4.3002845e-18	0	-1.20499825e-17
1.3000999999998715e-10	8.821535e-09	3.5570705e-10	0.0018117934	0.01849675	-3.8396533e-17	-7.441589e-17	5.2426995e-17	-4.3571135e-18	0	-1.2050524e-17
1.400099999999954e-10	7.208996e-09	9.248383e-10	0.0017038762	0.01876416	-3.8426437e-17	-7.433134e-17	5.2364053e-17	-4.4080265e-18	0	-1.2051124e-17
1.5000000000000362e-10	6.6635786e-09	1.3991144e-09	0.0016411783	0.01905581	-3.8454707e-17	-7.422624e-17	5.228757e-17	-4.4643744e-18	0	-1.2051665e-17
1.6000000000001186e-10	7.1615687e-09	1.1382626e-09	0.0016340174	0.019370193	-3.8481597e-17	-7.408752e-17	5.2188737e-17	-4.5307383e-18	0	-1.20520745e-17
1.700000000000201e-10	8.370972e-09	3.7942086e-10	0.0016642294	0.01969068	-3.8507316e-17	-7.392928e-17	5.2077098e-17	-4.602733e-18	0	-1.2052402e-17
1.8000000000002833e-10	9.91237e-09	9.485521e-10	0.0017034883	0.020001085	-3.8532015e-17	-7.377594e-17	5.1969075e-17	-4.672437e-18	0	-1.2052714e-17
1.9000000000003657e-10	1.0220649e-08	-1.8971043e-10	0.0017312949	0.02028844	-3.8555805e-17	-7.3642196e-17	5.1874432e-17	-4.7350155e-18	0	-1.2053025e-17
2.000000000000448e-10	1.0386646e-08	-1.9445319e-09	0.0017411839	0.020556804	-3.8578724e-17	-7.352713e-17	5.1792442e-17	-4.7907232e-18	0	-1.2053318e-17
2.1000000000005304e-10	8.892676e-09	-2.4662357e-09	0.0017373909	0.020811323	-3.8600847e-17	-7.3421226e-17	5.1716636e-17	-4.8426784e-18	0	-1.20535775e-17
2.2000000000006128e-10	8.584397e-09	-2.3713803e-11	0.0017278517	0.021060426	-3.8622214e-17	-7.331586e-17	5.1641246e-17	-4.8937945e-18	0	-1.2053805e-17
2.3000000000006952e-10	9.011245e-09	2.0631008e-09	0.001718711	0.021306606	-3.8642957e-17	-7.320805e-17	5.156429e-17	-4.945189e-18	0	-1.2054006e-17
2.4000000000005925e-10	8.513255e-09	3.3555032e-09	0.0017123468	0.021549266	-3.8663097e-17	-7.3099254e-17	5.148684e-17	-4.996502e-18	0	-1.2054182e-17
2.5000000000004163e-10	7.7781275e-09	2.0868147e-09	0.0017081986	0.021788148	-3.8682714e-17	-7.299218e-17	5.1410718e-17	-5.0469044e-18	0	-1.20543476e-17
2.60000000000024e-10	8.774108e-09	1.6125387e-09	0.0017048867	0.022020953	-3.8701835e-17	-7.288847e-17	5.1336986e-17	-5.0958565e-18	0	-1.2054499e-17
2.700000000000064e-10	8.4895415e-09	5.217037e-10	0.0017015648	0.02224729	-3.872051e-17	-7.278825e-17	5.126568e-17	-5.1433015e-18	0	-1.205464e-17
2.800099999999888e-10	9.7938e-09	1.8971043e-10	0.0016982816	0.022467595	-3.8738767e-17	-7.269077e-17	5.1196263e-17	-5.1894954e-18	0	-1.20547694e-17
2.9000999999997117e-10	9.5803765e-09	-3.7942086e-10	0.0016957566	0.022682814	-3.87566e-17	-7.259553e-17	5.1128417e-17	-5.234594e-18	0	-1.2054886e-17
3.0000999999995355e-10	9.011245e-09	-2.8456565e-10	0.0016943391	0.022893311	-3.8774058e-17	-7.250194e-17	5.1061737e-17	-5.2788624e-18	0	-1.20549936e-17
3.1000999999993594e-10	8.157548e-09	3.7942086e-10	0.0016943336	0.023099681	-3.879117e-17	-7.240977e-17	5.099609e-17	-5.322397e-18	0	-1.2055092e-17
3.2000999999991833e-10	7.635845e-09	5.691313e-10	0.0016950272	0.023302803	-3.8807956e-17	-7.2319044e-17	5.0931482e-17	-5.365214e-18	0	-1.2055183e-17
3.300099999999007e-10	8.062693e-09	5.691313e-10	0.0016957233	0.02350124	-3.8824443e-17	-7.222983e-17	5.086796e-17	-5.407306e-18	0	-1.2055269e-17
3.400099999998831e-10	9.4143795e-09	1.1382626e-09	0.0016957239	0.023696916	-3.8840646e-17	-7.214205e-17	5.0805453e-17	-5.4487065e-18	0	-1.2055347e-17
3.500099999998655e-10	8.536969e-09	1.7073939e-09	0.0016950439	0.023887698	-3.885657e-17	-7.2055644e-17	5.074393e-17	-5.4894365e-18	0	-1.2055421e-17
3.600099999998479e-10	8.72668e-09	1.5176834e-09	0.0016937692	0.024076115	-3.887222e-17	-7.197053e-17	5.068333e-17	-5.529536e-18	0	-1.20554866e-17
3.7000999999983027e-10	8.774108e-09	-3.7942086e-10	0.0016920214	0.024260746	-3.8887633e-17	-7.1886634e-17	5.062359e-17	-5.569044e-18	0	-1.2055548e-17
3.8000999999981266e-10	9.532949e-09	7.588417e-10	0.0016900664	0.024441605	-3.890282e-17	-7.180394e-17	5.0564704e-17	-5.6079785e-18	0	-1.2055605e-17
3.9000999999979505e-10	9.5803765e-09	0	0.0016880981	0.024620358	-3.8917796e-17	-7.1722416e-17	5.0506642e-17	-5.6463617e-18	0	-1.2055659e-17
4.0000999999977743e-10	9.829371e-09	-7.588417e-10	0.0016863563	0.024793915	-3.893254e-17	-7.1641974e-17	5.044936e-17	-5.6842206e-18	0	-1.2055707e-17
4.100099999997598e-10	9.781944e-09	7.588417e-10	0.0016849295	0.02496658	-3.894709e-17	-7.1562565e-17	5.039281e-17	-5.7215868e-18	0	-1.2055751e-17
4.200099999997422e-10	1.0611927e-08	0	0.001683766	0.02513465	-3.896145e-17	-7.148412e-17	5.0336948e-17	-5.7584844e-18	0	-1.2055793e-17
4.300099999997246e-10	1.0825351e-08	7.588417e-10	0.0016827615	0.025300682	-3.8975622e-17	-7.140661e-17	5.0281752e-17	-5.7949358e-18	0	-1.2055827e-17
4.40009999999707e-10	1.0920206e-08	3.7942086e-10	0.001681816	0.025463725	-3.8989618e-17	-7.132998e-17	5.0227184e-17	-5.8309583e-18	0	-1.2055861e-17
4.5000999999968937e-10	1.1430053e-08	7.588417e-10	0.0016808666	0.02562307	-3.900345e-17	-7.125421e-17	5.0173222e-17	-5.866571e-18	0	-1.205589e-17
