# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.016871518	-1.8183925e-17	-4.5216e-17	2.7510472e-17	6.3040005e-18	0	-6.7824004e-18
1.0000000000000124e-11	-3.3746436e-10	-2.1091523e-10	0.0001363869	0.018043363	-2.338999e-17	-4.2851837e-17	2.6195281e-17	-4.0637034e-20	0	-6.6927986e-18
2.0009999999999403e-11	6.749287e-10	-7.5929485e-10	-0.000593185	0.015397501	-2.3822201e-17	-4.2983445e-17	2.62813e-17	-3.8535783e-19	0	-6.734701e-18
3.000999999999824e-11	6.749287e-10	-2.530983e-10	-0.00142653	0.013244263	-2.3999294e-17	-4.3775993e-17	2.6764643e-17	-2.471754e-19	0	-6.7407668e-18
4.000000000000001e-11	3.585559e-10	-2.9528133e-10	-0.0015938597	0.011493243	-2.4092108e-17	-4.42151e-17	2.7030408e-17	-1.5481364e-19	0	-6.7526025e-18
5.0000000000001785e-11	-8.436609e-10	9.4911856e-11	-0.0011234847	0.01012986	-2.4150645e-17	-4.4488672e-17	2.7197204e-17	-9.905437e-20	0	-6.760124e-18
6.00000000000024e-11	-4.2183046e-10	5.7474403e-10	-0.00034454433	0.008903676	-2.4191807e-17	-4.4665725e-17	2.7308964e-17	-6.88137e-20	0	-6.766232e-18
7.000999999999771e-11	0	6.9008826e-10	9.790095e-06	0.0073861233	-2.439192e-17	-4.481155e-17	2.7402166e-17	-2.159249e-19	0	-6.7666104e-18
8.000999999999302e-11	4.0073894e-10	5.1806054e-10	0.00060649804	0.0064931028	-2.4665505e-17	-4.4890956e-17	2.745087e-17	-4.444966e-19	0	-6.78092e-18
9.000999999998834e-11	3.7964742e-10	1.370949e-10	0.00064648426	0.0060168994	-2.46825e-17	-4.4907367e-17	2.7461147e-17	-4.5488937e-19	0	-6.7813888e-18
1.0000999999998365e-10	-1.0545761e-11	-1.5818642e-10	0.00062063057	0.005598909	-2.4686198e-17	-4.492769e-17	2.747287e-17	-4.4955814e-19	0	-6.7818193e-18
1.1000999999997896e-10	-1.05457615e-10	3.6910166e-11	0.0006089618	0.0053733326	-2.4687273e-17	-4.4936272e-17	2.747768e-17	-4.467596e-19	0	-6.7819178e-18
1.2000999999997891e-10	-5.800169e-11	2.399161e-10	0.0006269419	0.005278708	-2.4687662e-17	-4.4929688e-17	2.7473952e-17	-4.499866e-19	0	-6.781941e-18
1.3000999999998715e-10	2.6628047e-10	2.9725866e-10	0.00063860265	0.005253483	-2.4687813e-17	-4.4924093e-17	2.7470842e-17	-4.5260557e-19	0	-6.781952e-18
1.400099999999954e-10	3.0319064e-10	1.239127e-10	0.00063690025	0.005209048	-2.4687864e-17	-4.492496e-17	2.747131e-17	-4.5225624e-19	0	-6.7819583e-18
1.5000000000000362e-10	2.0300592e-10	-3.4273726e-11	0.0006288715	0.005171899	-2.4687894e-17	-4.492795e-17	2.7473055e-17	-4.5103103e-19	0	-6.7819674e-18
1.6000000000001186e-10	-3.4801012e-10	6.591101e-12	0.00062731624	0.0051585217	-2.4687904e-17	-4.492969e-17	2.7473998e-17	-4.502321e-19	0	-6.781969e-18
1.700000000000201e-10	-3.9546606e-11	-1.0677584e-10	0.00063014653	0.005172621	-2.4687905e-17	-4.4928216e-17	2.747316e-17	-4.508821e-19	0	-6.781967e-18
1.8000000000002833e-10	1.3182202e-11	2.1618811e-10	0.0006321024	0.005182005	-2.4687908e-17	-4.492688e-17	2.7472425e-17	-4.51493e-19	0	-6.781967e-18
1.9000000000003657e-10	2.7550803e-10	1.1336694e-10	0.000631654	0.0051778955	-2.468791e-17	-4.4927352e-17	2.747269e-17	-4.512793e-19	0	-6.781967e-18
2.000000000000448e-10	1.5423177e-10	-5.312427e-10	0.0006304497	0.005171794	-2.4687904e-17	-4.4928073e-17	2.747309e-17	-4.50956e-19	0	-6.781967e-18
2.1000000000005304e-10	1.700504e-10	-5.2465166e-10	0.000630162	0.005171631	-2.4687912e-17	-4.4928034e-17	2.7473065e-17	-4.5097794e-19	0	-6.7819682e-18
2.2000000000006128e-10	3.3087327e-10	8.0411434e-11	0.00063065416	0.005174577	-2.4687912e-17	-4.4927713e-17	2.747289e-17	-4.511211e-19	0	-6.7819674e-18
2.3000000000006952e-10	1.08094055e-10	5.351974e-10	0.00063098065	0.0051751533	-2.468791e-17	-4.492764e-17	2.7472849e-17	-4.511517e-19	0	-6.7819674e-18
2.4000000000005925e-10	-4.4687665e-10	8.594796e-10	0.00063090434	0.005174159	-2.4687912e-17	-4.4927756e-17	2.747291e-17	-4.511015e-19	0	-6.781967e-18
2.5000000000004163e-10	-4.9828724e-10	-4.0996648e-10	0.00063070195	0.0051730517	-2.468791e-17	-4.492782e-17	2.747295e-17	-4.510714e-19	0	-6.7819674e-18
2.60000000000024e-10	-1.1336694e-09	-2.6232583e-10	0.0006306369	0.0051733293	-2.4687918e-17	-4.492781e-17	2.7472936e-17	-4.5108025e-19	0	-6.7819674e-18
2.700000000000064e-10	-5.08833e-10	-6.380186e-10	0.00063072046	0.0051739244	-2.4687912e-17	-4.4927762e-17	2.7472918e-17	-4.5109685e-19	0	-6.7819674e-18
2.800099999999888e-10	-1.0941228e-10	-2.09597e-10	0.0006307564	0.0051740427	-2.4687908e-17	-4.492776e-17	2.7472916e-17	-4.510991e-19	0	-6.781967e-18
