# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.009490228	-2.2468714e-17	-8.0432005e-17	6.414008e-17	5.8880015e-18	0	-1.2064801e-17
1.0000000000000124e-11	2.0868147e-09	-3.7942086e-10	0.0014167648	0.017274098	-2.9373048e-17	-7.667493e-17	6.143313e-17	-2.205911e-18	0	-1.1925332e-17
2.0009999999999403e-11	6.4501546e-09	-1.5176834e-09	0.0034335211	0.018774988	-3.0125574e-17	-7.4297005e-17	5.963805e-17	-3.51984e-18	0	-1.19467835e-17
3.000999999999824e-11	1.1667192e-08	-4.1736294e-09	0.005228798	0.020194486	-3.043897e-17	-7.2668035e-17	5.840163e-17	-4.2008326e-18	0	-1.1971731e-17
4.000000000000001e-11	1.6623376e-08	-5.6913128e-09	0.006710303	0.021122646	-3.062244e-17	-7.137003e-17	5.740322e-17	-4.655529e-18	0	-1.2000096e-17
5.0000000000001785e-11	2.0559867e-08	-7.208996e-09	0.0077047423	0.021780685	-3.0745506e-17	-7.047333e-17	5.670392e-17	-4.96046e-18	0	-1.2015635e-17
6.00000000000024e-11	2.369009e-08	-1.0623784e-08	0.008142933	0.02213317	-3.0842796e-17	-7.0023585e-17	5.634618e-17	-5.1471673e-18	0	-1.2018221e-17
7.000999999999771e-11	2.5990328e-08	-9.485522e-09	0.008056091	0.022286745	-3.0932e-17	-6.99566e-17	5.6282494e-17	-5.2419585e-18	0	-1.2015928e-17
8.000999999999302e-11	2.5776904e-08	-1.0434073e-08	0.00750173	0.022262113	-3.1021324e-17	-7.0195314e-17	5.64529e-17	-5.267809e-18	0	-1.20111026e-17
9.000999999998834e-11	2.0963002e-08	-1.0054652e-08	0.0065864287	0.022050535	-3.1112536e-17	-7.059962e-17	5.674716e-17	-5.250666e-18	0	-1.2009408e-17
1.0000999999998365e-10	1.1738333e-08	-8.536969e-09	0.0054861484	0.02172131	-3.1202652e-17	-7.1041686e-17	5.7068104e-17	-5.217612e-18	0	-1.201145e-17
1.1000999999997896e-10	7.114141e-11	-4.315912e-09	0.004438679	0.021550793	-3.1287346e-17	-7.14105e-17	5.7335455e-17	-5.1966795e-18	0	-1.2015614e-17
1.2000999999997891e-10	-1.02917905e-08	3.0827946e-10	0.003660748	0.021636624	-3.1364485e-17	-7.157945e-17	5.745184e-17	-5.2168106e-18	0	-1.20200626e-17
1.3000999999998715e-10	-1.5603682e-08	4.5530504e-09	0.003254017	0.021909062	-3.143519e-17	-7.14935e-17	5.737313e-17	-5.291662e-18	0	-1.2023149e-17
1.400099999999954e-10	-1.4749986e-08	7.588417e-09	0.0031924304	0.022347987	-3.1501913e-17	-7.11975e-17	5.7134185e-17	-5.4139434e-18	0	-1.20246485e-17
1.5000000000000362e-10	-8.110121e-09	8.157548e-09	0.0033647632	0.02290314	-3.156613e-17	-7.0787324e-17	5.680954e-17	-5.5629257e-18	0	-1.2025417e-17
1.6000000000001186e-10	1.1856902e-09	6.8295756e-09	0.003639178	0.023509579	-3.1628194e-17	-7.035148e-17	5.646685e-17	-5.717365e-18	0	-1.20261994e-17
1.700000000000201e-10	1.0623784e-08	2.8456564e-09	0.003909578	0.024103124	-3.168761e-17	-6.994577e-17	5.614801e-17	-5.8626414e-18	0	-1.2027201e-17
1.8000000000002833e-10	1.8401911e-08	-1.8971043e-10	0.004112847	0.024642516	-3.1744174e-17	-6.959361e-17	5.587012e-17	-5.992373e-18	0	-1.20283096e-17
1.9000000000003657e-10	2.2622968e-08	-3.7942085e-09	0.0042241183	0.025111422	-3.1798126e-17	-6.930161e-17	5.563794e-17	-6.1051045e-18	0	-1.2029364e-17
2.000000000000448e-10	2.3927228e-08	-5.5016023e-09	0.004245788	0.025513135	-3.184988e-17	-6.9068416e-17	5.5450595e-17	-6.201766e-18	0	-1.20302965e-17
2.1000000000005304e-10	2.2053838e-08	-6.0707337e-09	0.004197562	0.02586153	-3.189975e-17	-6.888466e-17	5.530112e-17	-6.2850903e-18	0	-1.2031125e-17
2.2000000000006128e-10	1.844934e-08	-4.1736294e-09	0.0041082436	0.026173446	-3.194798e-17	-6.873408e-17	5.517716e-17	-6.3591615e-18	0	-1.20318995e-17
2.3000000000006952e-10	1.4062286e-08	-4.5530504e-09	0.0040084776	0.026465906	-3.199471e-17	-6.8598545e-17	5.506485e-17	-6.4283833e-18	0	-1.2032631e-17
2.4000000000005925e-10	1.1619764e-08	-4.9324713e-09	0.0039237337	0.026751572	-3.204006e-17	-6.8463264e-17	5.495292e-17	-6.496399e-18	0	-1.2033316e-17
2.5000000000004163e-10	9.189098e-09	-7.588417e-10	0.0038690788	0.027038299	-3.208415e-17	-6.831933e-17	5.483461e-17	-6.565502e-18	0	-1.2033935e-17
2.60000000000024e-10	6.9125736e-09	-1.1382626e-09	0.0038471096	0.02732975	-3.212708e-17	-6.816365e-17	5.470764e-17	-6.636586e-18	0	-1.2034485e-17
2.700000000000064e-10	8.323545e-09	-3.7942086e-10	0.0038506342	0.027626954	-3.216894e-17	-6.799744e-17	5.457294e-17	-6.7094654e-18	0	-1.2034971e-17
2.800099999999888e-10	8.4895415e-09	-1.1382626e-09	0.0038674902	0.027927285	-3.2209837e-17	-6.782405e-17	5.443303e-17	-6.7834117e-18	0	-1.2035408e-17
2.9000999999997117e-10	1.11099165e-08	-3.7942085e-09	0.003885749	0.028226146	-3.224973e-17	-6.764822e-17	5.4291507e-17	-6.857221e-18	0	-1.2035799e-17
3.0000999999995355e-10	1.35642955e-08	-3.0353668e-09	0.003897346	0.028521055	-3.22887e-17	-6.7474016e-17	5.4151415e-17	-6.9299442e-18	0	-1.2036157e-17
3.1000999999993594e-10	1.5698538e-08	-4.5530504e-09	0.00389879	0.02880769	-3.2326804e-17	-6.730489e-17	5.401532e-17	-7.000762e-18	0	-1.20364854e-17
3.2000999999991833e-10	1.7192507e-08	-4.9324713e-09	0.003890482	0.029083198	-3.2364107e-17	-6.7143124e-17	5.388496e-17	-7.06916e-18	0	-1.2036784e-17
3.300099999999007e-10	1.9042185e-08	-9.485522e-09	0.00387524	0.02934778	-3.240064e-17	-6.6989586e-17	5.3760983e-17	-7.134973e-18	0	-1.2037059e-17
3.400099999998831e-10	1.9753598e-08	-7.967838e-09	0.0038566142	0.029600378	-3.243646e-17	-6.6843876e-17	5.3643083e-17	-7.198351e-18	0	-1.2037314e-17
3.500099999998655e-10	1.8401911e-08	-9.106101e-09	0.0038377938	0.029842205	-3.2471607e-17	-6.6704665e-17	5.3530262e-17	-7.259656e-18	0	-1.2037548e-17
3.600099999998479e-10	1.7346647e-08	-1.0623784e-08	0.0038209213	0.030075938	-3.2506133e-17	-6.657022e-17	5.342119e-17	-7.319343e-18	0	-1.2037763e-17
3.7000999999983027e-10	1.4987124e-08	-9.675232e-09	0.0038068478	0.030301746	-3.254005e-17	-6.643887e-17	5.331461e-17	-7.377839e-18	0	-1.2037954e-17
