# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.016871518	1.591617e-17	-4.5216e-17	6.189856e-17	6.0160006e-18	0	-6.7824004e-18
1.0000000000000124e-11	6.749287e-10	-2.9528133e-10	0.0030037414	0.030780481	9.169739e-18	-4.1936234e-17	5.78139e-17	-1.2973357e-19	0	-6.5781964e-18
2.0009999999999403e-11	0	-1.8982371e-10	0.0104534775	0.03861583	7.835843e-18	-3.8744114e-17	5.354637e-17	-6.306382e-19	0	-6.33577e-18
3.000999999999824e-11	6.749287e-10	-1.0334846e-09	0.020804996	0.045948856	6.9001124e-18	-3.4899948e-17	4.8354917e-17	-5.738169e-19	0	-5.9810415e-18
4.000000000000001e-11	-2.699715e-09	-8.225694e-10	0.031547543	0.05334445	6.0899924e-18	-3.0726365e-17	4.265526e-17	-3.0039141e-19	0	-5.538512e-18
5.0000000000001785e-11	-3.3746437e-09	-1.1389423e-09	0.04098785	0.06045478	5.2458082e-18	-2.663879e-17	3.6973845e-17	-1.3048208e-20	0	-5.0762035e-18
6.00000000000024e-11	-2.0247863e-09	-8.436609e-10	0.047089968	0.06845626	4.2712807e-18	-2.274229e-17	3.1497e-17	3.129041e-19	0	-4.796331e-18
7.000999999999771e-11	1.6873218e-09	-1.5185897e-09	0.04894854	0.07620214	3.133924e-18	-1.9453971e-17	2.6879279e-17	6.347138e-19	0	-4.9260984e-18
8.000999999999302e-11	5.39943e-09	-2.8684473e-09	0.05067569	0.08161165	1.860582e-18	-1.7587468e-17	2.418348e-17	5.05789e-19	0	-5.241219e-18
9.000999999998834e-11	1.0123931e-08	-2.699715e-09	0.057046674	0.08347706	4.6758943e-19	-1.6650997e-17	2.268179e-17	-3.833209e-19	0	-5.1798836e-18
1.0000999999998365e-10	1.687322e-08	-2.699715e-09	0.06294717	0.08286535	-1.0443052e-18	-1.5229608e-17	2.0551324e-17	-1.4598203e-18	0	-4.9062018e-18
1.1000999999997896e-10	1.8898005e-08	-5.9267182e-09	0.059794676	0.081714205	-2.5707266e-18	-1.3384988e-17	1.793851e-17	-2.1195984e-18	0	-5.0046503e-18
1.2000999999997891e-10	2.159772e-08	-6.580555e-09	0.044954494	0.0793693	-3.9380808e-18	-1.18865656e-17	1.5916446e-17	-2.487036e-18	0	-5.4809256e-18
1.3000999999998715e-10	1.2148718e-08	-6.7492874e-09	0.02319911	0.07498739	-5.0919497e-18	-1.1010855e-17	1.4828754e-17	-2.9243883e-18	0	-5.985461e-18
1.400099999999954e-10	6.074359e-09	-7.0867516e-09	0.0018822511	0.070057	-6.018983e-18	-1.0539138e-17	1.4289709e-17	-3.5150457e-18	0	-6.254508e-18
1.5000000000000362e-10	1.0123932e-09	-6.7492874e-09	-0.014739281	0.06717662	-6.7048915e-18	-1.0244496e-17	1.391963e-17	-4.110339e-18	0	-6.2696853e-18
1.6000000000001186e-10	-1.9615116e-09	-7.4242164e-09	-0.023815157	0.06577888	-7.192063e-18	-1.0281488e-17	1.3945261e-17	-4.6451353e-18	0	-6.210701e-18
1.700000000000201e-10	-8.436609e-10	-8.267877e-09	-0.024730653	0.06439108	-7.544666e-18	-1.0473647e-17	1.4195083e-17	-5.0491555e-18	0	-6.2169464e-18
1.8000000000002833e-10	2.0247863e-09	-6.580555e-09	-0.020912938	0.062432148	-7.807463e-18	-1.0566697e-17	1.4343277e-17	-5.3116605e-18	0	-6.2723836e-18
1.9000000000003657e-10	3.3746437e-09	-4.640135e-09	-0.01536014	0.06002073	-8.01584e-18	-1.0511943e-17	1.4309958e-17	-5.473807e-18	0	-6.340049e-18
2.000000000000448e-10	1.0123932e-09	-2.9528133e-09	-0.008925085	0.05755397	-8.192149e-18	-1.0334939e-17	1.4107762e-17	-5.5475046e-18	0	-6.4174674e-18
2.1000000000005304e-10	-6.074359e-09	-2.3622506e-09	-0.0024479646	0.05566758	-8.344732e-18	-1.01146545e-17	1.3837166e-17	-5.5646367e-18	0	-6.5026058e-18
2.2000000000006128e-10	-1.771688e-08	-2.0247863e-09	0.0028498538	0.05481355	-8.473668e-18	-9.936631e-18	1.3621529e-17	-5.5739516e-18	0	-6.5846137e-18
2.3000000000006952e-10	-3.1342005e-08	-1.2654914e-09	0.0064903046	0.055206057	-8.574978e-18	-9.873511e-18	1.35586425e-17	-5.6114452e-18	0	-6.6486656e-18
2.4000000000005925e-10	-4.277361e-08	3.0371794e-09	0.008782913	0.05596303	-8.650151e-18	-1.0000511e-17	1.3744266e-17	-5.7111875e-18	0	-6.6827185e-18
2.5000000000004163e-10	-5.163205e-08	1.5017164e-08	0.010293378	0.0564504	-8.71421e-18	-1.0273776e-17	1.4118203e-17	-5.8685933e-18	0	-6.690043e-18
