# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.002372557	-7.505717e-17	-3.21808e-16	2.9092604e-16	4.096001e-18	0	-4.82712e-17
1.0000000000000124e-11	-3.3191072e-10	3.1709327e-10	0.0013265559	0.009766913	-8.610806e-17	-3.1288984e-16	2.8370344e-16	-9.068704e-18	0	-4.785296e-17
2.0009999999999403e-11	-1.4461824e-09	1.8432899e-09	0.003934431	0.012940292	-8.884928e-17	-3.0221154e-16	2.7438026e-16	-1.35067055e-17	0	-4.7511272e-17
3.000999999999824e-11	-3.1294438e-09	4.2200075e-09	0.0072507933	0.016850142	-9.1847257e-17	-2.928717e-16	2.6553268e-16	-1.7426052e-17	0	-4.7082187e-17
4.000000000000001e-11	-4.4570867e-09	5.8795613e-09	0.009588292	0.020576926	-9.600537e-17	-2.8844648e-16	2.6087614e-16	-2.1688394e-17	0	-4.6746637e-17
5.0000000000001785e-11	-4.5045025e-09	6.958271e-09	0.009816888	0.023280554	-1.0052247e-16	-2.857578e-16	2.5838745e-16	-2.6412425e-17	0	-4.673972e-17
6.00000000000024e-11	-4.2437156e-09	7.7880475e-09	0.008461128	0.02524758	-1.04511815e-16	-2.818576e-16	2.5509194e-16	-3.084546e-17	0	-4.69007e-17
7.000999999999771e-11	-4.160738e-09	8.926027e-09	0.006380999	0.026879976	-1.07766917e-16	-2.767244e-16	2.5071715e-16	-3.467424e-17	0	-4.7085433e-17
8.000999999999302e-11	-4.5400643e-09	1.05796545e-08	0.004203415	0.028462563	-1.10392394e-16	-2.708277e-16	2.4561237e-16	-3.79385e-17	0	-4.7238558e-17
9.000999999998834e-11	-5.7728755e-09	1.3552033e-08	0.0022894037	0.030266367	-1.1261279e-16	-2.6446425e-16	2.3998265e-16	-4.079632e-17	0	-4.7334868e-17
1.0000999999998365e-10	-7.906587e-09	1.8538103e-08	0.00086461566	0.03254157	-1.1473315e-16	-2.5817445e-16	2.341769e-16	-4.338862e-17	0	-4.7346975e-17
1.1000999999997896e-10	-9.246084e-09	2.1559378e-08	0.000112478236	0.035223875	-1.1713034e-16	-2.5334695e-16	2.2935122e-16	-4.586287e-17	0	-4.7271728e-17
1.2000999999997891e-10	-8.511139e-09	1.9009297e-08	8.513073e-05	0.03770422	-1.1993076e-16	-2.5096104e-16	2.2672457e-16	-4.847863e-17	0	-4.7215668e-17
1.3000999999998715e-10	-7.0175408e-09	1.589467e-08	0.000681305	0.03957254	-1.2278186e-16	-2.5005381e-16	2.2575392e-16	-5.1213286e-17	0	-4.7268687e-17
1.400099999999954e-10	-6.3063035e-09	1.4061753e-08	0.0016490042	0.040926613	-1.2533296e-16	-2.4967334e-16	2.254618e-16	-5.373569e-17	0	-4.7385736e-17
1.5000000000000362e-10	-6.0692247e-09	1.349869e-08	0.0026095866	0.0419475	-1.2747761e-16	-2.493023e-16	2.2523683e-16	-5.590421e-17	0	-4.7507964e-17
1.6000000000001186e-10	-5.3342792e-09	1.3178633e-08	0.0032845458	0.042760376	-1.2925702e-16	-2.4851608e-16	2.2464108e-16	-5.777241e-17	0	-4.7609608e-17
1.700000000000201e-10	-4.954953e-09	1.3214195e-08	0.0035983408	0.04343127	-1.3074449e-16	-2.4714966e-16	2.235109e-16	-5.941946e-17	0	-4.7686264e-17
1.8000000000002833e-10	-4.362255e-09	1.2873394e-08	0.003629353	0.044004012	-1.3200975e-16	-2.4528115e-16	2.2191538e-16	-6.090197e-17	0	-4.7742026e-17
1.9000000000003657e-10	-4.314839e-09	1.2840796e-08	0.0035101527	0.044527877	-1.331062e-16	-2.430804e-16	2.2001038e-16	-6.2253884e-17	0	-4.7782306e-17
2.000000000000448e-10	-3.840681e-09	1.2957113e-08	0.0033603266	0.0450545	-1.3407319e-16	-2.407028e-16	2.1793946e-16	-6.349881e-17	0	-4.781104e-17
2.1000000000005304e-10	-3.0109044e-09	1.3162334e-08	0.003261352	0.045617454	-1.3494102e-16	-2.3823993e-16	2.1578777e-16	-6.465906e-17	0	-4.7829783e-17
2.2000000000006128e-10	-2.323375e-09	1.4215854e-08	0.003256105	0.046253707	-1.3573548e-16	-2.357139e-16	2.1357589e-16	-6.575959e-17	0	-4.7837893e-17
2.3000000000006952e-10	-1.8492169e-09	1.4728538e-08	0.0033543413	0.047007173	-1.3648144e-16	-2.3310524e-16	2.1128328e-16	-6.68266e-17	0	-4.7832887e-17
2.4000000000005925e-10	-1.8373629e-09	1.6740747e-08	0.0035415378	0.047935355	-1.372067e-16	-2.3039058e-16	2.088784e-16	-6.788444e-17	0	-4.7810047e-17
2.5000000000004163e-10	-2.4419144e-09	2.0070226e-08	0.003785559	0.04911311	-1.379481e-16	-2.2757528e-16	2.0634325e-16	-6.89544e-17	0	-4.7761657e-17
2.60000000000024e-10	-2.6789937e-09	2.5056295e-08	0.004035427	0.050615355	-1.3875822e-16	-2.2473642e-16	2.0371382e-16	-7.0058366e-17	0	-4.7677278e-17
2.700000000000064e-10	-2.4419144e-09	2.982751e-08	0.004225153	0.052480813	-1.3970476e-16	-2.2205596e-16	2.0112808e-16	-7.122986e-17	0	-4.7547027e-17
2.800099999999888e-10	-1.2091034e-09	3.1205534e-08	0.004279328	0.05464724	-1.4085504e-16	-2.1977536e-16	1.9880708e-16	-7.252011e-17	0	-4.7366615e-17
2.9000999999997117e-10	5.689898e-10	3.0120898e-08	0.004084793	0.056956597	-1.4224309e-16	-2.1813565e-16	1.9700783e-16	-7.39726e-17	0	-4.7142668e-17
3.0000999999995355e-10	1.1853954e-09	2.3565661e-08	0.0035743704	0.05920044	-1.4382567e-16	-2.1718077e-16	1.9586717e-16	-7.5618e-17	0	-4.6894073e-17
3.1000999999993594e-10	-2.1337117e-10	1.3738733e-08	0.002959222	0.061281953	-1.4546223e-16	-2.1656214e-16	1.9515205e-16	-7.742753e-17	0	-4.66246e-17
3.2000999999991833e-10	-1.3869126e-09	6.0810783e-09	0.002606292	0.063286744	-1.470189e-16	-2.158412e-16	1.9443983e-16	-7.9307457e-17	0	-4.631008e-17
3.300099999999007e-10	-1.3869126e-09	-2.1633466e-10	0.002693128	0.06526122	-1.4843932e-16	-2.1481956e-16	1.9349552e-16	-8.117522e-17	0	-4.5940063e-17
3.400099999998831e-10	-9.809147e-10	-5.5520957e-09	0.0031044644	0.0672276	-1.4971996e-16	-2.135476e-16	1.9233633e-16	-8.2971205e-17	0	-4.553749e-17
3.500099999998655e-10	-2.4596955e-10	-6.662663e-09	0.003561039	0.06918864	-1.5088027e-16	-2.1211582e-16	1.910363e-16	-8.465404e-17	0	-4.5146754e-17
3.600099999998479e-10	-1.5054522e-09	-1.7951332e-09	0.0038212254	0.07114629	-1.519527e-16	-2.1052533e-16	1.895946e-16	-8.621399e-17	0	-4.4808e-17
3.7000999999983027e-10	-7.3212982e-09	1.2728183e-08	0.0038105804	0.07315317	-1.5297672e-16	-2.0871907e-16	1.8795812e-16	-8.766674e-17	0	-4.4549013e-17
3.8000999999981266e-10	-1.8792962e-08	3.911805e-08	0.0036127458	0.07531862	-1.540013e-16	-2.0669849e-16	1.8612844e-16	-8.904386e-17	0	-4.4387362e-17
3.9000999999979505e-10	-3.496324e-08	7.4253165e-08	0.0033860689	0.077623434	-1.5507336e-16	-2.0459358e-16	1.8422315e-16	-9.0396905e-17	0	-4.4306044e-17
4.0000999999977743e-10	-4.8730122e-08	1.0502603e-07	0.003252668	0.08007047	-1.562091e-16	-2.0256016e-16	1.8238229e-16	-9.178172e-17	0	-4.4249474e-17
4.100099999997598e-10	-5.101349e-08	1.220483e-07	0.0031998483	0.082637765	-1.5739673e-16	-2.0071174e-16	1.8070995e-16	-9.32187e-17	0	-4.4176246e-17
4.200099999997422e-10	-4.064721e-08	1.2655282e-07	0.0031138752	0.08514489	-1.5862405e-16	-1.9918068e-16	1.7932848e-16	-9.466803e-17	0	-4.410381e-17
4.300099999997246e-10	-2.9966795e-08	1.2399236e-07	0.0029002365	0.087509915	-1.5988874e-16	-1.980823e-16	1.7834246e-16	-9.606021e-17	0	-4.4088697e-17
4.40009999999707e-10	-2.7169262e-08	1.1085818e-07	0.0024355408	0.08975096	-1.611973e-16	-1.9742645e-16	1.7775946e-16	-9.7367e-17	0	-4.41633e-17
4.5000999999968937e-10	-5.4255548e-08	7.337598e-08	0.0014411042	0.09190783	-1.6255126e-16	-1.9711911e-16	1.7749041e-16	-9.86419e-17	0	-4.4280666e-17
4.6000999999967176e-10	-1.4634892e-07	1.3892834e-08	-1.5141388e-05	0.09400595	-1.639187e-16	-1.9698977e-16	1.7737417e-16	-9.997901e-17	0	-4.4324073e-17
4.700099999996541e-10	-2.6312222e-07	-4.637267e-08	-0.0010011223	0.095854476	-1.6524791e-16	-1.9678534e-16	1.7717798e-16	-1.0140299e-16	0	-4.423757e-17
4.800099999996365e-10	-2.6325262e-07	-2.9065896e-08	-0.00092097884	0.09733493	-1.6652215e-16	-1.9631448e-16	1.7672661e-16	-1.02856806e-16	0	-4.4077484e-17
4.900099999996189e-10	3.1602642e-08	1.4442858e-07	-0.0005085514	0.09849083	-1.6776815e-16	-1.9562362e-16	1.760594e-16	-1.04331126e-16	0	-4.387278e-17
5.000099999996013e-10	2.443337e-07	1.4940724e-07	-0.00089590845	0.09967712	-1.6904391e-16	-1.9475537e-16	1.752278e-16	-1.0588044e-16	0	-4.363589e-17
5.100099999995837e-10	-1.4966803e-07	-1.1005211e-07	-0.0020449155	0.10103875	-1.703185e-16	-1.9369169e-16	1.7419054e-16	-1.074025e-16	0	-4.3414842e-17
5.200099999995661e-10	-3.6366745e-07	-3.0962528e-07	-0.0025795521	0.10255121	-1.7158505e-16	-1.924264e-16	1.7299015e-16	-1.0895832e-16	0	-4.319048e-17
5.300099999995485e-10	-1.2459098e-07	-2.4978652e-07	-0.0027400753	0.10424175	-1.728802e-16	-1.9100057e-16	1.7164614e-16	-1.1052456e-16	0	-4.3001222e-17
5.400099999995309e-10	1.6071887e-07	-1.8805113e-07	-0.0030157058	0.1059567	-1.7420364e-16	-1.8952488e-16	1.7026564e-16	-1.1204487e-16	0	-4.2899525e-17
5.500099999995133e-10	2.903211e-07	-2.1576567e-07	-0.0035265707	0.10763566	-1.7553385e-16	-1.8804225e-16	1.6889687e-16	-1.1347053e-16	0	-4.291793e-17
5.600099999994956e-10	2.763275e-07	-2.1031285e-07	-0.004043617	0.1092184	-1.7686845e-16	-1.8647228e-16	1.6746657e-16	-1.1480699e-16	0	-4.3055717e-17
5.70009999999478e-10	2.3658122e-07	-1.468942e-07	-0.0042442754	0.11073352	-1.7822257e-16	-1.8479841e-16	1.6595527e-16	-1.1610732e-16	0	-4.3272127e-17
5.800099999994604e-10	2.3084391e-07	-5.779988e-08	-0.0040893084	0.11223413	-1.7959986e-16	-1.8309153e-16	1.6441806e-16	-1.1742371e-16	0	-4.3502702e-17
5.900099999994428e-10	2.3774291e-07	8.96159e-09	-0.0037983956	0.113705814	-1.8098876e-16	-1.8140324e-16	1.6289223e-16	-1.1878851e-16	0	-4.368927e-17
6.000099999994252e-10	2.2361299e-07	3.7908944e-08	-0.0035411832	0.11513181	-1.8237424e-16	-1.7975654e-16	1.6139351e-16	-1.2021031e-16	0	-4.380091e-17
6.100099999994076e-10	1.7373155e-07	3.4815063e-08	-0.0032513845	0.11653299	-1.8374425e-16	-1.7816852e-16	1.5994064e-16	-1.2167722e-16	0	-4.3839133e-17
6.2000999999939e-10	8.4589814e-08	1.1735414e-08	-0.002698951	0.1179144	-1.850894e-16	-1.7669368e-16	1.585917e-16	-1.2315732e-16	0	-4.3830107e-17
6.300099999993724e-10	-3.05832e-08	-2.0934083e-08	-0.0016690352	0.119260915	-1.8639602e-16	-1.7548222e-16	1.5748868e-16	-1.2458792e-16	0	-4.3814546e-17
6.400099999993547e-10	-1.366998e-07	-4.7012783e-08	-0.00019392272	0.12052268	-1.876443e-16	-1.746889e-16	1.567721e-16	-1.2588515e-16	0	-4.3842343e-17
6.500099999993371e-10	-2.0275003e-07	-4.5673286e-08	0.0012569113	0.12165583	-1.8882215e-16	-1.7424665e-16	1.5637713e-16	-1.2700437e-16	0	-4.394826e-17
6.600099999993195e-10	-2.1062105e-07	-6.6085795e-09	0.0019879877	0.12268302	-1.8992729e-16	-1.7387679e-16	1.5604734e-16	-1.2798836e-16	0	-4.4109486e-17
6.700099999993019e-10	-1.5843995e-07	2.4146505e-08	0.0018356531	0.12370675	-1.9094072e-16	-1.7340146e-16	1.5561181e-16	-1.2887948e-16	0	-4.4271596e-17
6.800099999992843e-10	-7.5450416e-08	-3.6532406e-08	0.001256253	0.12475156	-1.9187627e-16	-1.7283256e-16	1.5508726e-16	-1.2971586e-16	0	-4.4415106e-17
6.900099999992667e-10	-2.1929816e-09	-1.7634386e-07	0.0006641948	0.12579592	-1.9275687e-16	-1.7221149e-16	1.5451441e-16	-1.305159e-16	0	-4.454389e-17
7.000099999992491e-10	3.174489e-08	-3.0688406e-07	0.00026496482	0.12683342	-1.9358385e-16	-1.7155162e-16	1.5390193e-16	-1.3126749e-16	0	-4.466667e-17
7.100099999992315e-10	3.9212882e-08	-3.7197114e-07	0.00010297715	0.127884	-1.9434508e-16	-1.7096325e-16	1.5335272e-16	-1.3195885e-16	0	-4.4775703e-17
7.200099999992138e-10	5.809623e-08	-3.6276657e-07	9.4236064e-05	0.1289734	-1.950265e-16	-1.7053509e-16	1.5295027e-16	-1.3258465e-16	0	-4.4857015e-17
7.300099999991962e-10	1.01754345e-07	-3.080013e-07	0.00012151974	0.13006657	-1.9562297e-16	-1.7026178e-16	1.5269075e-16	-1.3313907e-16	0	-4.4912867e-17
7.400099999991786e-10	1.3447125e-07	-2.275485e-07	7.798484e-05	0.13111009	-1.9614187e-16	-1.7008897e-16	1.5252649e-16	-1.3361667e-16	0	-4.496273e-17
7.50009999999161e-10	1.2764337e-07	-1.11616835e-07	-0.00011592631	0.13202032	-1.9659682e-16	-1.6997393e-16	1.5241978e-16	-1.3401614e-16	0	-4.5026518e-17
7.600099999991434e-10	1.001422e-07	3.399714e-08	-0.00043473978	0.13277493	-1.9699961e-16	-1.6988825e-16	1.5234434e-16	-1.3433908e-16	0	-4.5116624e-17
7.700099999991258e-10	7.880509e-08	1.8895203e-07	-0.0007415726	0.13342004	-1.9735944e-16	-1.6980643e-16	1.5227568e-16	-1.3458843e-16	0	-4.5240288e-17
7.800099999991082e-10	7.2475075e-08	3.312706e-07	-0.0008880683	0.13396315	-1.9768415e-16	-1.6971842e-16	1.5220336e-16	-1.3477338e-16	0	-4.5395725e-17
7.900099999990906e-10	8.371262e-08	4.442151e-07	-0.00081127323	0.1344252	-1.979804e-16	-1.6962774e-16	1.521293e-16	-1.3491362e-16	0	-4.556833e-17
8.00009999999073e-10	1.0156468e-07	5.1787555e-07	-0.0005585026	0.13481043	-1.9825273e-16	-1.6953944e-16	1.520564e-16	-1.3503357e-16	0	-4.573614e-17
8.100099999990553e-10	1.2080365e-07	5.5353223e-07	-0.00024763908	0.13512279	-1.9850342e-16	-1.6945717e-16	1.5198681e-16	-1.351525e-16	0	-4.5880562e-17
8.200099999990377e-10	1.3409193e-07	5.620671e-07	6.3257203e-06	0.13538595	-1.9873319e-16	-1.6938396e-16	1.5192306e-16	-1.3527869e-16	0	-4.5993608e-17
8.300099999990201e-10	1.3828823e-07	5.536745e-07	0.00015437206	0.13560711	-1.9894226e-16	-1.6932038e-16	1.5186613e-16	-1.3541039e-16	0	-4.6077606e-17
8.400099999990025e-10	1.3229013e-07	5.3643885e-07	0.00021897959	0.13579343	-1.991306e-16	-1.6926431e-16	1.5181472e-16	-1.355413e-16	0	-4.613971e-17
8.500099999989849e-10	1.1427212e-07	5.150306e-07	0.00024622175	0.13595942	-1.9929858e-16	-1.692131e-16	1.5176688e-16	-1.3566588e-16	0	-4.618647e-17
8.600099999989673e-10	8.5063974e-08	4.8592915e-07	0.0002629349	0.13611007	-1.9944726e-16	-1.6916442e-16	1.5172097e-16	-1.3578204e-16	0	-4.6221787e-17
8.700099999989497e-10	4.493834e-08	4.4279557e-07	0.00027558726	0.13625626	-1.9957878e-16	-1.691168e-16	1.51676e-16	-1.3589009e-16	0	-4.62479e-17
8.800099999989321e-10	2.797533e-09	3.8753242e-07	0.00028819745	0.13640007	-1.9969573e-16	-1.6907074e-16	1.5163277e-16	-1.3599081e-16	0	-4.626695e-17
8.900099999989144e-10	-2.9670447e-08	3.2850568e-07	0.0003074179	0.13654537	-1.9980058e-16	-1.6902824e-16	1.5159327e-16	-1.3608377e-16	0	-4.6281847e-17
9.000099999988968e-10	-4.415598e-08	2.789117e-07	0.0003377268	0.13669369	-1.9989517e-16	-1.6899123e-16	1.5155941e-16	-1.3616764e-16	0	-4.6295717e-17
9.100099999988792e-10	-4.311283e-08	2.5000583e-07	0.00037968514	0.13682574	-1.9998047e-16	-1.6896073e-16	1.5153209e-16	-1.3624135e-16	0	-4.631048e-17
9.200099999988616e-10	-3.0796574e-08	2.4187995e-07	0.00043059385	0.13694517	-2.0005713e-16	-1.6893674e-16	1.5151119e-16	-1.3630559e-16	0	-4.6326e-17
