# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.002372557	-2.1897553e-16	-3.21808e-16	1.4495968e-16	6.1440006e-18	0	-4.82712e-17
1.0000000000000124e-11	-2.0151722e-10	-1.385431e-10	0.00010216576	0.0037188968	-2.2444134e-16	-3.191392e-16	1.438805e-16	-9.763872e-19	0	-4.820626e-17
2.0009999999999403e-11	-3.1412978e-10	-9.03864e-11	-5.5002958e-05	0.0031401278	-2.2485575e-16	-3.201177e-16	1.4431419e-16	-8.3287844e-19	0	-4.8219366e-17
3.000999999999824e-11	1.4817442e-11	9.9276865e-11	-0.00013413002	0.0026715838	-2.2503574e-16	-3.2076095e-16	1.445972e-16	-6.426485e-19	0	-4.8229338e-17
4.000000000000001e-11	1.303935e-10	-6.519675e-11	-5.36352e-05	0.0023786875	-2.2515838e-16	-3.2103708e-16	1.4472459e-16	-6.095732e-19	0	-4.8236316e-17
5.0000000000001785e-11	-1.02240355e-10	6.223326e-11	7.962653e-05	0.0020792368	-2.2567366e-16	-3.2123386e-16	1.4482002e-16	-9.92251e-19	0	-4.8267587e-17
6.00000000000024e-11	-1.2891176e-10	5.4824537e-11	0.00011178438	0.0018940981	-2.2578084e-16	-3.2131324e-16	1.4485378e-16	-1.0514337e-18	0	-4.8269953e-17
7.000999999999771e-11	8.038463e-11	-8.075506e-11	0.00011197449	0.0018264913	-2.2578854e-16	-3.213321e-16	1.4486189e-16	-1.0476551e-18	0	-4.827066e-17
8.000999999999302e-11	-1.5743533e-11	-6.667849e-11	0.00011465797	0.0017982719	-2.257899e-16	-3.2132608e-16	1.4485943e-16	-1.0524947e-18	0	-4.8270733e-17
9.000999999998834e-11	-7.635614e-11	8.52003e-11	0.00011550729	0.0017764797	-2.257902e-16	-3.213238e-16	1.4485848e-16	-1.0541188e-18	0	-4.8270753e-17
1.0000999999998365e-10	-1.6669622e-11	-2.2967036e-11	0.00011479298	0.0017699949	-2.2579032e-16	-3.213266e-16	1.4485965e-16	-1.0525585e-18	0	-4.8270763e-17
1.1000999999997896e-10	-6.31362e-11	-4.0747968e-11	0.00011468487	0.0017700187	-2.257903e-16	-3.2132714e-16	1.4485985e-16	-1.0522714e-18	0	-4.8270763e-17
1.2000999999997891e-10	4.1442535e-12	4.7415818e-11	0.000114939256	0.0017684732	-2.257903e-16	-3.213262e-16	1.4485948e-16	-1.0528108e-18	0	-4.8270763e-17
