# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.03796091	-1.4538632e-18	-2.0096e-17	1.5832536e-17	5.824001e-18	0	-3.0144002e-18
1.0000000000000124e-11	3.7964742e-09	0	0.0049986294	0.053939722	-9.439741e-18	-1.6210343e-17	1.3023123e-17	-3.3530281e-18	0	-2.8994935e-18
2.0009999999999403e-11	1.1389423e-08	-4.555769e-09	0.014531841	0.059531886	-1.0291077e-17	-1.3725759e-17	1.1095853e-17	-4.8065133e-18	0	-2.8546576e-18
3.000999999999824e-11	2.353814e-08	-1.0630128e-08	0.026168399	0.07348979	-1.0973927e-17	-1.1791514e-17	9.484589e-18	-5.835994e-18	0	-2.8310072e-18
4.000000000000001e-11	2.4297435e-08	-1.3667307e-08	0.03238319	0.0917831	-1.18659506e-17	-1.1609152e-17	9.174066e-18	-6.6251244e-18	0	-2.805739e-18
5.0000000000001785e-11	1.5185897e-08	-1.5185897e-08	0.026449675	0.10292801	-1.2773395e-17	-1.1733723e-17	9.240551e-18	-7.4389155e-18	0	-2.8413073e-18
6.00000000000024e-11	1.2148718e-08	-9.111538e-09	0.009591285	0.10984556	-1.3407538e-17	-1.1989453e-17	9.492668e-18	-7.9847356e-18	0	-2.9260178e-18
7.000999999999771e-11	5.315064e-09	4.555769e-09	-0.0075773797	0.11461652	-1.3671688e-17	-1.2404788e-17	9.87205e-18	-8.148581e-18	0	-2.990369e-18
8.000999999999302e-11	3.3693708e-09	6.454006e-09	-0.013106103	0.11551398	-1.3745087e-17	-1.2498022e-17	9.962954e-18	-8.203974e-18	0	-3.006046e-18
9.000999999998834e-11	3.4168268e-09	9.870833e-09	-0.009406318	0.11352186	-1.3798459e-17	-1.2404488e-17	9.881045e-18	-8.272516e-18	0	-3.0024992e-18
1.0000999999998365e-10	7.5929485e-10	1.0630128e-08	-0.0036585452	0.11058129	-1.385805e-17	-1.2290985e-17	9.774425e-18	-8.339524e-18	0	-3.0019654e-18
1.1000999999997896e-10	9.491186e-10	6.074359e-09	0.0008501004	0.10822138	-1.3901281e-17	-1.2200484e-17	9.690581e-18	-8.385012e-18	0	-3.0063648e-18
1.2000999999997891e-10	-4.2710335e-10	4.555769e-09	0.002857471	0.10698967	-1.3921977e-17	-1.2177688e-17	9.668023e-18	-8.401832e-18	0	-3.0104819e-18
1.3000999999998715e-10	2.1355167e-09	0	0.0023689861	0.106537126	-1.3928848e-17	-1.2189533e-17	9.677728e-18	-8.40477e-18	0	-3.0122731e-18
1.400099999999954e-10	4.745593e-09	-5.315064e-09	0.0006377697	0.106473796	-1.3931518e-17	-1.2194366e-17	9.68452e-18	-8.409121e-18	0	-3.0125519e-18
1.5000000000000362e-10	7.213301e-09	-4.555769e-09	-0.00093654916	0.1066792	-1.393411e-17	-1.2199769e-17	9.6933855e-18	-8.415285e-18	0	-3.012442e-18
1.6000000000001186e-10	7.782772e-09	-3.7964742e-09	-0.0017220564	0.107032545	-1.393662e-17	-1.22103745e-17	9.706946e-18	-8.4206995e-18	0	-3.0124931e-18
1.700000000000201e-10	6.7387416e-09	-4.555769e-09	-0.0018167845	0.10733696	-1.393829e-17	-1.2220221e-17	9.718998e-18	-8.424365e-18	0	-3.0127012e-18
1.8000000000002833e-10	4.9354165e-09	-6.074359e-09	-0.0015690099	0.10748913	-1.3939026e-17	-1.22251455e-17	9.7254495e-18	-8.426454e-18	0	-3.0128757e-18
1.9000000000003657e-10	7.260757e-09	-4.555769e-09	-0.0012808332	0.107493415	-1.3939249e-17	-1.2225933e-17	9.727027e-18	-8.427409e-18	0	-3.0129336e-18
2.000000000000448e-10	9.728465e-09	-1.5185897e-09	-0.0011236334	0.10739431	-1.3939363e-17	-1.2224627e-17	9.725824e-18	-8.427646e-18	0	-3.012915e-18
2.1000000000005304e-10	6.454006e-09	-3.0371794e-09	-0.0011178688	0.10723826	-1.393951e-17	-1.2222531e-17	9.72338e-18	-8.427481e-18	0	-3.0128794e-18
2.2000000000006128e-10	9.064082e-09	-2.2778845e-09	-0.0011817984	0.10706703	-1.3939677e-17	-1.222041e-17	9.720738e-18	-8.4271515e-18	0	-3.0128532e-18
2.3000000000006952e-10	8.494611e-09	7.5929485e-10	-0.0012270311	0.10691063	-1.3939823e-17	-1.221878e-17	9.718622e-18	-8.426828e-18	0	-3.0128356e-18
2.4000000000005925e-10	-1.6609575e-09	-9.111538e-09	-0.0012191238	0.1067813	-1.3939939e-17	-1.2217876e-17	9.717356e-18	-8.4266006e-18	0	-3.0128195e-18
2.5000000000004163e-10	5.457432e-09	-2.2778845e-09	-0.0011747506	0.106675684	-1.394005e-17	-1.2217555e-17	9.716817e-18	-8.426511e-18	0	-3.012802e-18
2.60000000000024e-10	1.0440304e-08	-7.5929485e-10	-0.001129275	0.10658262	-1.3940164e-17	-1.2217558e-17	9.716713e-18	-8.426538e-18	0	-3.0127816e-18
2.700000000000064e-10	1.0582672e-08	1.5185897e-09	-0.0011082045	0.10648956	-1.394029e-17	-1.2217646e-17	9.716756e-18	-8.426641e-18	0	-3.0127585e-18
2.800099999999888e-10	6.8336536e-09	0	-0.001115717	0.10638807	-1.3940429e-17	-1.2217633e-17	9.716723e-18	-8.426786e-18	0	-3.012731e-18
2.9000999999997117e-10	4.9828723e-09	1.5185897e-09	-0.0011389939	0.10627478	-1.3940579e-17	-1.2217396e-17	9.716472e-18	-8.426954e-18	0	-3.0126997e-18
3.0000999999995355e-10	7.830228e-09	-1.5185897e-09	-0.0011609648	0.10614866	-1.3940736e-17	-1.2216875e-17	9.715945e-18	-8.427142e-18	0	-3.0126644e-18
3.1000999999993594e-10	1.6562119e-08	-1.5185897e-09	-0.0011704272	0.106012285	-1.3940913e-17	-1.2216093e-17	9.715162e-18	-8.427358e-18	0	-3.0126247e-18
3.2000999999991833e-10	1.1009775e-08	-6.074359e-09	-0.0011660764	0.105870314	-1.3941105e-17	-1.22150894e-17	9.714175e-18	-8.427609e-18	0	-3.012581e-18
3.300099999999007e-10	6.9760215e-09	-2.2778845e-09	-0.0011535268	0.10572673	-1.3941317e-17	-1.2213902e-17	9.713031e-18	-8.42791e-18	0	-3.0125335e-18
3.400099999998831e-10	6.9760215e-09	1.5185897e-09	-0.0011398975	0.105585694	-1.3941544e-17	-1.22125475e-17	9.711754e-18	-8.428268e-18	0	-3.0124814e-18
3.500099999998655e-10	1.5470633e-08	0	-0.0011297988	0.1054522	-1.3941795e-17	-1.2211033e-17	9.710358e-18	-8.428697e-18	0	-3.0124237e-18
3.600099999998479e-10	2.0928065e-08	-1.0630128e-08	-0.0011245627	0.10533019	-1.394207e-17	-1.2209344e-17	9.708831e-18	-8.429196e-18	0	-3.0123604e-18
3.7000999999983027e-10	1.3002924e-08	-3.7964742e-09	-0.0011225354	0.10522287	-1.3942369e-17	-1.22074546e-17	9.707149e-18	-8.429774e-18	0	-3.0122905e-18
3.8000999999981266e-10	1.4853705e-08	-6.8336536e-09	-0.0011212142	0.10513491	-1.39427e-17	-1.2205331e-17	9.7052795e-18	-8.430433e-18	0	-3.0122131e-18
3.9000999999979505e-10	1.537572e-08	-4.555769e-09	-0.0011188452	0.10506862	-1.3943062e-17	-1.22029365e-17	9.703187e-18	-8.4311815e-18	0	-3.012128e-18
4.0000999999977743e-10	2.4249978e-08	-1.1389423e-09	-0.0011145051	0.10502943	-1.3943456e-17	-1.2200237e-17	9.7008376e-18	-8.432023e-18	0	-3.012034e-18
4.100099999997598e-10	2.7476982e-08	-8.352243e-09	-0.0011085644	0.10502263	-1.394389e-17	-1.2197192e-17	9.6982005e-18	-8.432969e-18	0	-3.0119298e-18
4.200099999997422e-10	2.1022975e-08	-9.491186e-09	-0.0011017551	0.105048686	-1.394437e-17	-1.21937705e-17	9.695245e-18	-8.4340295e-18	0	-3.0118142e-18
4.300099999997246e-10	2.4771994e-08	-1.5945192e-08	-0.0010943473	0.10510799	-1.3944897e-17	-1.2189933e-17	9.6919396e-18	-8.4352165e-18	0	-3.0116858e-18
4.40009999999707e-10	3.1510737e-08	-1.4426602e-08	-0.0010865114	0.10519852	-1.3945478e-17	-1.218564e-17	9.688251e-18	-8.436546e-18	0	-3.0115433e-18
4.5000999999968937e-10	3.2222573e-08	-1.8982371e-08	-0.0010780575	0.10532554	-1.394612e-17	-1.2180842e-17	9.684139e-18	-8.438033e-18	0	-3.0113843e-18
4.6000999999967176e-10	3.6351242e-08	-1.8602723e-08	-0.0010686513	0.10548687	-1.3946833e-17	-1.2175489e-17	9.679562e-18	-8.4397e-18	0	-3.0112054e-18
4.700099999996541e-10	4.588988e-08	-1.5185897e-08	-0.0010580804	0.10568241	-1.394762e-17	-1.2169521e-17	9.67447e-18	-8.4415634e-18	0	-3.0110048e-18
4.800099999996365e-10	4.9069428e-08	-1.8223076e-08	-0.0010461974	0.105921075	-1.3948492e-17	-1.2162871e-17	9.66881e-18	-8.443653e-18	0	-3.0107788e-18
4.900099999996189e-10	5.8797895e-08	-2.505673e-08	-0.0010328778	0.106194705	-1.394947e-17	-1.2155468e-17	9.662516e-18	-8.445995e-18	0	-3.0105226e-18
