# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.0042178794	-4.0048317e-17	-1.8097603e-16	1.6340209e-16	4.672001e-18	0	-2.7146402e-17
1.0000000000000124e-11	-8.431388e-11	-6.7451106e-10	0.001777176	0.01367628	-5.0093873e-17	-1.737345e-16	1.5752735e-16	-7.066153e-18	0	-2.682055e-17
2.0009999999999403e-11	-1.433336e-09	-2.192161e-09	0.005295173	0.017826756	-5.226821e-17	-1.6561876e-16	1.5043525e-16	-1.0522122e-17	0	-2.6562574e-17
3.000999999999824e-11	-3.7519676e-09	-5.2274607e-09	0.009749313	0.023030093	-5.4567133e-17	-1.5862591e-16	1.4381112e-16	-1.3509579e-17	0	-2.6242765e-17
4.000000000000001e-11	-6.0284426e-09	-7.377465e-09	0.01289663	0.027968021	-5.7710525e-17	-1.5527264e-16	1.4028676e-16	-1.6728467e-17	0	-2.5996169e-17
5.0000000000001785e-11	-7.503935e-09	-8.6632514e-09	0.01322466	0.03155955	-6.1112785e-17	-1.5321443e-16	1.383787e-16	-2.0284674e-17	0	-2.599238e-17
6.00000000000024e-11	-8.051976e-09	-1.0254676e-08	0.01142508	0.03415794	-6.411713e-17	-1.5026198e-16	1.3588077e-16	-2.3622535e-17	0	-2.6113376e-17
7.000999999999771e-11	-8.241682e-09	-1.19831105e-08	0.008656656	0.03629038	-6.656948e-17	-1.464055e-16	1.3259263e-16	-2.6504253e-17	0	-2.625235e-17
8.000999999999302e-11	-8.600016e-09	-1.5142247e-08	0.0057668765	0.03835852	-6.854717e-17	-1.4200849e-16	1.2878646e-16	-2.8956705e-17	0	-2.6368445e-17
9.000999999998834e-11	-9.738254e-09	-2.0356532e-08	0.003240813	0.040675864	-7.021417e-17	-1.3729586e-16	1.2462206e-16	-3.1096872e-17	0	-2.644351e-17
1.0000999999998365e-10	-1.0876491e-08	-2.6627378e-08	0.0013699704	0.04359741	-7.178658e-17	-1.3262941e-16	1.2033063e-16	-3.3028515e-17	0	-2.6459273e-17
1.1000999999997896e-10	-1.1192668e-08	-3.0937926e-08	0.0003882074	0.04707673	-7.353288e-17	-1.2896744e-16	1.1669536e-16	-3.484955e-17	0	-2.6411248e-17
1.2000999999997891e-10	-9.675018e-09	-3.0500548e-08	0.00036864256	0.050322052	-7.556949e-17	-1.2710469e-16	1.1464804e-16	-3.674441e-17	0	-2.6368422e-17
