# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.00309885	-1.4759347e-16	-2.46288e-16	1.3013375e-16	5.504001e-18	0	-3.69432e-17
1.0000000000000124e-11	-3.0977533e-11	-7.5120515e-10	0.0005221063	0.0074098823	-1.5502602e-16	-2.4158454e-16	1.2792475e-16	-4.4968566e-18	0	-3.68694e-17
2.0009999999999403e-11	-1.5488767e-11	-1.051784e-09	0.00063890807	0.0071732528	-1.5548908e-16	-2.4138602e-16	1.2784119e-16	-5.0111156e-18	0	-3.6933125e-17
3.000999999999824e-11	-2.710534e-10	6.776335e-12	0.000385579	0.00642322	-1.5561648e-16	-2.4256774e-16	1.2841991e-16	-4.536377e-18	0	-3.6932314e-17
4.000000000000001e-11	-5.3436244e-10	7.705661e-10	0.00024173259	0.006118499	-1.5566445e-16	-2.430725e-16	1.2866573e-16	-4.317844e-18	0	-3.6939835e-17
5.0000000000001785e-11	-6.892501e-10	3.252641e-10	0.0003108516	0.0062063383	-1.556826e-16	-2.4281303e-16	1.2853792e-16	-4.4670264e-18	0	-3.694044e-17
6.00000000000024e-11	-5.7308436e-10	-1.355267e-10	0.0004010054	0.006233244	-1.5569347e-16	-2.4253155e-16	1.2839763e-16	-4.6188214e-18	0	-3.6940725e-17
7.000999999999771e-11	-5.7308436e-10	-1.04549175e-10	0.0004120037	0.00619136	-1.5570034e-16	-2.4249733e-16	1.2837786e-16	-4.639783e-18	0	-3.6941095e-17
8.000999999999302e-11	-7.27972e-10	2.6718122e-10	0.0003814693	0.006185604	-1.5570584e-16	-2.4253417e-16	1.2839316e-16	-4.6236857e-18	0	-3.694116e-17
9.000999999998834e-11	-9.2932595e-10	1.9360957e-10	0.00036132213	0.006243237	-1.5571054e-16	-2.4249394e-16	1.2837089e-16	-4.646181e-18	0	-3.694131e-17
1.0000999999998365e-10	-9.2932595e-10	1.2391013e-10	0.00035562122	0.006304982	-1.5571478e-16	-2.4240775e-16	1.2832613e-16	-4.69181e-18	0	-3.694134e-17
1.1000999999997896e-10	-8.518821e-10	7.744383e-11	0.0003503632	0.006344859	-1.5571858e-16	-2.4234116e-16	1.2829107e-16	-4.7271002e-18	0	-3.6941393e-17
1.2000999999997891e-10	-8.0541585e-10	2.3233149e-10	0.0003436312	0.0063820113	-1.5572203e-16	-2.4230087e-16	1.2826907e-16	-4.7487666e-18	0	-3.6941456e-17
1.3000999999998715e-10	-8.363934e-10	4.8015175e-10	0.00034144588	0.006422468	-1.5572525e-16	-2.4226294e-16	1.2824833e-16	-4.769105e-18	0	-3.6941522e-17
1.400099999999954e-10	-1.1306799e-09	3.3300848e-10	0.0003449586	0.0064635575	-1.557282e-16	-2.422178e-16	1.2822415e-16	-4.792987e-18	0	-3.6941565e-17
1.5000000000000362e-10	-1.4714328e-09	3.4075287e-10	0.00034983622	0.0065034553	-1.5573091e-16	-2.4217217e-16	1.2819987e-16	-4.8169825e-18	0	-3.694161e-17
1.6000000000001186e-10	-1.2236125e-09	7.5120515e-10	0.00035250283	0.0065404354	-1.5573344e-16	-2.421314e-16	1.2817802e-16	-4.8383903e-18	0	-3.6941645e-17
1.700000000000201e-10	-8.518821e-10	4.181967e-10	0.00035262274	0.006575002	-1.557358e-16	-2.4209432e-16	1.2815806e-16	-4.857853e-18	0	-3.6941678e-17
1.8000000000002833e-10	-1.2391013e-09	6.040619e-10	0.00035138012	0.0066093653	-1.5573803e-16	-2.420581e-16	1.2813859e-16	-4.876807e-18	0	-3.6941704e-17
1.9000000000003657e-10	-1.5643654e-09	1.0067698e-09	0.0003496613	0.0066421623	-1.557401e-16	-2.4202235e-16	1.2811944e-16	-4.895442e-18	0	-3.694173e-17
2.000000000000448e-10	-1.7966969e-09	1.0454917e-09	0.00034801403	0.0066739153	-1.5574204e-16	-2.419878e-16	1.2810092e-16	-4.9134003e-18	0	-3.694175e-17
2.1000000000005304e-10	-1.6418092e-09	9.215816e-10	0.00034676187	0.0067043696	-1.5574395e-16	-2.419548e-16	1.280832e-16	-4.9305647e-18	0	-3.6941767e-17
2.2000000000006128e-10	-1.1771463e-09	1.1151912e-09	0.000346111	0.0067342487	-1.557457e-16	-2.4192293e-16	1.2806611e-16	-4.947089e-18	0	-3.6941784e-17
