# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.00309885	-1.2680286e-16	-2.46288e-16	1.5092434e-16	5.504001e-18	0	-3.69432e-17
1.0000000000000124e-11	-1.858652e-10	-6.9699446e-10	0.000627437	0.0077196755	-1.3428327e-16	-2.4144113e-16	1.48276e-16	-4.287888e-18	0	-3.683026e-17
2.0009999999999403e-11	-2.3233149e-10	-1.4704647e-09	0.0010324244	0.007947869	-1.3488297e-16	-2.3995438e-16	1.474389e-16	-5.4549033e-18	0	-3.6912594e-17
3.000999999999824e-11	-2.787978e-10	-1.0590444e-09	0.0009456424	0.007487866	-1.3505261e-16	-2.4054486e-16	1.4777926e-16	-5.355333e-18	0	-3.693167e-17
4.000000000000001e-11	-6.737613e-10	3.2913627e-10	0.00063338707	0.006903457	-1.3513961e-16	-2.4164333e-16	1.4840016e-16	-4.9686183e-18	0	-3.692781e-17
5.0000000000001785e-11	-1.1074468e-09	1.3397783e-09	0.0004491243	0.0066738976	-1.3518744e-16	-2.4213858e-16	1.4867897e-16	-4.7929876e-18	0	-3.6934835e-17
6.00000000000024e-11	-1.1771463e-09	8.9834845e-10	0.00048224177	0.006790271	-1.3521534e-16	-2.4192105e-16	1.4855097e-16	-4.9087085e-18	0	-3.693654e-17
7.000999999999771e-11	-1.0222586e-09	3.717304e-10	0.0005942485	0.006921492	-1.3523862e-16	-2.414973e-16	1.4830369e-16	-5.109228e-18	0	-3.6935808e-17
8.000999999999302e-11	-7.5894957e-10	1.0842136e-10	0.00065763306	0.0069775563	-1.3525815e-16	-2.412298e-16	1.4814496e-16	-5.2367274e-18	0	-3.693657e-17
9.000999999998834e-11	-8.9834845e-10	2.5556465e-10	0.0006446546	0.006996916	-1.3527499e-16	-2.4116396e-16	1.4810167e-16	-5.275703e-18	0	-3.693698e-17
1.0000999999998365e-10	-1.5024103e-09	8.9060403e-10	0.00059715495	0.007028037	-1.3529038e-16	-2.411645e-16	1.4809682e-16	-5.2855025e-18	0	-3.69372e-17
1.1000999999997896e-10	-1.7347418e-09	1.1616574e-09	0.0005614033	0.007101187	-1.3530453e-16	-2.4111605e-16	1.4806427e-16	-5.3151917e-18	0	-3.6937562e-17
1.2000999999997891e-10	-1.6727868e-09	1.2545901e-09	0.0005510571	0.007200247	-1.3531762e-16	-2.4100628e-16	1.4799685e-16	-5.370396e-18	0	-3.6937773e-17
1.3000999999998715e-10	-1.4249665e-09	1.1461687e-09	0.0005547178	0.0072779255	-1.3532991e-16	-2.40881e-16	1.4792069e-16	-5.4316575e-18	0	-3.6937926e-17
1.400099999999954e-10	-1.5488766e-09	1.1771463e-09	0.0005588659	0.0073495437	-1.3534144e-16	-2.4077727e-16	1.4785701e-16	-5.483122e-18	0	-3.6938088e-17
1.5000000000000362e-10	-1.7347418e-09	1.3320339e-09	0.00055942027	0.0074128355	-1.3535233e-16	-2.406991e-16	1.478082e-16	-5.5231755e-18	0	-3.6938243e-17
1.6000000000001186e-10	-2.0135396e-09	1.455944e-09	0.0005592883	0.007476634	-1.3536264e-16	-2.4063086e-16	1.4776527e-16	-5.558634e-18	0	-3.6938395e-17
1.700000000000201e-10	-1.8586519e-09	1.3320339e-09	0.0005612587	0.0075391913	-1.3537245e-16	-2.4055958e-16	1.477207e-16	-5.595033e-18	0	-3.6938528e-17
1.8000000000002833e-10	-2.3078262e-09	1.959329e-09	0.0005647666	0.0076021426	-1.3538178e-16	-2.4048353e-16	1.4767352e-16	-5.6331757e-18	0	-3.693863e-17
1.9000000000003657e-10	-1.9670734e-09	1.8896296e-09	0.0005673784	0.0076639378	-1.3539078e-16	-2.4040767e-16	1.476266e-16	-5.6709745e-18	0	-3.6938723e-17
2.000000000000448e-10	-1.7657193e-09	1.3436505e-09	0.0005675628	0.0077223834	-1.353994e-16	-2.4033612e-16	1.4758222e-16	-5.706697e-18	0	-3.693881e-17
2.1000000000005304e-10	-1.8276745e-09	1.2391013e-09	0.00056562	0.007779702	-1.3540768e-16	-2.4026907e-16	1.4754055e-16	-5.7402732e-18	0	-3.693888e-17
2.2000000000006128e-10	-1.9825621e-09	1.4791772e-09	0.00056296075	0.007835587	-1.354157e-16	-2.4020467e-16	1.4750048e-16	-5.7725357e-18	0	-3.6938948e-17
2.3000000000006952e-10	-2.5711353e-09	1.7424862e-09	0.00056081946	0.007889631	-1.3542343e-16	-2.4014133e-16	1.4746109e-16	-5.8041882e-18	0	-3.6939008e-17
2.4000000000005925e-10	-2.6021127e-09	2.4317364e-09	0.00055955694	0.007943242	-1.3543096e-16	-2.4007878e-16	1.4742225e-16	-5.8353403e-18	0	-3.6939064e-17
2.5000000000004163e-10	-2.7415117e-09	2.6485791e-09	0.0005590991	0.007995717	-1.3543827e-16	-2.400174e-16	1.473841e-16	-5.8658686e-18	0	-3.6939113e-17
2.60000000000024e-10	-2.4162476e-09	2.365909e-09	0.0005591709	0.008046329	-1.3544536e-16	-2.3995753e-16	1.4734693e-16	-5.8956037e-18	0	-3.6939156e-17
2.700000000000064e-10	-2.6640679e-09	1.8896296e-09	0.00055946235	0.008096875	-1.3545227e-16	-2.3989916e-16	1.4731068e-16	-5.9245848e-18	0	-3.6939193e-17
2.800099999999888e-10	-2.8963993e-09	1.8509075e-09	0.0005597803	0.008146006	-1.3545903e-16	-2.3984196e-16	1.4727514e-16	-5.9529637e-18	0	-3.6939236e-17
2.9000999999997117e-10	-2.5711353e-09	1.8663964e-09	0.0005599837	0.008194121	-1.354656e-16	-2.397859e-16	1.4724032e-16	-5.9807487e-18	0	-3.693927e-17
3.0000999999995355e-10	-1.9980508e-09	2.2148936e-09	0.0005600206	0.008241559	-1.3547204e-16	-2.397309e-16	1.4720613e-16	-6.008007e-18	0	-3.6939295e-17
3.1000999999993594e-10	-1.9980508e-09	2.265232e-09	0.0005598494	0.008288646	-1.3547838e-16	-2.3967684e-16	1.4717254e-16	-6.034758e-18	0	-3.6939325e-17
3.2000999999991833e-10	-2.6021127e-09	2.4162476e-09	0.00055953045	0.008333864	-1.3548453e-16	-2.396237e-16	1.4713955e-16	-6.061031e-18	0	-3.693935e-17
3.300099999999007e-10	-3.175197e-09	2.7957223e-09	0.0005591496	0.008378738	-1.3549061e-16	-2.3957144e-16	1.4710708e-16	-6.086854e-18	0	-3.6939378e-17
3.400099999998831e-10	-2.9428655e-09	3.3184682e-09	0.00055878423	0.008423885	-1.3549655e-16	-2.3952006e-16	1.4707515e-16	-6.1122518e-18	0	-3.6939395e-17
3.500099999998655e-10	-2.586624e-09	3.2874907e-09	0.0005584849	0.008467315	-1.3550238e-16	-2.3946942e-16	1.470437e-16	-6.1372442e-18	0	-3.6939424e-17
3.600099999998479e-10	-2.7879778e-09	2.892527e-09	0.0005582711	0.008509819	-1.3550813e-16	-2.3941955e-16	1.4701272e-16	-6.161851e-18	0	-3.693944e-17
3.7000999999983027e-10	-2.911888e-09	2.869294e-09	0.00055813906	0.008552829	-1.3551374e-16	-2.393704e-16	1.4698217e-16	-6.1860917e-18	0	-3.6939458e-17
3.8000999999981266e-10	-3.1442196e-09	3.0357983e-09	0.0005580554	0.0085944645	-1.3551933e-16	-2.3932193e-16	1.4695206e-16	-6.2099823e-18	0	-3.6939477e-17
3.9000999999979505e-10	-3.3300847e-09	3.3417014e-09	0.00055799284	0.0086357165	-1.3552478e-16	-2.392741e-16	1.4692235e-16	-6.2335396e-18	0	-3.693949e-17
4.0000999999977743e-10	-3.4230174e-09	3.3378291e-09	0.00055792806	0.0086760875	-1.355302e-16	-2.3922693e-16	1.4689302e-16	-6.256777e-18	0	-3.6939507e-17
4.100099999997598e-10	-3.6708376e-09	2.989332e-09	0.0005578461	0.008716266	-1.3553546e-16	-2.3918035e-16	1.4686412e-16	-6.279707e-18	0	-3.6939517e-17
4.200099999997422e-10	-4.0890344e-09	3.237152e-09	0.00055774255	0.0087562315	-1.355407e-16	-2.3913437e-16	1.4683554e-16	-6.3023453e-18	0	-3.693953e-17
4.300099999997246e-10	-3.8876804e-09	3.577905e-09	0.00055762037	0.008795108	-1.3554585e-16	-2.390889e-16	1.4680731e-16	-6.3246995e-18	0	-3.6939547e-17
4.40009999999707e-10	-3.5314387e-09	3.4307617e-09	0.0005574925	0.008833533	-1.3555093e-16	-2.3904397e-16	1.467794e-16	-6.3467844e-18	0	-3.6939554e-17
4.5000999999968937e-10	-3.8721915e-09	3.51595e-09	0.0005573685	0.008871917	-1.3555595e-16	-2.389996e-16	1.4675182e-16	-6.3686083e-18	0	-3.6939567e-17
4.6000999999967176e-10	-3.6708376e-09	3.6708376e-09	0.0005572511	0.008910057	-1.3556093e-16	-2.3895572e-16	1.4672456e-16	-6.3901795e-18	0	-3.6939577e-17
4.700099999996541e-10	-4.321366e-09	3.7327927e-09	0.00055714615	0.008946973	-1.3556578e-16	-2.3891226e-16	1.4669757e-16	-6.4115104e-18	0	-3.6939583e-17
4.800099999996365e-10	-4.321366e-09	3.6708376e-09	0.0005570557	0.008983694	-1.3557064e-16	-2.3886933e-16	1.4667088e-16	-6.4326073e-18	0	-3.6939597e-17
4.900099999996189e-10	-4.1819668e-09	3.879936e-09	0.0005569741	0.009020616	-1.3557543e-16	-2.3882682e-16	1.4664447e-16	-6.453479e-18	0	-3.6939603e-17
