# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.0042178794	-1.07896916e-16	-1.8097601e-16	9.555349e-17	4.672001e-18	0	-2.7146402e-17
1.0000000000000124e-11	-2.740201e-10	-1.3490221e-09	0.001126039	0.012439037	-1.1761336e-16	-1.7386897e-16	9.2211395e-17	-8.925703e-18	0	-2.7030084e-17
2.0009999999999403e-11	-9.801489e-10	-2.06569e-09	0.0022647728	0.014019403	-1.183061e-16	-1.7132176e-16	9.095573e-17	-1.0824028e-17	0	-2.7116034e-17
3.000999999999824e-11	-1.5703461e-09	-1.0539235e-09	0.0028396153	0.014058698	-1.1853948e-16	-1.7130118e-16	9.093761e-17	-1.10552515e-17	0	-2.7120658e-17
4.000000000000001e-11	-1.0249406e-09	1.1171589e-09	0.0024352372	0.013017102	-1.1875645e-16	-1.7280118e-16	9.1666435e-17	-1.0508553e-17	0	-2.7113159e-17
5.0000000000001785e-11	7.9044266e-10	2.424024e-09	0.0013766162	0.012127748	-1.1895412e-16	-1.7404486e-16	9.2267445e-17	-1.00536135e-17	0	-2.7123092e-17
6.00000000000024e-11	1.860175e-09	2.740201e-10	0.0008294496	0.012123127	-1.1910619e-16	-1.7403233e-16	9.225373e-17	-1.0199816e-17	0	-2.7127782e-17
7.000999999999771e-11	8.4840845e-10	-1.9392192e-09	0.0009769724	0.012634279	-1.1923802e-16	-1.7339053e-16	9.192903e-17	-1.064763e-17	0	-2.7128884e-17
8.000999999999302e-11	-7.799034e-10	-2.06569e-09	0.0012350001	0.013107179	-1.1935642e-16	-1.7290607e-16	9.168071e-17	-1.1001194e-17	0	-2.7129868e-17
9.000999999998834e-11	-7.799034e-10	-5.058833e-10	0.0012671471	0.013365095	-1.1946481e-16	-1.7273706e-16	9.1588435e-17	-1.1185576e-17	0	-2.7130604e-17
1.0000999999998365e-10	-3.0563782e-10	-4.215694e-11	0.0011622421	0.013529668	-1.1956598e-16	-1.7267098e-16	9.1547665e-17	-1.13110315e-17	0	-2.7131604e-17
1.1000999999997896e-10	2.9509858e-10	-6.323541e-10	0.0011029806	0.013716648	-1.1966107e-16	-1.7253986e-16	9.1475264e-17	-1.1464166e-17	0	-2.713232e-17
1.2000999999997891e-10	2.0024547e-10	-1.1382374e-09	0.0011238649	0.013941256	-1.1975119e-16	-1.723436e-16	9.1370986e-17	-1.1645882e-17	0	-2.7132715e-17
1.3000999999998715e-10	-4.215694e-11	-1.6862777e-09	0.0011570364	0.014166342	-1.1983707e-16	-1.7214842e-16	9.126758e-17	-1.18232565e-17	0	-2.7132972e-17
1.400099999999954e-10	-4.1103018e-10	-1.6019638e-09	0.0011600372	0.014368488	-1.1991929e-16	-1.7198479e-16	9.118003e-17	-1.19814035e-17	0	-2.713317e-17
1.5000000000000362e-10	-3.1090744e-10	-1.5387284e-09	0.0011458269	0.014549433	-1.1999828e-16	-1.7184057e-16	9.1102344e-17	-1.2126768e-17	0	-2.71333e-17
1.6000000000001186e-10	1.6072334e-10	-1.5808853e-09	0.001138003	0.0147208655	-1.2007461e-16	-1.7169783e-16	9.102554e-17	-1.22690266e-17	0	-2.7133296e-17
