# t (s)	mx ()	my ()	mz ()	spinAngle (rad)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_therm (J)	E_custom (J)
0	0	0	0	0.00309885	-1.0380021e-16	-2.46288e-16	1.73255e-16	6.1760014e-18	0	-3.69432e-17
1.0000000000000124e-11	-9.29326e-11	-2.3233149e-10	0.00026216675	0.005249287	-1.0921749e-16	-2.4346983e-16	1.7145777e-16	-3.865326e-19	0	-3.6818865e-17
2.0009999999999403e-11	-4.0270792e-10	-3.678582e-10	0.0003596124	0.005064107	-1.09767986e-16	-2.4278013e-16	1.7100294e-16	-1.1107612e-18	0	-3.6880033e-17
3.000999999999824e-11	-2.9428657e-10	-4.8886417e-10	0.0002431167	0.0047277864	-1.0997349e-16	-2.4330518e-16	1.7137569e-16	-1.1433619e-18	0	-3.6900633e-17
4.000000000000001e-11	-2.323315e-11	-4.4917423e-10	9.632215e-05	0.004306454	-1.10078e-16	-2.4395669e-16	1.7182562e-16	-1.0356368e-18	0	-3.6911297e-17
5.0000000000001785e-11	1.0067698e-10	-1.5488766e-10	2.2455717e-05	0.0039320453	-1.10136524e-16	-2.444786e-16	1.7218188e-16	-9.192295e-19	0	-3.692058e-17
6.00000000000024e-11	7.744383e-11	1.2391013e-10	5.5918594e-05	0.0036575205	-1.1017111e-16	-2.4481412e-16	1.7241263e-16	-8.4104075e-19	0	-3.6928598e-17
7.000999999999771e-11	2.323315e-11	1.858652e-10	0.00017196775	0.0034910175	-1.10191965e-16	-2.4497585e-16	1.7252732e-16	-8.0956844e-19	0	-3.6933853e-17
8.000999999999302e-11	-1.2391013e-10	1.858652e-10	0.000312005	0.0033775999	-1.1020467e-16	-2.4502689e-16	1.7256736e-16	-8.084378e-19	0	-3.6936695e-17
9.000999999998834e-11	-1.316545e-10	3.0977533e-11	0.00042367974	0.0032688426	-1.10212426e-16	-2.450372e-16	1.7257886e-16	-8.156819e-19	0	-3.6938392e-17
1.0000999999998365e-10	-4.64663e-11	-1.5488766e-10	0.00048282792	0.003162148	-1.1021699e-16	-2.4505404e-16	1.7259338e-16	-8.1684344e-19	0	-3.6939484e-17
1.1000999999997896e-10	-3.8721915e-11	-2.8654218e-10	0.0004938151	0.0030643889	-1.10219964e-16	-2.4509483e-16	1.7262293e-16	-8.0808153e-19	0	-3.6939997e-17
1.2000999999997891e-10	-4.64663e-11	-1.0842136e-10	0.00048196153	0.0029645853	-1.1022428e-16	-2.4515638e-16	1.7266683e-16	-7.954542e-19	0	-3.6939292e-17
1.3000999999998715e-10	-2.5556465e-10	4.065801e-11	0.00045525387	0.0028150026	-1.1056259e-16	-2.4529246e-16	1.7275945e-16	-1.0949022e-18	0	-3.693469e-17
