# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	2.9106302e-09	1.7716879e-09	0.0016973796	0	0	0
0	2.530983e-10	1.0545762e-09	0.043461435	0	0	0.019999998
0	-3.4590097e-09	0	0.08738191	0	0	0.039999995
0	-2.741898e-09	-5.061966e-10	0.13511282	0	0	0.059999995
0	-3.4379184e-09	1.8560541e-09	0.18851432	0	0	0.07999999
0	-6.327457e-10	-3.3746437e-09	0.2510063	0	0	0.100000024
0	-1.973112e-08	5.7368943e-08	0.3688512	0	0	0.11999999
0	-9.311908e-09	4.9944727e-08	0.46032766	0	0	0.14
0	1.5222806e-08	2.2947578e-08	0.59577316	0	0	0.15999998
0	1.8581632e-08	2.2188283e-08	0.7357916	0	0	0.18000004
0	3.1637284e-09	1.4510968e-08	0.8878479	0	0	0.20000005
0	7.0234774e-09	7.0867516e-09	0.9657646	0	0	0.22
0	5.146332e-09	6.411823e-09	0.97432405	0	0	0.23999998
0	2.4887998e-09	5.0619655e-09	0.9796989	0	0	0.26
0	3.2586402e-09	4.555769e-09	0.9833637	0	0	0.28
0	1.3182202e-09	3.3746436e-10	0.9860142	0	0	0.29999995
0	1.9720574e-09	3.2059115e-09	0.9880212	0	0	0.31999996
0	2.2357014e-09	2.699715e-09	0.98960197	0	0	0.33999997
0	1.3182202e-09	2.5309828e-09	0.99089664	0	0	0.36000007
0	6.0110844e-10	2.8684473e-09	0.9920168	0	0	0.38000005
0	5.1041487e-09	-4.218305e-09	0.99528533	0	0	0.4000001
0	1.4342236e-09	1.8560541e-09	0.995542	0	0	0.42000005
0	9.807558e-10	2.0247863e-09	0.99577403	0	0	0.44
0	5.9583555e-10	1.5185897e-09	0.9959849	0	0	0.46
0	5.9583555e-10	2.0247863e-09	0.9961774	0	0	0.47999996
0	5.8001687e-10	1.5185897e-09	0.9963538	0	0	0.5
0	9.332999e-10	1.6873218e-09	0.99651605	0	0	0.52
0	4.112847e-10	1.1811253e-09	0.99666584	0	0	0.54
0	7.171118e-10	1.1811253e-09	0.9968045	0	0	0.56
0	5.483796e-10	1.0123932e-09	0.9969331	0	0	0.58
0	5.7474403e-10	9.2802704e-10	0.99705285	0	0	0.5999999
0	2.478254e-10	9.2802704e-10	0.9971647	0	0	0.61999995
0	2.1091523e-10	1.2654914e-09	0.9972692	0	0	0.6399999
0	3.9282963e-10	1.0123932e-09	0.99736714	0	0	0.65999997
0	6.327457e-10	8.436609e-10	0.997459	0	0	0.67999995
0	4.7192283e-10	8.436609e-10	0.9975455	0	0	0.6999998
0	4.5874063e-10	7.5929485e-10	0.99762684	0	0	0.72000015
0	3.8755674e-10	5.061966e-10	0.9977037	0	0	0.7399999
0	4.5083132e-10	6.749287e-10	0.99777627	0	0	0.7600001
0	4.112847e-10	5.061966e-10	0.9978449	0	0	0.7799999
0	3.4273726e-10	8.436609e-10	0.99790996	0	0	0.8000002
0	2.9528133e-10	5.9056265e-10	0.9979717	0	0	0.82
0	2.0564235e-10	5.9056265e-10	0.9980305	0	0	0.8400001
0	2.1618811e-10	5.9056265e-10	0.99808615	0	0	0.86
0	3.453737e-10	5.9056265e-10	0.9981393	0	0	0.8800001
0	9.4911856e-11	5.061966e-10	0.9981899	0	0	0.9000001
0	3.0055422e-10	5.061966e-10	0.9982382	0	0	0.92
0	1.6082287e-10	4.2183046e-10	0.9982843	0	0	0.93999994
0	2.2146099e-10	5.061966e-10	0.9983283	0	0	0.9599999
0	2.1355168e-10	6.749287e-10	0.99837047	0	0	0.9799999
0	3.0055422e-10	4.2183046e-10	0.99841094	0	0	1
0	2.9528133e-10	4.2183046e-10	0.99837047	0	0	0.9799999
0	2.425525e-10	5.061966e-10	0.9983283	0	0	0.9599999
0	2.2673388e-10	5.9056265e-10	0.9982843	0	0	0.93999994
0	3.6910167e-10	5.9056265e-10	0.9982382	0	0	0.92
0	2.9000843e-10	3.3746436e-10	0.9981899	0	0	0.9000001
0	2.1618811e-10	5.9056265e-10	0.9981393	0	0	0.88
0	2.2673388e-10	6.749287e-10	0.99808615	0	0	0.86
0	1.4764066e-10	6.749287e-10	0.99803036	0	0	0.8400001
0	3.4801012e-10	6.749287e-10	0.9979717	0	0	0.82
0	3.2955505e-10	5.9056265e-10	0.99790996	0	0	0.8000002
0	3.2164574e-10	6.749287e-10	0.9978449	0	0	0.7799999
0	3.9546605e-10	5.9056265e-10	0.99777627	0	0	0.7600001
0	2.7682626e-10	6.749287e-10	0.99770373	0	0	0.7399999
0	4.85105e-10	7.5929485e-10	0.9976269	0	0	0.72000015
0	2.2409744e-10	1.0123932e-09	0.9975455	0	0	0.6999998
0	4.6664994e-10	1.0123932e-09	0.99745905	0	0	0.67999995
0	6.854745e-10	1.0123932e-09	0.99736714	0	0	0.65999997
0	1.2654915e-10	8.436609e-10	0.9972692	0	0	0.6399999
0	4.033754e-10	1.5185897e-09	0.9971647	0	0	0.61999995
0	4.692864e-10	1.0123932e-09	0.99705285	0	0	0.5999999
0	6.1165417e-10	7.5929485e-10	0.9969331	0	0	0.58
0	7.171118e-10	1.3498574e-09	0.9968045	0	0	0.56
0	7.171118e-10	1.0123932e-09	0.99666584	0	0	0.54
0	8.331152e-10	1.6873218e-09	0.9965161	0	0	0.52
0	6.64383e-10	1.6873218e-09	0.9963538	0	0	0.5
0	6.1165417e-10	1.8560541e-09	0.9961774	0	0	0.47999996
0	4.2183046e-10	1.8560541e-09	0.9959851	0	0	0.46
0	1.4711338e-09	2.5309828e-09	0.9957741	0	0	0.44
0	1.370949e-09	2.0247863e-09	0.99554217	0	0	0.42000005
0	1.0545762e-09	2.3622506e-09	0.99528533	0	0	0.4000001
0	1.3445846e-09	2.699715e-09	0.99499935	0	0	0.38000005
0	1.2127626e-09	3.5433758e-09	0.99467903	0	0	0.36000007
0	6.327457e-10	3.0371794e-09	0.9943167	0	0	0.33999997
0	1.4447693e-09	3.5433758e-09	0.9939025	0	0	0.32
0	2.1407895e-09	3.3746437e-09	0.993423	0	0	0.29999995
0	2.0986066e-09	4.218305e-09	0.9928577	0	0	0.28
0	1.6873218e-09	5.0619655e-09	0.9921742	0	0	0.26
0	9.913016e-10	4.555769e-09	0.9913152	0	0	0.23999998
0	2.8579015e-09	6.580555e-09	0.99016243	0	0	0.22000003
0	4.281579e-09	6.7492874e-09	0.98840404	0	0	0.20000005
0	2.7208065e-09	8.43661e-09	0.98479116	0	0	0.18000004
0	-2.5098912e-09	-6.411823e-09	0.9687811	0	0	0.15999998
0	3.020306e-08	-2.448304e-07	0.8673513	0	0	0.14
0	7.9957965e-07	-1.3775295e-06	0.4156549	0	0	0.11999999
0	7.8236894e-07	-1.800035e-06	0.3353477	0	0	0.100000024
0	3.5003492e-07	-1.6502008e-07	0.1631433	0	0	0.07999999
0	1.8265258e-07	-1.00564385e-07	0.117720984	0	0	0.059999995
0	9.3730726e-08	-4.125502e-08	0.075999506	0	0	0.039999995
0	3.849203e-08	-3.754291e-09	0.036582246	0	0	0.019999998
0	1.4023226e-08	9.723192e-09	-0.0016876084	0	0	-6.1756156e-16
0	8.183511e-09	6.6728307e-09	-0.039973486	0	0	-0.019999998
0	1.2106534e-08	-8.373335e-09	-0.07943194	0	0	-0.039999995
0	2.007913e-08	-2.4972364e-08	-0.12129197	0	0	-0.059999995
0	2.7925177e-08	-2.4213069e-08	-0.16710019	0	0	-0.07999999
0	3.1215453e-08	-1.0191424e-07	-0.23718409	0	0	-0.100000024
0	-2.0272118e-07	-2.0315355e-07	-0.37662834	0	0	-0.11999999
0	-2.7208065e-09	-1.619829e-08	-0.49997565	0	0	-0.14
0	1.4858978e-08	-8.099145e-09	-0.5904394	0	0	-0.15999998
0	-2.092279e-08	-1.7210683e-08	-0.77138746	0	0	-0.18000004
0	-1.37833105e-08	-1.42578696e-08	-0.8299687	0	0	-0.20000005
0	-9.897198e-09	-8.85844e-09	-0.8737549	0	0	-0.22
0	-5.7843503e-09	-6.9180195e-09	-0.90528363	0	0	-0.23999998
