# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	0.0021275987	0.0022787869	0.0030233273	0	0	0
0	0.0028263882	0.002934306	0.04906108	0	0	0.020000001
0	0.0035094738	0.0035914935	0.09578331	0	0	0.040000003
0	0.004462547	0.004513884	0.1434119	0	0	0.059999995
0	0.006472569	0.006490943	0.19223048	0	0	0.080000006
0	0.010645224	0.018183047	0.24770395	0	0	0.100000024
0	0.012532659	0.018857654	0.29950514	0	0	0.11999999
0	0.015044817	0.018093769	0.3520534	0	0	0.14
0	0.01624773	0.017399432	0.4052709	0	0	0.16000001
0	0.016337145	0.016978234	0.45905235	0	0	0.18000002
0	0.015966171	0.016381316	0.5132192	0	0	0.20000005
0	0.01528524	0.015541694	0.567532	0	0	0.22
0	0.014332106	0.0144809	0.6217391	0	0	0.23999998
0	0.013097077	0.013168289	0.675731	0	0	0.26000005
0	0.0070773396	0.0071271104	0.73218006	0	0	0.28
0	0.0061287615	0.0061692693	0.7830722	0	0	0.30000004
0	0.005221775	0.005251956	0.8327087	0	0	0.32000002
0	0.004265302	0.004286992	0.8805062	0	0	0.34
0	0.0030332364	0.0030475382	0.92518234	0	0	0.36000004
0	0.0010228674	0.0010282728	0.9623451	0	0	0.38000005
0	2.9319368e-05	2.9570543e-05	0.97805095	0	0	0.4000001
0	-5.3854463e-05	-5.5592744e-05	0.98406	0	0	0.42000002
0	-1.4439216e-06	-8.460753e-05	0.987421	0	0	0.44
0	-1.6792337e-07	-6.6761946e-05	0.9896628	0	0	0.45999995
0	1.5623246e-07	-4.7351532e-05	0.99136364	0	0	0.47999996
0	2.406951e-09	-9.438094e-08	0.9939652	0	0	0.5
0	1.5710395e-09	2.7982288e-09	0.9960448	0	0	0.5200001
0	7.825555e-10	3.1065082e-09	0.99632454	0	0	0.54
0	1.3161161e-09	2.169813e-09	0.99656737	0	0	0.56
0	1.4880411e-09	2.3713804e-09	0.99678046	0	0	0.5799999
0	1.2924023e-09	1.8081775e-09	0.9969697	0	0	0.6000001
0	8.5962537e-10	1.8852473e-09	0.9971387	0	0	0.61999995
0	1.1323341e-09	1.6451451e-09	0.99729097	0	0	0.64000005
0	7.114141e-10	1.2864738e-09	0.99742883	0	0	0.66
0	6.4027267e-10	1.618467e-09	0.99755424	0	0	0.68
0	4.0906312e-10	1.2864738e-09	0.99766904	0	0	0.6999998
0	6.3434424e-10	1.4109713e-09	0.9977743	0	0	0.7200001
0	5.632028e-10	8.7889285e-10	0.99787134	0	0	0.7399999
0	4.653834e-10	1.0167294e-09	0.9979609	0	0	0.7600001
0	3.2310057e-10	1.1427089e-09	0.99804413	0	0	0.7799999
0	6.165589e-10	9.789355e-10	0.9981212	0	0	0.8000002
0	4.1499157e-10	8.396169e-10	0.99819326	0	0	0.82
0	4.0017042e-10	8.1219775e-10	0.99826044	0	0	0.84000003
0	3.734924e-10	9.796765e-10	0.9983233	0	0	0.8599999
0	8.892676e-11	9.47811e-10	0.9983824	0	0	0.88
0	1.9563888e-10	7.3068157e-10	0.99843776	0	0	0.8999999
0	3.6756395e-10	9.1001723e-10	0.99849	0	0	0.9199999
0	2.0749578e-10	8.588843e-10	0.99853915	0	0	0.9399999
0	3.5570705e-10	6.121125e-10	0.99858564	0	0	0.9599999
0	2.1342424e-10	6.536117e-10	0.99862945	0	0	0.9799998
0	2.786372e-10	5.7283656e-10	0.9986711	0	0	1
0	2.3713803e-10	8.581433e-10	0.99862945	0	0	0.9799998
0	3.3495748e-10	6.3286215e-10	0.99858564	0	0	0.9599999
0	3.379217e-10	7.588417e-10	0.99853915	0	0	0.9399999
0	3.616355e-10	8.388758e-10	0.99849	0	0	0.9199999
0	3.734924e-10	7.847787e-10	0.9984378	0	0	0.8999999
0	2.0749578e-10	8.3739365e-10	0.9983824	0	0	0.88
0	3.3495748e-10	7.795913e-10	0.9983233	0	0	0.8599999
0	4.5056225e-10	9.626322e-10	0.99826044	0	0	0.84000003
0	5.276321e-10	6.550938e-10	0.99819326	0	0	0.82
0	5.7802396e-10	1.0715675e-09	0.99812126	0	0	0.8000002
0	3.972062e-10	1.1516016e-09	0.99804413	0	0	0.7799999
