# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-7.5929485e-10	3.0371794e-09	0.004611572	0	0	0
0	9.491186e-10	-3.0371794e-09	0.049601965	0	0	0.02
0	1.5185897e-09	3.0371794e-09	0.09520615	0	0	0.04
0	2.2778845e-09	3.0371794e-09	0.14243655	0	0	0.059999995
0	2.0880608e-09	9.111538e-09	0.19248977	0	0	0.08
0	3.986298e-09	1.3667307e-08	0.24677293	0	0	0.1
0	6.8336536e-09	1.3667307e-08	0.3060564	0	0	0.11999999
0	1.3572396e-08	2.2778845e-08	0.37167957	0	0	0.14
0	1.7463782e-08	5.9225e-08	0.44374076	0	0	0.16
0	-0.019153502	-0.0002717926	0.6293444	0	0	0.18
0	-0.013737598	-0.00016113603	0.7066692	0	0	0.2
0	-0.008483931	-8.4336396e-05	0.7742815	0	0	0.22
0	-0.0048505785	-4.221983e-05	0.8284782	0	0	0.23999998
0	-0.002651303	-2.0119794e-05	0.86937016	0	0	0.26000002
0	-0.0013640177	-8.85034e-06	0.89947385	0	0	0.28
0	-0.0006476277	-3.5018677e-06	0.92149246	0	0	0.3
0	-0.00026780227	-1.2050009e-06	0.9376671	0	0	0.32
0	-7.5437376e-05	-3.3522866e-07	0.94968665	0	0	0.33999997
0	1.3615236e-05	-1.02504805e-08	0.9587738	0	0	0.36
0	4.910107e-05	5.5428522e-08	0.96580106	0	0	0.37999997
0	5.549057e-05	3.6066506e-08	0.9713957	0	0	0.4
0	4.5972756e-05	1.6324838e-08	0.97605467	0	0	0.42
0	9.35297e-08	1.1389423e-09	0.9853696	0	0	0.44
0	4.834573e-10	2.2778845e-09	0.9926514	0	0	0.46
0	1.1389423e-09	1.8982371e-09	0.9930901	0	0	0.47999996
0	1.1923301e-09	1.1389423e-09	0.99348223	0	0	0.5
0	6.52519e-10	7.5929485e-10	0.99383503	0	0	0.52000004
0	5.309132e-10	1.5185897e-09	0.9941542	0	0	0.54
0	1.1537722e-09	1.1389423e-09	0.99444443	0	0	0.56
0	4.597293e-10	1.5185897e-09	0.99470955	0	0	0.5799999
0	1.0469964e-09	5.6947114e-10	0.99495274	0	0	0.6
0	-1.7795973e-10	7.5929485e-10	0.99517655	0	0	0.62000006
0	4.8642324e-10	1.328766e-09	0.9953831	0	0	0.64
0	5.5167515e-10	9.491186e-10	0.99557465	0	0	0.66
0	1.957557e-10	0	0.9957524	0	0	0.67999995
0	4.2413736e-10	1.1389423e-09	0.9959179	0	0	0.7
0	4.3600135e-10	3.7964742e-10	0.9960723	0	0	0.72
0	7.6819284e-10	3.7964742e-10	0.9962169	0	0	0.74000007
0	4.834573e-10	9.491186e-10	0.99635226	0	0	0.75999993
0	7.118389e-11	5.6947114e-10	0.9964794	0	0	0.78
0	1.7795973e-11	7.5929485e-10	0.99659896	0	0	0.8
0	2.0761969e-10	5.6947114e-10	0.9967116	0	0	0.82000005
0	2.6693958e-10	5.6947114e-10	0.9968179	0	0	0.84
0	1.957557e-10	3.7964742e-10	0.9969184	0	0	0.86
0	2.2541566e-10	3.7964742e-10	0.99701345	0	0	0.88
