# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-4.023105e-06	-4.0399764e-06	-0.00077387446	0	0	0
0	-1.7942371e-05	-1.794175e-05	0.033763133	0	0	0.02
0	-3.1119544e-05	-3.108466e-05	0.06922358	0	0	0.04
0	-4.1366246e-05	-4.1271753e-05	0.10691414	0	0	0.059999976
0	-4.320435e-05	-4.2955035e-05	0.14858145	0	0	0.08
0	0.001067646	0.008901308	0.25007656	0	0	0.09999998
0	-0.0023091973	-0.0022480385	0.39357153	0	0	0.11999995
0	-0.0018013476	-0.0015720739	0.61175716	0	0	0.14000003
0	2.7575777e-09	1.2744789e-09	0.91967934	0	0	0.16
0	2.0937867e-09	2.184821e-09	0.9468528	0	0	0.17999998
0	8.799973e-10	1.8737873e-09	0.9621527	0	0	0.19999997
0	7.1310124e-10	1.5779262e-09	0.97161573	0	0	0.21999994
0	8.4965257e-10	1.3351683e-09	0.97789043	0	0	0.2399999
0	2.806888e-10	1.0924105e-09	0.98228425	0	0	0.2600001
0	-1.4717196e-09	-1.1554062e-06	0.985465	0	0	0.28000006
0	-1.5475815e-09	-7.7014937e-07	0.9879127	0	0	0.3000001
0	-1.073445e-09	-5.01204e-07	0.9898647	0	0	0.32
0	1.545685e-10	-3.1042663e-07	0.99151474	0	0	0.34000006
0	9.805142e-10	3.048432e-07	0.9947107	0	0	0.35999995
0	4.2103318e-10	9.1792823e-10	0.99754596	0	0	0.38000005
0	7.01722e-11	9.482729e-10	0.99765795	0	0	0.39999995
0	2.2284415e-10	9.558592e-10	0.997761	0	0	0.42000005
0	3.3853345e-10	8.26894e-10	0.9978562	0	0	0.43999988
0	3.963781e-10	8.1930784e-10	0.9979444	0	0	0.46
0	1.8965459e-12	9.558592e-10	0.9980264	0	0	0.4799998
0	2.5034405e-10	7.282736e-10	0.9981028	0	0	0.5
0	5.6896376e-11	6.18274e-10	0.99817395	0	0	0.5200002
0	1.9534423e-10	6.979289e-10	0.99824065	0	0	0.5400001
0	1.8491322e-10	6.656876e-10	0.9983032	0	0	0.5600001
0	7.965493e-11	5.6896376e-10	0.9983618	0	0	0.58
0	3.6982646e-11	5.9172234e-10	0.998417	0	0	0.60000014
0	2.1336141e-10	4.627572e-10	0.9984691	0	0	0.62
0	1.7068913e-10	4.3241247e-10	0.9985182	0	0	0.64
0	1.6405122e-10	6.239636e-10	0.9985647	0	0	0.6599999
0	1.2801685e-10	4.6560203e-10	0.99860865	0	0	0.6800001
0	1.469823e-10	5.3103283e-10	0.9986504	0	0	0.70000005
0	1.01465204e-10	4.172401e-10	0.99868995	0	0	0.7199999
0	1.156893e-10	2.806888e-10	0.9987275	0	0	0.7399999
