# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	3.0051756e-06	2.100954e-05	0.00010642311	0	0	0
0	-1.9617264e-06	2.0753918e-05	0.030719133	0	0	0.02
0	-7.574926e-06	1.9711211e-05	0.0625714	0	0	0.04
0	-1.4417815e-05	1.8110708e-05	0.09724443	0	0	0.059999976
0	-2.2065902e-05	1.584153e-05	0.13702013	0	0	0.08
0	-2.5407237e-05	1.4481964e-05	0.18660583	0	0	0.09999999
0	0.00020890604	-0.000495424	0.31500787	0	0	0.11999995
0	-1.07025876e-07	-1.0080521e-07	0.98031217	0	0	0.14000003
0	-6.6841864e-08	-6.220671e-08	0.98714906	0	0	0.16
0	-4.6131582e-08	-4.2907455e-08	0.99047214	0	0	0.17999998
0	-3.4115068e-08	-3.1710247e-08	0.99241817	0	0	0.19999997
0	-2.6073714e-08	-2.3729582e-08	0.9936949	0	0	0.21999994
0	-1.970132e-08	-1.8510288e-08	0.9945988	0	0	0.2399999
0	-1.6139605e-08	-1.492961e-08	0.99527746	0	0	0.2600001
0	-1.2856685e-08	-1.15916885e-08	0.9958128	0	0	0.28000006
0	-1.08966045e-08	-9.6192805e-09	0.99625677	0	0	0.3000001
0	-6.8180825e-09	-5.826189e-09	0.996658	0	0	0.32
0	1.3465476e-10	5.082743e-10	0.9977226	0	0	0.34000006
0	2.1905106e-10	8.041355e-10	0.9978139	0	0	0.35999995
0	2.4749924e-10	8.041355e-10	0.9978989	0	0	0.38000008
0	2.7879224e-10	6.277567e-10	0.99797827	0	0	0.39999995
0	2.2948206e-10	6.827565e-10	0.99805236	0	0	0.42000005
0	3.442231e-10	6.2206706e-10	0.998122	0	0	0.43999988
0	1.4887885e-10	4.779296e-10	0.9981872	0	0	0.46
0	1.0999966e-10	4.0206774e-10	0.9982485	0	0	0.4799998
0	8.4396296e-11	3.9448156e-10	0.9983064	0	0	0.5
0	1.2137893e-10	5.234467e-10	0.99836093	0	0	0.5200002
0	2.0767178e-10	5.3861904e-10	0.9984126	0	0	0.54
0	9.2930746e-11	4.0586082e-10	0.9984614	0	0	0.5600001
0	2.4655097e-10	3.262059e-10	0.99850774	0	0	0.58
0	2.0862005e-10	2.88275e-10	0.9985516	0	0	0.6000002
0	1.455599e-10	4.2672282e-10	0.99859333	0	0	0.62
0	1.2232722e-10	4.55171e-10	0.998633	0	0	0.64
0	1.3086167e-10	2.7310262e-10	0.9986708	0	0	0.6599999
0	1.7258568e-10	4.665503e-10	0.9987069	0	0	0.6800001
0	1.4603403e-10	2.768957e-10	0.99874115	0	0	0.70000005
0	1.6405122e-10	3.224128e-10	0.99877405	0	0	0.7199999
0	9.48273e-11	2.8448188e-10	0.9988053	0	0	0.7399999
0	1.7637877e-10	1.9534423e-10	0.9988354	0	0	0.7600001
0	9.10342e-11	2.351717e-10	0.99886405	0	0	0.78000015
0	1.1853411e-10	3.224128e-10	0.9988918	0	0	0.7999999
0	8.012906e-11	2.6551641e-10	0.99891806	0	0	0.8199998
0	7.112047e-12	1.7827531e-10	0.9989434	0	0	0.8400001
0	6.258601e-11	2.768957e-10	0.99896777	0	0	0.86000013
0	3.1767144e-11	2.1999932e-10	0.9989912	0	0	0.87999976
0	7.965493e-11	1.6689604e-10	0.99901366	0	0	0.89999974
0	6.9223925e-11	3.7172299e-10	0.9990354	0	0	0.92
0	1.1379275e-11	2.88275e-10	0.9990563	0	0	0.94000006
0	6.8275656e-11	2.88275e-10	0.99907637	0	0	0.9599996
0	6.1637744e-11	1.9344769e-10	0.99909586	0	0	0.97999966
0	6.258601e-11	2.5413716e-10	0.9991144	0	0	1
0	2.7499916e-11	2.768957e-10	0.99909586	0	0	0.97999966
0	3.887919e-11	1.5551677e-10	0.99907637	0	0	0.9599996
0	8.1551474e-11	1.9344769e-10	0.9990563	0	0	0.94
0	9.198248e-11	2.0482696e-10	0.99903536	0	0	0.92
0	1.4271508e-10	2.1620623e-10	0.99901366	0	0	0.89999986
0	8.5344565e-11	2.4275787e-10	0.9989912	0	0	0.87999976
0	8.5344565e-11	1.9724078e-10	0.99896777	0	0	0.86000013
0	1.1094794e-10	1.3655131e-10	0.9989434	0	0	0.8400001
0	9.387902e-11	2.5793023e-10	0.9989182	0	0	0.8199998
0	1.3560303e-10	3.1861971e-10	0.9988918	0	0	0.7999999
0	8.249975e-11	3.29999e-10	0.9988641	0	0	0.78000015
0	1.5504263e-10	2.9965425e-10	0.9988354	0	0	0.7600001
0	1.6737017e-10	3.0724043e-10	0.9988054	0	0	0.7399999
0	1.7637877e-10	2.6551641e-10	0.99877405	0	0	0.7199999
0	1.545685e-10	3.1103353e-10	0.99874115	0	0	0.70000005
0	1.7495635e-10	4.172401e-10	0.9987069	0	0	0.6800001
0	1.0715484e-10	3.262059e-10	0.99867076	0	0	0.6599999
0	1.5646504e-10	2.1241314e-10	0.99863297	0	0	0.64
