# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	3.2482421e-06	-3.1143186e-06	-0.0004396456	0	0	0
0	1.3990229e-05	-1.3365102e-05	0.03442618	0	0	0.019999992
0	2.3571889e-05	-2.2689184e-05	0.07013882	0	0	0.039999984
0	2.5479794e-05	-2.4286386e-05	0.10791658	0	0	0.059999958
0	-0.0018561677	0.0018701177	0.15609178	0	0	0.07999997
0	-0.0038689852	0.0038744875	0.22428364	0	0	0.09999995
0	-0.006179388	0.0062014717	0.31098053	0	0	0.119999915
0	0.0012396536	-0.0012396822	0.5355431	0	0	0.13999997
0	-2.6496764e-05	2.646873e-05	0.9168315	0	0	0.15999994
0	-6.0618e-07	6.096998e-07	0.9618776	0	0	0.18000002
0	-4.980994e-07	4.98413e-07	0.9729211	0	0	0.1999999
0	-3.7304886e-07	3.7195497e-07	0.97970694	0	0	0.22000003
0	-2.737891e-07	2.7166521e-07	0.98419017	0	0	0.23999983
0	-1.9989996e-07	1.9726492e-07	0.9873243	0	0	0.26000017
0	-1.4550922e-07	1.42032e-07	0.98961926	0	0	0.27999994
0	-1.0422972e-07	1.007854e-07	0.99137056	0	0	0.30000007
0	-7.31457e-08	6.929674e-08	0.9927644	0	0	0.31999987
0	-4.6535998e-08	4.281095e-08	0.99394006	0	0	0.34000006
0	-3.6946517e-08	2.2427734e-08	0.99516827	0	0	0.36000004
0	-2.6137294e-11	-1.2391013e-10	0.99824756	0	0	0.37999988
0	1.5488767e-11	-2.1297053e-10	0.99832773	0	0	0.3999998
0	9.6804786e-11	-2.787978e-10	0.9984015	0	0	0.42000005
0	3.2913627e-11	-8.518822e-11	0.99846965	0	0	0.44000006
0	0	-2.4782026e-10	0.9985328	0	0	0.45999968
0	8.131602e-11	-1.8780129e-10	0.9985915	0	0	0.47999966
0	7.744383e-12	-9.29326e-11	0.998646	0	0	0.5
0	5.421068e-11	-1.0067698e-10	0.99869704	0	0	0.52000034
0	7.6475784e-11	-9.8740884e-11	0.99874467	0	0	0.54000044
0	4.3562154e-11	-1.6747229e-10	0.99878925	0	0	0.5599999
0	1.5488767e-11	-5.3242633e-11	0.99883133	0	0	0.58
0	5.7114827e-11	-1.2778233e-10	0.99887073	0	0	0.60000014
0	6.6795305e-11	-6.776335e-11	0.998908	0	0	0.62000024
0	4.888642e-11	-9.002846e-11	0.99894303	0	0	0.63999975
0	1.13745624e-10	-1.2391013e-10	0.9989762	0	0	0.6599999
0	1.839291e-11	2.1297054e-11	0.9990076	0	0	0.6800001
0	-1.2584623e-11	-2.323315e-11	0.99903727	0	0	0.7000004
0	5.9050924e-11	-7.357164e-11	0.9990657	0	0	0.7200001
0	-3.775387e-11	4.259411e-11	0.9990924	0	0	0.74000025
0	3.7269843e-11	-6.1955066e-11	0.999118	0	0	0.75999975
0	1.04065145e-10	-5.421068e-11	0.99914235	0	0	0.77999985
0	9.1480525e-11	-1.6263205e-10	0.9991655	0	0	0.7999996
